Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Nikola Jokic,79,79.0,34.6,26.4,2.8,9.5,12.4,9.0,1.4,0.9,3.0,2.5,3.0,10.4,17.9,58.3,1.1,2.9,35.9,4.5,5.5,81.7,9.4,14.9,62.6,1.478,0.61,C,False
Jamal Murray,59,59.0,31.5,21.2,0.7,3.4,4.1,6.5,1.0,0.7,2.1,1.8,3.1,8.0,16.7,48.1,2.5,5.8,42.5,2.7,3.1,85.3,5.6,10.9,51.0,1.268,0.55,G,False
Michael Porter Jr.,81,81.0,31.7,16.7,1.3,5.7,7.0,1.5,0.5,0.7,1.1,1.8,1.3,6.4,13.3,48.4,2.7,6.8,39.7,1.1,1.4,83.6,3.7,6.5,57.5,1.257,0.59,F,False
Aaron Gordon,73,73.0,31.5,13.9,2.4,4.1,6.5,3.5,0.8,0.6,1.4,1.9,2.5,5.5,9.8,55.6,0.5,1.9,29.0,2.4,3.7,65.8,4.9,7.9,61.9,1.415,0.58,F,False
Reggie Jackson,82,23.0,22.2,10.2,0.4,1.5,1.9,3.8,0.5,0.1,1.3,1.8,2.9,4.0,9.2,43.1,1.2,3.5,35.9,1.0,1.2,80.6,2.7,5.8,47.5,1.102,0.5,PG,False
Kentavious Caldwell-Pope,76,76.0,31.6,10.1,0.4,2.0,2.4,2.4,1.3,0.6,1.0,2.0,2.4,3.6,7.7,46.0,1.6,4.1,40.6,1.3,1.5,89.4,1.9,3.7,52.0,1.305,0.57,G,False
Christian Braun,82,4.0,20.2,7.3,1.0,2.8,3.7,1.6,0.5,0.4,0.7,1.7,2.4,2.7,5.9,46.0,0.8,2.0,38.4,1.1,1.6,69.4,1.9,3.9,49.8,1.242,0.52,G,False
Peyton Watson,80,4.0,18.6,6.7,0.7,2.5,3.2,1.1,0.5,1.1,0.7,1.8,1.5,2.6,5.6,46.5,0.6,1.9,29.6,0.9,1.3,67.0,2.0,3.7,55.3,1.19,0.52,G,False
Julian Strawther,50,0.0,10.9,4.5,0.1,1.1,1.2,0.9,0.3,0.1,0.5,1.1,2.0,1.6,4.4,36.9,0.8,2.8,29.7,0.4,0.6,71.0,0.8,1.7,48.8,1.023,0.46,G,False
Justin Holiday,58,9.0,14.9,4.0,0.2,1.1,1.2,1.2,0.6,0.2,0.2,1.2,4.8,1.5,3.3,45.4,0.9,2.3,40.4,0.1,0.1,75.0,0.6,1.0,56.9,1.206,0.6,F,False
DeAndre Jordan,36,2.0,11.0,3.9,1.5,2.9,4.4,0.7,0.2,0.4,0.6,1.6,1.1,1.6,2.6,62.4,0.0,0.0,0.0,0.7,1.5,49.1,1.6,2.6,62.4,1.527,0.62,C,False
Collin Gillespie,24,0.0,9.4,3.6,0.0,0.8,0.9,1.1,0.5,0.0,0.6,1.0,1.9,1.3,2.9,46.4,0.6,1.6,39.5,0.3,0.5,66.7,0.7,1.3,54.8,1.261,0.57,G,False
Zeke Nnaji,58,0.0,9.9,3.2,1.1,1.1,2.2,0.6,0.3,0.7,0.5,1.4,1.2,1.2,2.6,46.3,0.1,0.4,26.1,0.7,1.1,67.7,1.1,2.2,50.0,1.248,0.48,F,False
Jalen Pickett,27,0.0,4.5,1.6,0.0,0.5,0.5,0.8,0.1,0.0,0.3,0.5,2.3,0.6,1.3,42.9,0.3,0.9,36.0,0.1,0.1,75.0,0.2,0.4,60.0,1.2,0.56,G,False
Jay Huff,20,0.0,2.5,1.2,0.1,0.5,0.6,0.1,0.1,0.2,0.1,0.5,2.0,0.5,0.8,60.0,0.2,0.5,33.3,0.1,0.1,100.0,0.3,0.3,100.0,1.533,0.7,C,False
Hunter Tyson,18,0.0,2.7,1.1,0.1,0.4,0.5,0.1,0.1,0.0,0.1,0.6,1.0,0.4,1.1,40.0,0.2,0.8,28.6,0.0,0.0,0.0,0.2,0.3,66.7,1.0,0.5,F,False
Braxton Key,20,0.0,3.0,1.1,0.2,0.8,0.9,0.5,0.1,0.1,0.1,0.3,9.0,0.4,0.9,41.2,0.1,0.3,40.0,0.3,0.4,75.0,0.3,0.6,41.7,1.294,0.47,F,False
Total,82,,,114.9,10.7,33.7,44.4,29.5,7.1,5.6,11.8,18.2,2.5,44.0,88.8,49.6,11.7,31.2,37.4,15.1,19.9,76.2,32.3,57.5,56.2,1.294,0.56,Total,False
