Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Donovan Mitchell,55,55.0,35.3,26.6,0.8,4.3,5.1,6.1,1.8,0.5,2.8,2.1,2.2,9.1,19.8,46.2,3.3,9.0,36.8,5.0,5.8,86.5,5.8,10.8,53.9,1.343,0.55,G,False
Darius Garland,57,57.0,33.3,18.0,0.5,2.1,2.7,6.5,1.3,0.1,3.1,1.7,2.1,6.6,14.8,44.6,2.3,6.2,37.1,2.6,3.1,83.4,4.3,8.5,50.1,1.222,0.52,G,False
Jarrett Allen,77,77.0,31.7,16.5,3.2,7.4,10.5,2.7,0.7,1.1,1.6,1.9,1.7,6.7,10.6,63.4,0.0,0.1,0.0,3.0,4.1,74.2,6.7,10.6,63.8,1.552,0.63,C,False
Evan Mobley,50,50.0,30.6,15.7,2.2,7.1,9.4,3.2,0.9,1.4,1.8,2.7,1.8,6.4,11.1,57.9,0.4,1.2,37.3,2.5,3.4,71.9,6.0,9.9,60.3,1.42,0.6,C,False
Caris LeVert,68,10.0,28.8,14.0,0.6,3.5,4.1,5.1,1.1,0.5,1.7,1.8,3.0,5.1,12.1,42.1,1.6,4.9,32.5,2.3,3.0,76.6,3.5,7.2,48.6,1.161,0.49,G,False
Max Strus,70,70.0,32.0,12.2,0.9,3.9,4.8,4.0,0.9,0.4,1.6,2.4,2.5,4.3,10.4,41.8,2.4,6.8,35.1,1.1,1.4,79.4,1.9,3.6,54.6,1.172,0.53,G,False
Isaac Okoro,69,42.0,27.3,9.4,1.0,2.0,3.0,1.9,0.8,0.5,0.8,2.0,2.4,3.4,7.0,49.0,1.2,3.1,39.1,1.3,2.0,67.9,2.2,3.8,57.0,1.348,0.58,F,False
Georges Niang,82,10.0,22.3,9.4,0.3,3.1,3.4,1.2,0.4,0.2,0.9,2.3,1.4,3.5,7.7,44.9,1.8,4.8,37.6,0.6,0.7,85.0,1.6,2.9,57.2,1.215,0.57,F,False
Sam Merrill,61,1.0,17.5,8.0,0.4,1.6,2.0,1.8,0.3,0.1,0.3,1.2,5.7,2.6,6.4,40.2,2.3,5.8,40.4,0.4,0.5,92.9,0.2,0.6,38.5,1.234,0.58,G,False
Marcus Morris Sr.,12,0.0,15.0,5.8,0.4,1.7,2.1,0.8,0.2,0.2,0.9,1.1,0.9,2.2,4.9,44.1,1.0,2.4,41.4,0.4,0.7,62.5,1.2,2.5,46.7,1.169,0.54,F,True
Craig Porter Jr.,51,6.0,12.7,5.6,0.4,1.7,2.1,2.3,0.4,0.3,0.9,0.8,2.6,2.3,4.5,50.9,0.2,0.7,35.3,0.8,1.1,73.2,2.0,3.8,53.6,1.25,0.54,G,False
Dean Wade,54,32.0,20.5,5.4,0.7,3.4,4.0,0.8,0.7,0.5,0.4,1.7,2.2,1.8,4.3,41.4,1.5,3.7,39.1,0.4,0.5,76.9,0.3,0.6,56.7,1.254,0.58,F,False
Tristan Thompson,49,0.0,11.2,3.3,1.5,2.1,3.6,1.0,0.2,0.3,0.6,1.2,1.8,1.5,2.4,61.3,0.0,0.0,0.0,0.3,1.1,28.8,1.5,2.4,61.9,1.353,0.61,C,False
Damian Jones,39,0.0,6.9,2.7,0.5,1.1,1.6,0.4,0.2,0.3,0.3,0.7,1.2,1.1,1.8,59.7,0.1,0.4,21.4,0.5,0.5,85.7,1.0,1.5,69.0,1.486,0.62,C,False
Emoni Bates,15,0.0,8.9,2.7,0.1,0.9,0.9,0.7,0.1,0.1,0.5,0.3,1.3,1.0,3.3,30.6,0.7,2.2,30.3,0.1,0.3,25.0,0.3,1.1,31.3,0.837,0.41,F,False
Isaiah Mobley,10,0.0,7.2,2.3,0.3,0.7,1.0,0.6,0.2,0.0,0.2,0.6,3.0,1.0,2.4,41.7,0.3,1.0,30.0,0.0,0.1,0.0,0.7,1.4,50.0,0.958,0.48,F,False
Ty Jerome,2,0.0,7.5,2.0,0.5,0.0,0.5,1.5,0.0,0.0,0.5,1.0,3.0,1.0,2.0,50.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.5,66.7,1.0,0.5,G,False
Pete Nance,8,0.0,3.4,0.4,0.0,0.4,0.4,0.0,0.1,0.0,0.1,0.3,0.0,0.1,0.8,16.7,0.1,0.1,100.0,0.0,0.3,0.0,0.0,0.6,0.0,0.5,0.25,F,False
Total,82,,,112.6,9.9,33.4,43.3,28.0,7.4,4.6,12.7,17.5,2.2,41.8,87.2,47.9,13.5,36.8,36.7,15.6,20.4,76.5,28.3,50.4,56.1,1.292,0.56,Total,False
