Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Joel Embiid,39,39.0,33.6,34.7,2.4,8.6,11.0,5.6,1.2,1.7,3.8,2.9,1.5,11.5,21.8,52.9,1.4,3.6,38.8,10.2,11.6,88.3,10.2,18.3,55.6,1.59,0.56,C,False
Tyrese Maxey,70,70.0,37.5,25.9,0.5,3.2,3.7,6.2,1.0,0.5,1.7,2.2,3.7,9.1,20.3,45.0,3.0,8.1,37.3,4.7,5.4,86.8,6.1,12.1,50.1,1.28,0.52,G,False
Tobias Harris,70,70.0,33.8,17.2,1.1,5.3,6.5,3.1,1.0,0.7,1.3,1.6,2.3,6.6,13.6,48.7,1.3,3.7,35.3,2.7,3.0,87.8,5.3,9.9,53.7,1.266,0.53,F,False
Kelly Oubre Jr.,68,52.0,30.2,15.4,1.4,3.6,5.0,1.5,1.1,0.7,1.3,2.9,1.2,5.7,12.9,44.1,1.5,4.8,31.1,2.6,3.4,75.0,4.2,8.1,51.7,1.195,0.5,G,False
Buddy Hield,32,14.0,25.8,12.2,0.8,2.3,3.2,3.0,0.8,0.3,1.3,2.1,2.4,4.4,10.4,42.6,2.6,6.6,38.9,0.8,0.8,92.3,1.9,3.8,49.2,1.171,0.55,G,True
De'Anthony Melton,38,33.0,26.9,11.1,0.7,3.0,3.7,3.0,1.6,0.4,1.0,2.2,2.9,3.7,9.5,38.6,2.0,5.6,36.0,1.7,2.1,83.5,1.6,3.8,42.5,1.169,0.49,G,False
Cameron Payne,31,8.0,19.4,9.3,0.5,1.3,1.8,3.1,0.6,0.3,1.1,1.7,2.7,3.5,8.4,41.3,1.7,4.4,38.2,0.7,0.7,91.3,1.8,4.0,44.7,1.108,0.51,PG,True
Kyle Lowry,23,20.0,28.4,8.0,0.4,2.4,2.8,4.6,0.9,0.3,1.4,2.3,3.3,2.6,5.9,44.4,1.6,3.9,40.4,1.2,1.4,84.8,1.0,2.0,52.2,1.363,0.58,G,True
Paul Reed,82,24.0,19.4,7.3,2.4,3.6,6.0,1.3,0.8,1.0,0.8,2.4,1.6,3.2,5.9,54.0,0.3,0.7,36.8,0.7,1.0,71.8,2.9,5.2,56.3,1.25,0.56,F,False
Marcus Morris Sr.,37,7.0,17.2,6.7,0.5,2.5,2.9,0.7,0.4,0.3,0.5,1.6,1.4,2.4,5.5,43.9,1.0,2.4,40.0,0.8,1.0,86.1,1.5,3.1,47.0,1.205,0.53,F,True
Patrick Beverley,47,5.0,19.6,6.3,0.6,2.4,3.1,3.1,0.5,0.4,1.0,1.8,2.9,2.2,5.1,43.2,0.7,2.3,32.1,1.1,1.3,81.0,1.5,2.8,52.3,1.22,0.5,PG,True
Nicolas Batum,57,38.0,25.9,5.5,1.2,3.0,4.2,2.2,0.8,0.6,0.7,1.8,3.2,2.0,4.4,45.6,1.2,3.1,39.9,0.3,0.4,71.4,0.7,1.2,60.0,1.258,0.6,F,True
Ricky Council IV,32,0.0,9.0,5.4,0.4,1.0,1.4,0.5,0.3,0.0,0.2,0.5,3.2,1.7,3.5,48.2,0.4,1.0,37.5,1.7,2.2,74.6,1.3,2.5,52.5,1.545,0.54,G,False
D.J. Wilson,2,0.0,7.5,5.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.5,inf,2.0,3.0,66.7,1.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,1.667,0.83,F,False
Robert Covington,26,3.0,16.1,4.5,1.1,2.3,3.4,0.7,1.3,0.6,0.4,1.9,1.5,1.5,3.4,44.9,0.7,1.8,35.4,0.8,0.9,87.5,0.9,1.6,56.1,1.326,0.54,PF,True
Mo Bamba,57,17.0,13.0,4.4,1.4,2.8,4.2,0.7,0.4,1.1,0.7,1.8,1.1,1.7,3.5,49.0,0.4,1.1,39.1,0.6,0.9,68.0,1.3,2.4,53.7,1.278,0.55,C,False
Jeff Dowtin Jr.,12,0.0,11.8,4.3,0.3,1.4,1.7,2.3,0.6,0.1,0.4,0.1,5.4,1.7,3.0,55.6,0.8,1.6,47.4,0.3,0.3,75.0,0.9,1.4,64.7,1.444,0.68,G,False
Danuel House Jr.,34,4.0,15.0,4.2,0.5,1.2,1.7,0.8,0.4,0.1,0.6,1.3,1.5,1.4,3.1,44.8,0.4,1.5,30.0,1.0,1.4,76.1,0.9,1.6,58.2,1.371,0.52,SF,False
Jaden Springer,32,1.0,11.8,4.0,0.8,1.0,1.8,1.1,0.8,0.3,0.8,1.5,1.3,1.4,3.7,39.0,0.3,1.2,21.6,0.9,1.1,82.4,1.2,2.5,46.9,1.085,0.42,G,True
KJ Martin,58,2.0,12.3,3.7,0.7,1.5,2.2,0.9,0.3,0.2,0.5,1.7,1.7,1.6,2.9,54.4,0.1,0.4,30.4,0.4,0.7,53.8,1.5,2.6,58.1,1.251,0.56,F,True
Terquavion Smith,16,0.0,5.3,3.3,0.0,0.3,0.3,0.8,0.5,0.0,0.4,0.5,1.7,1.1,2.9,39.1,0.8,2.2,37.1,0.2,0.3,60.0,0.3,0.7,45.5,1.13,0.53,G,False
