Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Jayson Tatum,74,74.0,35.7,26.9,0.9,7.2,8.1,4.9,1.0,0.6,2.5,2.0,1.9,9.1,19.3,47.1,3.1,8.2,37.6,5.6,6.7,83.3,6.0,11.0,54.2,1.393,0.55,F,False
Jaylen Brown,70,70.0,33.5,23.0,1.2,4.3,5.5,3.6,1.2,0.5,2.4,2.6,1.5,9.0,17.9,49.9,2.1,5.9,35.4,3.0,4.3,70.3,6.9,12.1,57.0,1.282,0.56,G,False
Kristaps Porzingis,57,57.0,29.6,20.1,1.7,5.5,7.2,2.0,0.7,1.9,1.6,2.7,1.3,6.8,13.2,51.6,1.9,5.1,37.5,4.5,5.3,85.8,4.9,8.1,60.6,1.523,0.59,C,False
Derrick White,73,73.0,32.6,15.2,0.7,3.5,4.2,5.2,1.0,1.2,1.5,2.1,3.4,5.3,11.5,46.1,2.7,6.8,39.6,1.9,2.1,90.1,2.6,4.7,55.5,1.319,0.58,G,False
Jrue Holiday,69,69.0,32.8,12.5,1.2,4.2,5.4,4.8,0.9,0.8,1.8,1.6,2.7,4.8,10.0,48.0,2.0,4.7,42.9,0.9,1.0,83.3,2.8,5.3,52.6,1.248,0.58,G,False
Payton Pritchard,82,5.0,22.3,9.6,0.9,2.4,3.2,3.4,0.5,0.1,0.7,1.3,4.6,3.6,7.7,46.8,1.8,4.7,38.5,0.6,0.7,82.1,1.8,3.1,59.3,1.239,0.58,G,False
Sam Hauser,79,13.0,22.0,9.0,0.6,2.9,3.5,1.0,0.5,0.3,0.4,1.3,2.6,3.2,7.1,44.6,2.5,5.9,42.4,0.2,0.2,89.5,0.7,1.2,55.9,1.276,0.62,F,False
Al Horford,65,33.0,26.8,8.6,1.3,5.1,6.4,2.6,0.6,1.0,0.7,1.4,3.5,3.3,6.4,51.1,1.7,4.0,41.9,0.4,0.5,86.7,1.6,2.5,65.8,1.341,0.64,C,False
Neemias Queta,28,0.0,11.9,5.5,1.9,2.5,4.4,0.7,0.5,0.8,0.5,1.8,1.5,2.4,3.7,64.4,0.0,0.0,0.0,0.7,1.0,71.4,2.4,3.7,64.4,1.481,0.64,C,False
Luke Kornet,63,7.0,15.6,5.3,1.9,2.3,4.1,1.1,0.4,1.0,0.3,1.2,3.2,2.3,3.2,70.0,0.0,0.0,100.0,0.8,0.9,90.7,2.2,3.2,69.8,1.645,0.7,C,False
Xavier Tillman,20,2.0,13.7,4.0,0.7,2.0,2.7,1.0,0.5,0.5,0.3,0.8,4.0,1.7,3.3,51.5,0.4,1.4,28.6,0.2,0.4,57.1,1.3,1.9,68.4,1.212,0.58,F,True
Svi Mykhailiuk,41,2.0,10.1,4.0,0.3,1.0,1.2,0.9,0.3,0.0,0.3,0.5,2.9,1.4,3.3,41.6,1.0,2.6,38.9,0.1,0.2,66.7,0.4,0.7,51.7,1.182,0.57,G,False
Drew Peterson,3,0.0,7.7,3.7,0.0,0.3,0.3,0.3,0.7,0.0,0.3,0.3,1.0,1.3,2.0,66.7,1.0,1.7,60.0,0.0,0.0,0.0,0.3,0.3,100.0,1.833,0.92,F,False
Oshae Brissett,55,1.0,11.5,3.7,1.1,1.8,2.9,0.8,0.3,0.1,0.4,1.0,2.2,1.2,2.8,44.4,0.3,1.0,27.3,0.9,1.5,60.2,1.0,1.8,54.1,1.314,0.49,SF,False
Lamar Stevens,19,1.0,6.4,2.8,0.6,1.0,1.6,0.4,0.3,0.3,0.5,0.7,0.9,1.1,2.4,46.7,0.2,0.4,37.5,0.4,0.6,72.7,0.9,1.9,48.6,1.178,0.5,F,True
Dalano Banton,24,1.0,7.1,2.3,0.5,1.0,1.5,0.8,0.2,0.1,0.4,0.8,1.9,0.8,2.1,37.3,0.1,0.7,12.5,0.7,0.8,80.0,0.7,1.5,48.6,1.098,0.39,F,True
Jaden Springer,17,1.0,7.6,2.1,0.5,0.7,1.2,0.5,0.6,0.2,0.5,1.0,1.1,0.8,1.8,43.3,0.1,0.6,18.2,0.4,0.5,87.5,0.6,1.1,57.9,1.167,0.47,G,True
JD Davison,8,0.0,4.9,2.0,0.3,1.0,1.3,1.3,0.1,0.1,0.3,0.5,5.0,0.6,1.5,41.7,0.4,0.9,42.9,0.4,0.5,75.0,0.3,0.6,40.0,1.333,0.54,G,False
Jordan Walsh,9,1.0,9.2,1.7,0.6,1.7,2.2,0.6,0.6,0.1,0.3,1.2,1.7,0.7,1.7,40.0,0.2,1.0,22.2,0.1,0.2,50.0,0.4,0.7,66.7,1.0,0.47,G,False
Total,82,,,120.6,10.7,35.6,46.3,26.9,6.8,6.6,11.3,16.2,2.4,43.9,90.2,48.7,16.5,42.5,38.8,16.3,20.2,80.7,27.4,47.7,57.5,1.337,0.58,Total,False
