Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Stephen Curry,74,74.0,32.7,26.4,0.5,4.0,4.5,5.1,0.7,0.4,2.8,1.6,1.8,8.8,19.5,45.0,4.8,11.8,40.8,4.0,4.4,92.3,4.0,7.7,51.5,1.354,0.57,G,False
Klay Thompson,77,63.0,29.7,17.9,0.5,2.8,3.3,2.3,0.6,0.5,1.5,1.6,1.5,6.4,14.7,43.2,3.5,9.0,38.7,1.6,1.8,92.7,2.9,5.7,50.3,1.214,0.55,G,False
Jonathan Kuminga,74,46.0,26.4,16.1,1.2,3.6,4.8,2.2,0.7,0.5,1.6,2.3,1.3,6.2,11.6,52.9,0.7,2.2,32.1,3.0,4.0,74.6,5.4,9.4,57.8,1.378,0.56,F,False
Andrew Wiggins,71,59.0,27.0,13.2,1.5,3.0,4.5,1.7,0.6,0.6,1.2,2.1,1.4,5.0,11.0,45.3,1.3,3.6,35.8,2.0,2.7,75.1,3.7,7.4,49.8,1.204,0.51,F,False
Brandin Podziemski,74,28.0,26.6,9.2,1.6,4.2,5.8,3.7,0.8,0.2,1.2,1.6,3.1,3.7,8.1,45.4,1.2,3.2,38.5,0.7,1.1,63.3,2.4,4.9,49.9,1.142,0.53,G,False
Chris Paul,58,18.0,26.4,9.2,0.3,3.6,3.9,6.8,1.2,0.1,1.3,1.9,5.2,3.6,8.1,44.1,1.3,3.6,37.1,0.7,0.9,82.7,2.2,4.4,49.8,1.141,0.52,G,False
Draymond Green,55,52.0,27.1,8.6,1.4,5.9,7.2,6.0,1.0,0.9,2.5,3.0,2.5,3.4,6.8,49.7,0.9,2.3,39.5,1.0,1.3,73.0,2.4,4.4,55.1,1.277,0.57,F,False
Moses Moody,66,9.0,17.5,8.1,1.0,2.0,3.0,0.9,0.6,0.4,0.7,1.4,1.3,2.9,6.4,46.2,1.1,3.0,36.0,1.1,1.4,78.5,1.8,3.3,55.5,1.269,0.55,G,False
Dario Saric,64,9.0,17.2,8.0,1.1,3.3,4.4,2.3,0.5,0.2,1.2,1.8,1.8,2.8,6.1,46.6,1.2,3.1,37.6,1.2,1.5,84.9,1.7,3.0,56.0,1.327,0.56,F,False
Trayce Jackson-Davis,68,16.0,16.6,7.9,2.0,3.0,5.0,1.2,0.4,1.1,0.7,1.6,1.7,3.4,4.9,70.2,0.0,0.0,0.0,1.1,1.9,56.1,3.4,4.9,70.4,1.627,0.7,F,False
Gary Payton II,44,0.0,15.5,5.5,1.0,1.5,2.6,1.1,0.9,0.4,0.6,1.8,1.8,2.3,4.2,56.3,0.5,1.3,36.4,0.3,0.5,60.9,1.9,2.9,64.8,1.311,0.62,G,False
Kevon Looney,74,36.0,16.1,4.5,1.9,3.7,5.7,1.8,0.4,0.4,0.7,2.1,2.7,1.9,3.1,59.7,0.0,0.0,0.0,0.8,1.1,67.5,1.9,3.1,59.9,1.433,0.6,F,False
Lester Quinones,37,0.0,10.6,4.4,0.6,1.4,1.9,1.0,0.2,0.1,0.5,1.2,2.1,1.5,3.8,39.7,0.9,2.4,36.4,0.5,0.8,69.0,0.6,1.4,45.3,1.163,0.51,G,False
Gui Santos,23,0.0,8.3,3.6,0.7,1.4,2.1,0.6,0.2,0.1,0.3,1.0,2.0,1.2,2.4,50.9,0.4,1.2,37.0,0.7,0.7,94.1,0.8,1.2,64.3,1.491,0.6,F,False
Cory Joseph,26,0.0,11.4,2.4,0.2,0.9,1.2,1.6,0.2,0.1,0.5,1.0,3.5,0.9,2.5,35.9,0.5,1.6,31.0,0.2,0.3,57.1,0.4,0.8,45.5,0.984,0.46,PG,False
Jerome Robinson,22,0.0,3.7,1.4,0.0,0.2,0.3,0.2,0.0,0.1,0.1,0.2,2.5,0.5,1.5,33.3,0.1,0.8,11.8,0.3,0.5,63.6,0.4,0.7,56.3,0.939,0.36,SG,False
Pat Spencer,6,0.0,4.3,0.7,0.3,0.3,0.7,0.8,0.0,0.0,0.2,0.2,5.0,0.3,0.7,50.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,100.0,1.0,0.5,G,False
Usman Garuba,6,0.0,3.0,0.5,0.5,0.7,1.2,0.2,0.2,0.5,0.3,0.3,0.5,0.2,1.0,16.7,0.0,0.2,0.0,0.2,0.3,50.0,0.2,0.8,20.0,0.5,0.17,PF,False
Total,82,,,117.8,12.1,34.6,46.7,29.3,7.0,4.6,13.7,19.5,2.1,43.7,91.6,47.7,14.8,38.9,38.0,15.6,20.0,78.0,28.9,52.7,54.8,1.285,0.56,Total,False
