Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Brianna Turner,35,35,33.4,4.3,2.0,4.8,6.8,2.3,1.3,1.6,1.4,2.3,1.6,1.9,3.2,60.7,0.0,0.0,0.0,0.4,0.9,50.0,1.9,3.2,60.7,1.348,0.61,F,False
Diamond DeShields,30,19,25.3,13.1,0.6,3.2,3.8,2.2,1.0,0.5,2.3,3.3,1.0,4.7,12.2,38.8,0.7,3.0,23.6,2.9,3.8,76.5,4.0,9.2,43.7,1.074,0.42,G,False
Diana Taurasi,31,31,31.0,16.7,0.3,3.2,3.4,3.9,0.7,0.6,2.7,2.9,1.4,4.8,13.0,37.3,3.0,8.8,33.7,4.1,4.6,89.4,1.9,4.2,45.0,1.291,0.49,G,False
Emma Cannon,1,2,6.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,INF,1.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,100.0,3.000,1.00,F,False
Jennie Simms,23,4,13.2,3.4,0.6,1.7,2.2,0.9,0.5,0.0,1.0,1.7,0.8,1.3,2.7,47.6,0.2,0.8,21.1,0.7,0.8,78.9,1.1,1.9,59.1,1.254,0.51,G,False
Kaela Davis,5,0,5.4,4.6,0.4,0.8,1.2,0.0,0.0,0.0,0.6,0.4,0.0,1.8,2.6,69.2,0.4,0.6,66.7,0.6,0.8,75.0,1.4,2.0,70.0,1.769,0.77,F,False
Karlie Samuelson,1,0,10.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.50,G,False
Kristine Anigwe,10,1,6.5,1.5,0.5,0.8,1.3,0.2,0.1,0.2,0.6,1.2,0.3,0.5,1.0,50.0,0.0,0.0,0.0,0.5,1.0,50.0,0.5,1.0,50.0,1.500,0.50,F,False
Megan Gustafson,33,0,9.6,3.8,0.5,1.4,1.9,0.5,0.2,0.2,0.7,1.9,0.7,1.5,2.8,54.9,0.4,0.8,46.2,0.4,0.5,76.5,1.2,2.0,58.5,1.374,0.62,C,False
Reshanda Gray,16,0,9.5,2.0,0.3,1.5,1.8,0.6,0.3,0.3,1.1,2.3,0.6,0.9,2.3,40.5,0.1,0.7,9.1,0.1,0.2,33.3,0.9,1.6,53.8,0.865,0.42,F,False
Sam Thomas,24,0,4.9,0.4,0.1,0.1,0.2,0.3,0.3,0.1,0.2,0.5,1.5,0.2,0.8,21.1,0.0,0.6,6.7,0.0,0.0,100.0,0.1,0.2,75.0,0.526,0.24,F,False
Shey Peddy,34,24,28.6,9.9,1.3,2.4,3.8,3.4,1.6,0.2,1.4,1.8,2.4,3.4,8.2,41.8,1.4,4.3,32.9,1.6,1.9,88.9,2.0,3.9,51.5,1.207,0.50,G,False
Skylar Diggins,30,30,34.0,19.7,0.9,3.1,4.0,5.5,1.5,1.0,2.7,2.7,2.1,6.9,16.2,42.9,1.3,4.5,29.6,4.5,5.3,84.4,5.6,11.7,48.0,1.219,0.47,G,False
Sophie Cunningham,28,20,29.5,12.6,0.7,3.7,4.4,1.6,1.0,0.4,1.0,3.4,1.6,4.3,9.5,44.9,2.5,6.3,40.0,1.5,1.7,87.5,1.8,3.3,54.3,1.318,0.58,G,False
Tina Charles,16,26,33.1,17.3,0.9,6.3,7.3,2.1,0.8,0.8,2.4,2.7,0.9,6.5,14.8,44.1,1.5,4.1,36.4,2.8,3.4,80.0,5.0,10.6,47.1,1.169,0.49,C,False
Total,36,,,81.1,6.8,24.3,31.2,19.3,7.4,4.5,13.3,19.8,1.4,28.6,66.5,42.9,8.8,26.7,32.9,15.2,18.6,81.7,19.8,39.8,49.7,1.219,0.50,,False
Yvonne Turner,3,2,11.7,3.3,0.0,0.7,0.7,2.3,0.0,0.0,0.0,0.7,INF,1.3,3.3,40.0,0.0,0.0,0.0,0.7,0.7,100.0,1.3,3.3,40.0,1.000,0.40,G,False
