Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Alyssa Thomas,36,36,32.1,13.4,2.1,6.1,8.2,6.1,1.7,0.2,2.9,2.8,2.1,5.2,10.4,50.0,0.0,0.1,0.0,3.0,4.1,73.0,5.2,10.4,50.3,1.287,0.50,F,False
Bria Hartley,3,0,12.0,4.7,0.0,0.7,0.7,1.3,1.0,0.0,0.3,0.7,4.0,1.7,3.7,45.5,1.3,2.7,50.0,0.0,0.0,0.0,0.3,1.0,33.3,1.273,0.64,G,False
Brionna Jones,36,7,25.1,13.8,2.6,2.5,5.1,1.2,1.2,0.4,1.5,2.6,0.8,5.2,9.1,56.9,0.0,0.2,0.0,3.4,4.1,84.4,5.2,8.9,57.9,1.517,0.57,F,False
Courtney Williams,34,34,27.9,11.1,0.9,3.7,4.6,3.3,1.0,0.4,1.7,1.6,1.9,4.9,11.4,42.6,0.6,1.9,33.8,0.8,1.1,75.0,4.2,9.5,44.4,0.979,0.45,G,False
DeWanna Bonner,33,33,30.0,13.5,0.8,4.0,4.7,2.8,1.2,0.3,1.6,1.8,1.8,4.7,10.8,43.9,1.4,4.2,32.9,2.6,3.2,82.7,3.3,6.5,51.2,1.251,0.50,F,False
DiJonai Carrington,36,2,17.5,6.8,1.1,2.1,3.1,1.1,0.8,0.1,1.6,1.9,0.6,2.3,5.6,41.4,0.5,1.7,30.6,1.6,2.1,75.0,1.8,3.9,46.1,1.202,0.46,G,False
Jasmine Thomas,5,5,21.8,6.6,0.4,1.8,2.2,3.0,0.6,0.2,1.4,1.4,2.1,1.6,6.0,26.7,1.0,2.6,38.5,2.4,2.6,92.3,0.6,3.4,17.6,1.100,0.35,G,False
Jazmine Jones,7,0,6.3,0.9,0.0,0.1,0.1,0.1,0.3,0.0,0.4,0.7,0.3,0.3,1.0,28.6,0.0,0.3,0.0,0.3,0.7,40.0,0.3,0.7,40.0,0.857,0.29,G,False
Jonquel Jones,33,32,26.4,14.6,2.6,6.0,8.6,1.8,1.1,1.2,2.6,2.7,0.7,5.3,10.4,51.3,1.2,3.4,36.9,2.7,3.4,80.2,4.1,7.0,58.2,1.405,0.57,C,False
Joyner Holmes,26,0,7.9,2.0,0.2,1.1,1.3,0.5,0.3,0.1,0.7,0.8,0.6,0.7,2.3,31.1,0.2,0.8,22.7,0.4,0.5,76.9,0.5,1.5,35.9,0.869,0.35,F,False
Kiana Williams,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.00,G,False
Natisha Hiedeman,36,31,25.0,9.1,0.2,1.6,1.8,3.3,1.2,0.1,1.3,1.8,2.5,3.3,7.6,43.1,1.9,4.7,41.1,0.7,0.8,80.0,1.4,2.9,46.2,1.201,0.56,G,False
Nia Clouden,28,0,8.9,2.1,0.1,0.8,0.8,0.8,0.2,0.0,0.4,0.9,1.8,0.6,1.9,34.0,0.4,1.0,41.4,0.4,0.6,58.8,0.2,0.9,25.0,1.094,0.45,G,False
Odyssey Sims,5,0,18.2,5.8,0.2,1.0,1.2,2.6,1.4,0.0,1.4,1.4,1.9,2.0,6.0,33.3,0.6,2.2,27.3,1.2,1.2,100.0,1.4,3.8,36.8,0.967,0.38,G,False
Stephanie Jones,2,0,4.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,INF,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.5,0.0,2.000,0.00,F,False
Total,36,,,85.8,10.2,26.9,37.1,21.1,8.8,2.7,14.4,17.1,1.5,31.9,69.0,46.2,6.4,18.0,35.4,15.7,19.9,78.9,25.5,51.0,50.0,1.243,0.51,,False
Yvonne Anderson,11,0,9.2,3.2,0.3,0.5,0.8,1.1,0.3,0.2,1.0,1.3,1.1,1.1,2.4,46.2,0.4,0.9,40.0,0.6,0.6,100.0,0.7,1.5,50.0,1.346,0.54,G,False
