Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alexander Godynyuk,TOR,D,37,3,7,10,-14,63,,1,0,0,0,1,42,0.07142,2,9,,1991-1992
Bob Halkidis,TOR,D,46,3,3,6,-9,145,,0,0,0,0,0,36,0.08333,3,6,,1991-1992
Bob Rouse,TOR,D,79,3,19,22,-20,97,,1,4,0,0,0,115,0.02608,2,17,,1991-1992
Brian Bradley,TOR,C,59,10,21,31,-3,48,,4,10,0,0,3,78,0.1282,6,17,,1991-1992
Claude Loiselle,TOR,C,75,7,10,17,-24,115,,1,0,0,0,1,101,0.0693,6,16,,1991-1992
Craig Berube,TOR,L,76,6,11,17,-5,264,,1,1,0,0,1,69,0.08695,5,15,,1991-1992
Daniel Marois,TOR,R,75,17,16,33,-34,94,,4,4,0,0,0,159,0.10691,13,25,,1991-1992
Darryl Shannon,TOR,D,48,2,8,10,-17,23,,1,2,0,0,0,50,0.04,1,7,,1991-1992
Dave Ellett,TOR,D,79,18,33,51,-13,95,,9,20,1,1,4,225,0.08,8,20,,1991-1992
Dave Hannan,TOR,C,47,4,6,10,-9,64,,0,1,3,0,0,32,0.125,1,5,,1991-1992
Dave McLlwain,TOR,C,73,10,18,28,-9,36,,1,1,1,0,2,91,0.10989,8,22,,1991-1992
David Tomlinson,TOR,C,3,0,0,0,-1,2,,0,0,0,0,0,6,0.0,0,0,,1991-1992
Dmitri Mironov,TOR,D,7,1,0,1,-4,0,,0,0,0,0,1,7,0.14285,1,1,,1991-1992
Doug Gilmour,TOR,C,78,26,61,87,25,78,,10,19,1,0,4,168,0.15476,15,56,,1991-1992
Drake Berehowsky,TOR,D,1,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,1991-1992
Gary Leeman,TOR,R,63,9,20,29,-12,71,,4,7,0,0,0,141,0.06382,5,18,,1991-1992
Glenn Anderson,TOR,R,72,24,33,57,-13,100,,5,12,0,1,4,188,0.12765,19,40,,1991-1992
Greg Johnston,TOR,R,3,0,1,1,-1,5,,0,0,0,0,0,2,0.0,0,1,,1991-1992
Guy Larose,TOR,C,34,9,5,14,-8,27,,0,2,0,0,0,60,0.15,9,12,,1991-1992
Jamie Macoun,TOR,D,76,5,25,30,10,71,,3,5,0,0,0,129,0.03875,2,22,,1991-1992
Joe Sacco,TOR,L,17,7,4,11,8,4,,0,0,0,0,1,40,0.175,7,11,,1991-1992
Ken Baumgartner,TOR,L,55,0,1,1,-9,225,,0,0,0,0,0,16,0.0,0,1,,1991-1992
Ken Baumgartner,TOR,L,55,0,1,1,-9,225,,0,0,0,0,0,16,0.0,0,1,,1991-1992
Ken Linseman,TOR,C,2,0,0,0,-2,2,,0,0,0,0,0,0,,0,0,,1991-1992
Kent Manderville,TOR,C,15,0,4,4,1,0,,0,0,0,0,0,14,0.0,0,4,,1991-1992
Kevin McClelland,TOR,R,18,0,1,1,-3,33,,0,0,0,0,0,5,0.0,0,1,,1991-1992
Kevin McClelland,TOR,R,18,0,1,1,-3,33,,0,0,0,0,0,5,0.0,0,1,,1991-1992
Leonard Esau,TOR,D,2,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,1991-1992
Lucien DeBlois,TOR,C,65,9,13,22,-2,41,,0,0,1,0,2,90,0.1,8,20,,1991-1992
Mark Osborne,TOR,L,54,7,13,20,-10,73,,0,0,2,0,0,66,0.10606,5,18,,1991-1992
Michel Petit,TOR,D,70,4,23,27,-15,164,,4,6,0,0,1,129,0.031,0,17,,1991-1992
Mike Bullard,TOR,C,65,14,14,28,-19,40,,7,10,0,0,0,140,0.1,7,11,,1991-1992
Mike Eastwood,TOR,C,9,0,2,2,-4,4,,0,1,0,0,0,6,0.0,0,1,,1991-1992
Mike Foligno,TOR,R,33,6,8,14,-3,50,,2,2,0,0,1,41,0.14634,4,10,,1991-1992
Mike Krushelnyski,TOR,C,72,9,15,24,-5,72,,0,1,2,0,1,100,0.09,7,19,,1991-1992
Mike Krushelnyski,TOR,C,72,9,15,24,-5,72,,0,1,2,0,1,100,0.09,7,19,,1991-1992
Peter Zezel,TOR,C,64,16,33,49,-22,26,,4,14,0,0,1,125,0.128,12,31,,1991-1992
Ric Nattress,TOR,D,54,2,19,21,-1,63,,0,1,0,0,1,66,0.0303,2,18,,1991-1992
Rob Cimetta,TOR,L,24,4,3,7,5,12,,0,2,0,0,0,31,0.12903,4,5,,1991-1992
Rob Pearson,TOR,R,47,14,10,24,-16,58,,6,5,0,0,0,79,0.17721,8,13,,1991-1992
Todd Gill,TOR,D,74,2,15,17,-22,91,,1,2,0,0,0,82,0.02439,1,13,,1991-1992
Todd Hawkins,TOR,R,2,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,1991-1992
Tom Fergus,TOR,C,55,15,23,38,-10,21,,6,10,0,1,3,103,0.14563,9,22,,1991-1992
Wendel Clark,TOR,L,43,19,21,40,-14,123,,7,8,0,2,4,158,0.12025,12,25,,1991-1992
