Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Aaron Broten,WIN,C,32,6,7,13,0,26,,0,0,0,0,3,39,0.15384,6,13,,1991-1992
Bob Joyce,WIN,L,1,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,1991-1992
Brent Ashton,WIN,L,68,18,22,40,-7,51,,6,4,1,0,1,130,0.13846,11,29,,1991-1992
Bryan Erickson,WIN,C,10,2,4,6,9,0,,0,0,0,0,1,16,0.125,2,6,,1991-1992
Danton Cole,WIN,R,52,7,5,12,-15,32,,1,1,2,0,0,65,0.10769,4,8,,1991-1992
Darrin Shannon,WIN,L,7,0,1,1,-7,10,,0,0,0,0,0,11,0.0,0,1,,1991-1992
Darrin Shannon,WIN,L,69,13,27,40,6,41,,3,6,0,1,3,93,0.13978,10,30,,1991-1992
Dave McLlwain,WIN,C,73,10,18,28,-9,36,,1,1,1,0,2,91,0.10989,8,22,,1991-1992
Dean Kennedy,WIN,D,20,2,4,6,0,21,,0,0,0,0,1,21,0.09523,2,6,,1991-1992
Don Barber,WIN,L,25,1,6,7,-6,6,,0,2,0,0,0,24,0.04166,1,5,,1991-1992
Doug Evans,WIN,L,31,7,7,14,2,70,,1,5,0,0,0,39,0.17948,6,8,,1991-1992
Eddie Olczyk,WIN,R,70,34,34,68,11,71,,12,19,0,0,8,261,0.13026,22,37,,1991-1992
Evgeny Davydov,WIN,R,19,6,5,11,3,10,,3,1,0,0,0,47,0.12765,3,7,,1991-1992
Fredrik Olausson,WIN,D,84,21,47,68,-38,38,,14,36,1,0,2,245,0.08571,6,17,,1991-1992
Gord Donnelly,WIN,D,71,2,3,5,-12,316,,0,0,0,0,1,30,0.06666,2,5,,1991-1992
Igor Ulanov,WIN,D,34,2,9,11,1,106,,0,0,0,0,0,34,0.05882,2,11,,1991-1992
Jason Cirone,WIN,C,3,0,0,0,0,2,,0,0,0,0,0,1,0.0,0,0,,1991-1992
John Leblanc,WIN,R,16,6,1,7,-6,6,,5,1,0,0,1,32,0.1875,1,1,,1991-1992
Keith Tkachuk,WIN,L,24,6,5,11,-3,58,,2,2,0,0,0,36,0.16666,4,7,,1991-1992
Kent Paynter,WIN,D,5,0,0,0,-1,4,,0,0,0,0,0,6,0.0,0,0,,1991-1992
Kris Draper,WIN,C,12,2,0,2,-2,2,,0,0,0,0,0,20,0.1,2,2,,1991-1992
Luciano Borsato,WIN,C,57,15,21,36,-6,45,,5,8,0,0,1,82,0.18292,10,23,,1991-1992
Lucien DeBlois,WIN,C,5,1,0,1,-4,2,,0,0,0,0,1,8,0.125,1,1,,1991-1992
Lucien DeBlois,WIN,C,65,9,13,22,-2,41,,0,0,1,0,2,90,0.1,8,20,,1991-1992
Mario Marois,WIN,D,51,1,4,5,-11,72,,0,0,1,0,0,43,0.02325,0,3,,1991-1992
Mark Osborne,WIN,L,54,7,13,20,-10,73,,0,0,2,0,0,66,0.10606,5,18,,1991-1992
Mike Eagles,WIN,L,72,7,10,17,-22,126,,0,0,1,0,0,65,0.10769,6,14,,1991-1992
Mike Hartman,WIN,L,77,4,4,8,-10,266,,0,0,0,0,1,89,0.04494,4,8,,1991-1992
Mike Lalor,WIN,D,7,0,0,0,-4,19,,0,0,0,0,0,5,0.0,0,0,,1991-1992
Mike Lalor,WIN,D,79,7,10,17,25,78,,0,1,0,0,1,74,0.09459,7,16,,1991-1992
Moe Mantha,WIN,D,17,0,4,4,0,8,,0,1,0,0,0,17,0.0,0,3,,1991-1992
Pat Elynuik,WIN,R,67,27,27,54,-4,69,,11,6,0,0,1,136,0.19852,16,37,,1991-1992
Paul MacDermid,WIN,R,74,12,16,28,-6,194,,2,2,0,0,2,92,0.13043,10,24,,1991-1992
Petri Skriko,WIN,L,24,3,3,6,-4,10,,1,1,0,0,0,47,0.06382,2,4,,1991-1992
Phil Housley,WIN,D,81,24,67,91,-11,92,,12,50,0,0,5,265,0.09056,12,29,,1991-1992
Phil Sykes,WIN,L,59,4,3,7,-13,81,,0,0,0,0,2,37,0.1081,4,7,,1991-1992
Randy Carlyle,WIN,D,71,2,9,11,1,60,,0,1,0,0,0,88,0.02272,2,7,,1991-1992
Rob Murray,WIN,C,9,0,1,1,-2,18,,0,0,0,0,0,2,0.0,0,1,,1991-1992
Rudy Poeschek,WIN,D,4,0,0,0,-5,17,,0,0,0,0,0,1,0.0,0,0,,1991-1992
Russ Romaniuk,WIN,L,27,3,5,8,2,18,,2,2,0,0,1,32,0.09375,1,4,,1991-1992
Shawn Cronin,WIN,D,69,0,4,4,-11,277,,0,0,0,0,0,25,0.0,0,4,,1991-1992
Stu Barnes,WIN,C,46,8,9,17,-2,26,,4,2,0,0,0,75,0.10666,4,11,,1991-1992
Teppo Numminen,WIN,D,87,5,34,39,12,32,,4,15,0,0,1,152,0.03289,1,19,,1991-1992
Thomas Steen,WIN,C,45,15,29,44,4,31,,12,8,0,0,0,90,0.16666,3,24,,1991-1992
Troy Murray,WIN,C,81,17,30,47,-23,71,,5,12,2,0,1,167,0.10179,10,27,,1991-1992
