Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adam Burt,HFD,D,68,9,15,24,-17,93,,4,6,0,1,1,89,0.10112,5,14,,1991-1992
Adam Burt,HFD,D,68,9,15,24,-17,93,,4,6,0,1,1,89,0.10112,5,14,,1991-1992
Andrew Cassels,HFD,C,74,13,34,47,2,24,,3,10,2,1,3,109,0.11926,8,28,,1991-1992
Barry Pederson,HFD,C,37,5,8,13,-7,8,,2,1,0,0,0,47,0.10638,3,10,,1991-1992
Bobby Holik,HFD,C,83,21,25,46,2,50,,1,1,0,0,2,225,0.09333,20,44,,1991-1992
Brad Shaw,HFD,D,65,3,23,26,-1,48,,0,16,0,0,0,109,0.02752,3,10,,1991-1992
Chris Tancill,HFD,R,11,0,0,0,-6,2,,0,0,0,0,0,13,0.0,0,0,,1991-1992
Dan Keczmer,HFD,D,1,0,0,0,-1,0,,0,0,0,0,0,2,0.0,0,0,,1991-1992
Daniel Shank,HFD,R,18,2,0,2,-4,40,,0,0,0,0,0,10,0.2,2,2,,1991-1992
Doug Houda,HFD,D,62,3,8,11,-4,138,,1,0,0,0,1,44,0.06818,2,9,,1991-1992
Ed Kastelic,HFD,R,25,1,3,4,-4,61,,0,0,0,0,0,4,0.25,1,4,,1991-1992
Geoff Sanderson,HFD,L,71,14,18,32,4,20,,2,1,0,0,1,107,0.13084,12,29,,1991-1992
James Black,HFD,L,30,4,6,10,-4,10,,1,1,0,0,1,54,0.07407,3,8,,1991-1992
Jergus Baca,HFD,D,1,0,0,0,-1,0,,0,0,0,0,0,1,0.0,0,0,,1991-1992
Jim McKenzie,HFD,L,67,5,1,6,-6,87,,0,0,0,0,0,34,0.14705,5,6,,1991-1992
John Cullen,HFD,C,84,28,52,80,-30,153,,11,27,0,0,5,191,0.14659,17,42,,1991-1992
John Stevens,HFD,D,21,0,4,4,-4,19,,0,1,0,0,0,13,0.0,0,3,,1991-1992
Joseph Day,HFD,L,24,0,3,3,-2,10,,0,0,0,0,0,13,0.0,0,2,,1991-1992
Kevin Dineen,HFD,R,80,30,32,62,-5,153,,6,11,3,0,5,225,0.13333,21,41,,1991-1992
Lee Norwood,HFD,D,50,3,11,14,14,110,,1,4,0,1,1,52,0.05769,2,8,,1991-1992
Marc Bergevin,HFD,D,80,7,17,24,-12,66,,4,9,1,0,1,103,0.06796,2,9,,1991-1992
Mark Greig,HFD,R,17,0,5,5,7,6,,0,1,0,0,0,18,0.0,0,4,,1991-1992
Mark Hunter,HFD,R,67,10,13,23,-7,165,,5,2,0,0,0,96,0.10416,5,16,,1991-1992
Michel Picard,HFD,L,25,3,5,8,-2,6,,1,1,0,0,0,41,0.07317,2,6,,1991-1992
Mikael Andersson,HFD,R,81,18,31,49,16,20,,1,6,3,0,1,159,0.1132,14,38,,1991-1992
Mike Tomlak,HFD,C,6,0,0,0,-2,0,,0,0,0,0,0,10,0.0,0,0,,1991-1992
Murray Craven,HFD,L,7,3,3,6,0,6,,0,2,1,0,0,20,0.15,2,3,,1991-1992
Murray Craven,HFD,L,73,27,33,60,-2,46,,9,6,4,0,1,152,0.17763,14,39,,1991-1992
Pat Verbeek,HFD,R,83,22,37,59,-15,255,,10,15,0,0,3,178,0.12359,12,34,,1991-1992
Patrick Poulin,HFD,L,8,2,1,3,1,2,,1,0,0,0,0,3,0.66666,1,2,,1991-1992
Paul Cyr,HFD,L,17,0,3,3,-4,19,,0,0,0,0,0,20,0.0,0,3,,1991-1992
Paul Gillis,HFD,C,5,0,1,1,1,0,,0,0,0,0,0,2,0.0,0,1,,1991-1992
Paul Gillis,HFD,C,14,0,2,2,-3,54,,0,0,0,0,0,7,0.0,0,2,,1991-1992
Randy Cunneyworth,HFD,L,46,10,10,20,-5,80,,1,3,1,0,2,74,0.13513,8,15,,1991-1992
Randy Ladouceur,HFD,D,81,1,10,11,-1,138,,0,0,0,0,0,61,0.01639,1,10,,1991-1992
Rob Brown,HFD,R,67,21,26,47,-15,73,,16,14,0,0,3,106,0.19811,5,17,,1991-1992
Steve Konroyd,HFD,D,7,0,1,1,-1,2,,0,1,0,0,0,16,0.0,0,0,,1991-1992
Steve Konroyd,HFD,D,82,4,24,28,-1,97,,1,5,0,0,0,126,0.03174,3,21,,1991-1992
Terry Yake,HFD,C,15,1,1,2,-2,4,,0,0,0,0,0,12,0.08333,1,2,,1991-1992
Todd Richards,HFD,D,11,0,3,3,0,6,,0,1,0,0,0,11,0.0,0,2,,1991-1992
Yvon Corriveau,HFD,L,45,15,10,25,4,54,,5,2,0,1,1,86,0.17441,10,18,,1991-1992
Zarley Zalapski,HFD,D,86,22,40,62,-6,126,,4,22,0,0,3,255,0.08627,18,36,,1991-1992
