Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Al MacInnis,CGY,D,72,20,57,77,13,83,,11,37,0,0,0,304,0.06578,9,28,,1991-1992
Alexander Godynyuk,CGY,D,37,3,7,10,-14,63,,1,0,0,0,1,42,0.07142,2,9,,1991-1992
Carey Wilson,CGY,C,42,11,12,23,-6,37,,4,4,2,0,2,74,0.14864,5,13,,1991-1992
Chris Lindberg,CGY,L,17,2,5,7,3,17,,0,0,0,0,0,19,0.10526,2,6,,1991-1992
Craig Berube,CGY,L,76,6,11,17,-5,264,,1,1,0,0,1,69,0.08695,5,15,,1991-1992
Darryl Olsen,CGY,D,1,0,0,0,-2,0,,0,0,0,0,0,3,0.0,0,0,,1991-1992
Doug Gilmour,CGY,C,78,26,61,87,25,78,,10,19,1,0,4,168,0.15476,15,56,,1991-1992
Frantisek Musil,CGY,D,78,4,8,12,12,103,,1,0,1,0,0,71,0.05633,2,10,,1991-1992
Gary Leeman,CGY,R,63,9,20,29,-12,71,,4,7,0,0,0,141,0.06382,5,18,,1991-1992
Gary Roberts,CGY,L,76,53,37,90,32,207,,15,7,0,0,2,196,0.2704,38,67,,1991-1992
Gary Suter,CGY,D,70,12,43,55,1,128,,4,25,0,0,0,189,0.06349,8,26,,1991-1992
Greg Smyth,CGY,D,36,1,3,4,-3,153,,0,1,0,0,0,34,0.02941,1,3,,1991-1992
Jamie Macoun,CGY,D,76,5,25,30,10,71,,3,5,0,0,0,129,0.03875,2,22,,1991-1992
Jim Kyte,CGY,D,21,0,1,1,2,107,,0,0,0,0,0,13,0.0,0,1,,1991-1992
Joe Nieuwendyk,CGY,C,69,22,34,56,-1,55,,7,12,0,0,2,137,0.16058,15,37,,1991-1992
Joel Otto,CGY,C,78,13,21,34,-10,161,,5,2,1,0,3,105,0.1238,7,25,,1991-1992
Kevan Guy,CGY,D,3,0,0,0,2,2,,0,0,0,0,0,3,0.0,0,0,,1991-1992
Marc Habscheid,CGY,C,46,7,11,18,-11,42,,2,5,0,0,2,60,0.11666,5,11,,1991-1992
Mark Osiecki,CGY,D,50,2,7,9,-4,24,,1,0,0,0,2,44,0.04545,1,6,,1991-1992
Martin Simard,CGY,R,21,1,3,4,-4,119,,1,0,0,0,0,11,0.0909,0,3,,1991-1992
Michel Petit,CGY,D,70,4,23,27,-15,164,,4,6,0,0,1,129,0.031,0,17,,1991-1992
Neil Sheehy,CGY,D,35,1,2,3,-7,119,,0,0,0,0,0,19,0.05263,1,3,,1991-1992
Nevin Markwart,CGY,L,28,5,7,12,0,69,,0,0,0,0,0,16,0.3125,5,12,,1991-1992
Paul Kruse,CGY,L,16,3,1,4,1,65,,0,0,0,0,0,12,0.25,3,4,,1991-1992
Paul Ranheim,CGY,L,80,23,20,43,16,32,,1,0,3,1,3,159,0.14465,19,39,,1991-1992
Ric Nattress,CGY,D,54,2,19,21,-1,63,,0,1,0,0,1,66,0.0303,2,18,,1991-1992
Richard Chernomaz,CGY,R,11,0,0,0,-9,6,,0,0,0,0,0,21,0.0,0,0,,1991-1992
Richard Zemlak,CGY,C,5,0,1,1,-2,42,,0,0,0,0,0,4,0.0,0,1,,1991-1992
Robert Reichel,CGY,C,77,20,34,54,1,32,,8,16,0,1,3,181,0.11049,12,30,,1991-1992
Ronnie Stern,CGY,R,72,13,9,22,0,338,,0,0,1,0,1,96,0.13541,12,20,,1991-1992
Sergei Makarov,CGY,R,68,22,48,70,14,60,,6,19,0,0,2,83,0.26506,16,45,,1991-1992
Stephane Matteau,CGY,L,24,6,8,14,5,64,,1,0,0,0,0,38,0.15789,5,13,,1991-1992
Theo Fleury,CGY,R,80,33,40,73,0,133,,11,20,1,0,6,225,0.14666,21,41,,1991-1992
Thomas Forslund,CGY,R,38,5,9,14,-6,12,,0,0,0,0,1,48,0.10416,5,14,,1991-1992
Tim Hunter,CGY,R,30,1,3,4,2,167,,0,0,0,0,0,19,0.05263,1,4,,1991-1992
Tim Sweeney,CGY,R,11,1,2,3,0,4,,0,0,0,0,1,16,0.0625,1,2,,1991-1992
Todd Harkins,CGY,R,5,0,0,0,-2,7,,0,0,0,0,0,4,0.0,0,0,,1991-1992
Trent Yawney,CGY,D,47,4,9,13,-5,45,,1,4,0,0,0,33,0.12121,3,7,,1991-1992
