Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adam Foote,QUE,D,46,2,5,7,-4,44,,0,1,0,0,0,55,0.03636,2,6,,1991-1992
Alexei Gusarov,QUE,D,68,5,18,23,-9,22,,3,5,0,0,1,66,0.07575,2,14,,1991-1992
Andrew Rymsha,QUE,D,6,0,0,0,-3,23,,0,0,0,0,0,4,0.0,0,0,,1991-1992
Bill Lindsay,QUE,L,23,2,4,6,-6,14,,0,0,0,0,1,35,0.05714,2,6,,1991-1992
Bryan Fogarty,QUE,D,20,3,12,15,-15,16,,0,7,0,0,0,30,0.1,3,8,,1991-1992
Claude Lapointe,QUE,C,78,13,20,33,-8,86,,0,1,2,0,2,95,0.13684,11,29,,1991-1992
Craig Wolanin,QUE,D,69,2,11,13,-12,80,,0,0,0,0,0,71,0.02816,2,12,,1991-1992
Curtis Leschyshyn,QUE,D,42,5,12,17,-28,42,,3,7,0,0,1,61,0.08196,2,7,,1991-1992
Dan Lambert,QUE,D,28,6,9,15,-5,22,,2,5,0,0,0,42,0.14285,4,8,,1991-1992
Dave Karpa,QUE,D,4,0,0,0,2,14,,0,0,0,0,0,2,0.0,0,0,,1991-1992
Dave Marcinyshyn,QUE,D,5,0,0,0,-1,26,,0,0,0,0,0,3,0.0,0,0,,1991-1992
Don Barber,QUE,L,25,1,6,7,-6,6,,0,2,0,0,0,24,0.04166,1,5,,1991-1992
Doug Smail,QUE,L,46,10,18,28,-11,47,,0,2,1,0,1,72,0.13888,9,23,,1991-1992
Gino Cavallini,QUE,L,66,10,14,24,-9,44,,0,6,0,0,2,111,0.09009,10,18,,1991-1992
Greg Paslawski,QUE,R,80,28,17,45,-12,18,,5,7,1,0,4,134,0.20895,22,31,,1991-1992
Greg Smyth,QUE,D,36,1,3,4,-3,153,,0,1,0,0,0,34,0.02941,1,3,,1991-1992
Herb Raglan,QUE,R,62,6,14,20,-5,120,,0,1,0,0,0,79,0.07594,6,19,,1991-1992
Jamie Baker,QUE,C,52,7,10,17,-5,32,,3,2,0,0,1,77,0.0909,4,12,,1991-1992
Joe Sakic,QUE,C,69,29,65,94,5,20,,6,25,3,0,1,217,0.13364,20,56,,1991-1992
John Kordic,QUE,R,18,0,2,2,-3,115,,0,0,0,0,0,3,0.0,0,2,,1991-1992
John Tonelli,QUE,L,52,3,11,14,-5,51,,2,7,0,0,1,45,0.06666,1,5,,1991-1992
Jon Klemm,QUE,D,4,0,1,1,2,0,,0,0,0,0,0,2,0.0,0,1,,1991-1992
Ken McRae,QUE,C,10,0,1,1,-5,31,,0,0,0,0,0,10,0.0,0,1,,1991-1992
Kevin Kaminski,QUE,C,5,0,0,0,-2,45,,0,0,0,0,0,6,0.0,0,0,,1991-1992
Kip Miller,QUE,C,39,6,12,18,-22,14,,2,2,0,0,2,49,0.12244,4,14,,1991-1992
Marc Fortier,QUE,C,39,5,9,14,-7,33,,2,0,0,0,1,42,0.11904,3,12,,1991-1992
Mark Vermette,QUE,R,10,1,0,1,-6,8,,0,0,0,0,0,12,0.08333,1,1,,1991-1992
Martin Rucinsky,QUE,L,6,1,1,2,-2,2,,0,0,0,0,0,5,0.2,1,2,,1991-1992
Mats Sundin,QUE,C,80,33,43,76,-19,103,,8,12,2,0,2,231,0.14285,23,54,,1991-1992
Michael McNeil,QUE,R,26,1,4,5,-8,8,,1,3,0,0,0,15,0.06666,0,1,,1991-1992
Mike Hough,QUE,L,61,16,22,38,-1,77,,6,6,2,0,1,92,0.17391,8,23,,1991-1992
Mikhail Tatarinov,QUE,D,66,11,27,38,8,72,,5,9,0,0,1,191,0.05759,6,20,,1991-1992
Owen Nolan,QUE,R,75,42,31,73,-9,183,,17,7,0,0,0,190,0.22105,25,49,,1991-1992
Randy Velischek,QUE,D,38,2,3,5,-3,22,,0,0,0,0,0,23,0.08695,2,4,,1991-1992
Scott Pearson,QUE,L,10,1,2,3,-5,14,,0,1,0,0,0,14,0.07142,1,2,,1991-1992
Stephane Charbonneau,QUE,R,2,0,0,0,-2,0,,0,0,0,0,0,4,0.0,0,0,,1991-1992
Stephane Morin,QUE,C,30,2,8,10,-2,14,,0,0,0,0,0,41,0.04878,2,10,,1991-1992
Steve Maltais,QUE,L,12,2,1,3,-1,2,,0,0,0,0,0,6,0.33333,2,3,,1991-1992
Steven Finn,QUE,D,65,4,7,11,-9,194,,0,3,0,0,0,63,0.06349,4,8,,1991-1992
Tony Twist,QUE,L,44,0,1,1,-3,164,,0,0,0,0,0,9,0.0,0,1,,1991-1992
Valeri Kamensky,QUE,L,23,7,14,21,-1,14,,2,7,0,0,1,42,0.16666,5,12,,1991-1992
Wayne Van Dorp,QUE,L,24,3,5,8,5,109,,0,1,0,0,0,19,0.15789,3,7,,1991-1992
