Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Bill Guerin RW *,NJ,,60,3,7,10,18.0,85,0:00,0,0,74,4.1,,,,,,0,0,0.0
Bob Carpenter,NJ,C,79,4,19,23,11.0,171,0:00,1,6,76,5.3,,,,,,0,0,0.0
Brad Bombardir,NJ,D,50,1,8,9,12.0,12,0:00,1,1,28,3.6,,,,,,0,0,0.0
Brendan Morrison,NJ,C,49,5,5,10,-1.0,25,0:00,3,2,55,9.1,,,,,,0,0,0.0
Brian Rolston,NJ,RW,58,16,20,36,0.0,22,0:00,3,10,130,12.3,,,,,,0,0,0.0
Dave Andreychuk,NJ,LW,63,13,40,53,10.0,68,0:00,3,20,94,13.8,,,,,,0,0,0.0
Denis Pederson,NJ,RW,76,16,14,30,7.0,16,0:00,0,3,185,8.6,,,,,,0,0,0.0
Doug Bodger D *,NJ,,35,2,8,10,0.0,32,0:00,0,1,54,3.7,,,,,,0,0,0.0
Doug Gilmour,NJ,C,81,14,43,57,5.0,27,0:00,11,18,175,8.0,,,,,,0,0,0.0
Jason Arnott C *,NJ,,66,9,9,18,-4.0,22,0:00,0,1,81,11.1,,,,,,0,0,0.0
Jay Pandolfo,NJ,LW,18,2,3,5,4.0,0,0:00,0,0,20,10.0,,,,,,0,0,0.0
John MacLean RW *,NJ,,35,5,10,15,-8.0,21,0:00,3,4,99,5.1,,,,,,0,0,0.0
Ken Daneyko,NJ,D,26,0,3,3,1.0,102,0:00,0,0,17,0.0,,,,,,0,0,0.0
Ken Sutton D *,NJ,,6,0,0,0,-2.0,16,0:00,0,0,5,0.0,,,,,,0,0,0.0
Kevin Dean,NJ,D,11,5,4,9,3.0,0,0:00,0,1,19,26.3,,,,,,0,0,0.0
Krzysztof Oliwa,NJ,LW,43,1,5,6,11.0,8,0:00,0,0,16,6.3,,,,,,0,0,0.0
Lyle Odelein,NJ,D,55,14,10,24,4.0,32,0:00,3,1,111,12.6,,,,,,0,0,0.0
Patrik Elias,NJ,C,74,24,24,48,30.0,86,0:00,8,3,141,17.0,,,,,,0,0,0.0
Peter Zezel C *,NJ,,23,1,3,4,-4.0,4,0:00,0,0,23,4.3,,,,,,0,0,0.0
Petr Sykora,NJ,RW,74,18,19,37,18.0,28,0:00,5,6,147,12.2,,,,,,0,0,0.0
Randy McKay,NJ,RW,75,14,34,48,19.0,26,0:00,4,12,180,7.8,,,,,,0,0,0.0
Reid Simpson LW *,NJ,,2,0,1,1,1.0,0,0:00,0,0,1,0.0,,,,,,0,0,0.0
Sasha Lakovic,NJ,LW,13,0,0,0,1.0,6,0:00,0,0,5,0.0,,,,,,0,0,0.0
Scott Daniels,NJ,LW,5,0,3,3,2.0,0,0:00,0,0,3,0.0,,,,,,0,0,0.0
Scott Niedermayer,NJ,D,82,29,36,65,23.0,100,0:00,8,18,238,12.2,,,,,,0,0,0.0
Scott Stevens,NJ,D,80,15,13,28,-6.0,97,0:00,7,4,135,11.1,,,,,,0,0,0.0
Sergei Brylin,NJ,LW,73,2,3,5,3.0,295,0:00,0,0,53,3.8,,,,,,0,0,0.0
Sheldon Souray,NJ,D,26,3,8,11,-6.0,14,0:00,1,3,74,4.1,,,,,,0,0,0.0
Steve Thomas,NJ,RW,80,4,22,26,19.0,80,0:00,1,1,94,4.3,,,,,,0,0,0.0
Total,NJ,,2,0,0,0,0.0,5,0:00,0,0,2,0.0,,,,,,0,0,0.0
Valeri Zelepukin LW *,NJ,,19,5,5,10,0.0,13,0:00,1,1,48,10.4,,,,,,0,0,0.0
Vlastimil Kroupa,NJ,D,37,0,1,1,3.0,57,0:00,0,0,18,0.0,,,,,,0,0,0.0
