Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Bill Lindsay,FLA,L,82,12,16,28,-2,80,873.1463,0,0,2,1,5,150,0.08,10,25,0.66666,1997-1998
Chris Allen,FLA,D,1,0,0,0,0,2,1080.0,0,0,0,0,0,1,0.0,0,0,,1997-1998
Chris Wells,FLA,C,61,5,10,15,4,47,722.5737,0,1,1,0,0,57,0.08771,4,10,0.46478,1997-1998
Dallas Eakins,FLA,D,23,0,1,1,1,44,694.2608,0,0,0,0,0,16,0.0,0,1,0.75,1997-1998
Dave Gagner,FLA,C,78,20,28,48,-21,55,1002.4358,5,12,1,0,1,165,0.12121,14,30,0.50546,1997-1998
Dave Lowry,FLA,L,57,4,4,8,-1,53,647.6666,0,0,0,0,1,51,0.07843,4,8,,1997-1998
David Nemirovsky,FLA,R,41,9,12,21,-3,8,737.9512,2,5,0,0,1,62,0.14516,7,14,0.25,1997-1998
Dino Ciccarelli,FLA,R,62,16,17,33,-16,70,1023.8064,5,5,0,0,4,161,0.09937,11,23,0.0,1997-1998
Ed Jovanovski,FLA,D,81,9,14,23,-12,158,1169.5802,2,5,1,1,3,142,0.06338,6,15,1.0,1997-1998
Esa Tikkanen,FLA,L,48,3,18,21,-11,18,1050.6041,1,8,0,0,2,67,0.04477,2,12,0.44723,1997-1998
Gord Murphy,FLA,D,79,6,11,17,-3,46,1283.0759,3,1,0,0,0,123,0.04878,3,11,,1997-1998
Jeff Norton,FLA,D,56,4,13,17,-32,44,1178.8392,4,3,0,0,0,61,0.06557,0,10,0.0,1997-1998
Jody Hull,FLA,R,49,4,4,8,3,8,828.8775,0,0,1,0,2,51,0.07843,3,6,0.5,1997-1998
Johan Garpenlov,FLA,L,39,2,3,5,-6,8,819.282,0,0,0,0,0,43,0.04651,2,5,1.0,1997-1998
John Jakopin,FLA,D,2,0,0,0,-3,4,612.0,0,0,0,0,0,1,0.0,0,0,,1997-1998
Kirk Muller,FLA,L,70,8,21,29,-14,54,923.5857,1,3,0,0,3,115,0.06956,7,24,0.50479,1997-1998
Paul Laus,FLA,D,77,0,11,11,-5,293,842.3376,0,2,0,0,0,64,0.0,0,8,0.0,1997-1998
Peter Worrell,FLA,L,19,0,0,0,-4,153,421.8947,0,0,0,0,0,15,0.0,0,0,,1997-1998
Radek Dvorak,FLA,R,64,12,24,36,-1,33,861.5312,2,2,3,0,0,112,0.10714,7,27,0.3625,1997-1998
Ray Sheppard,FLA,R,71,18,19,37,-11,23,962.507,7,9,0,0,2,169,0.1065,11,21,0.75,1997-1998
Ray Whitney,FLA,L,77,33,32,65,9,28,981.3766,12,17,0,0,2,175,0.18857,21,36,0.49652,1997-1998
Rhett Warrener,FLA,D,79,0,4,4,-16,99,1014.5316,0,0,0,0,0,66,0.0,0,4,,1997-1998
Rob Niedermayer,FLA,C,33,8,7,15,-9,41,1094.3636,5,1,0,1,2,64,0.125,3,9,0.4985,1997-1998
Robert Svehla,FLA,D,79,9,34,43,-3,113,1509.7341,3,23,0,0,0,144,0.0625,6,16,0.0,1997-1998
Ryan Johnson,FLA,C,10,0,2,2,-4,0,638.7,0,0,0,0,0,6,0.0,0,2,0.45205,1997-1998
Scott Mellanby,FLA,R,79,15,24,39,-14,127,1024.3797,6,6,0,0,1,188,0.07978,9,27,0.3,1997-1998
Steve Washburn,FLA,C,58,11,8,19,-6,32,775.9137,4,2,0,0,2,61,0.18032,7,12,0.51327,1997-1998
Terry Carkner,FLA,D,74,1,7,8,6,63,1100.9459,0,0,0,0,1,34,0.02941,1,8,0.0,1997-1998
Tom Fitzgerald,FLA,R,80,12,6,18,-4,79,857.85,0,0,2,0,1,119,0.10084,10,16,0.51146,1997-1998
Viktor Kozlov,FLA,C,64,17,13,30,-3,16,939.5312,5,1,2,0,0,165,0.10303,10,22,0.4613,1997-1998
