Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alyn McCauley,TOR,C,60,6,10,16,-7,6,814.1666,0,2,0,0,1,77,0.07792,6,14,0.47522,1997-1998
Craig Wolanin,TOR,D,10,0,0,0,-9,6,558.1,0,0,0,0,0,5,0.0,0,0,,1997-1998
Danny Markov,TOR,D,25,2,5,7,0,28,954.96,1,1,0,0,0,15,0.13333,1,5,,1997-1998
Darby Hendrickson,TOR,C,80,8,4,12,-20,67,781.675,0,0,0,0,0,115,0.06956,8,12,0.4878,1997-1998
David Cooper,TOR,D,9,0,4,4,2,8,788.0,0,0,0,0,0,13,0.0,0,4,,1997-1998
Derek King,TOR,L,77,21,25,46,-7,43,839.4155,4,10,0,0,3,166,0.1265,17,32,0.28571,1997-1998
Dmitry Yushkevich,TOR,D,72,0,12,12,-13,78,1306.4444,0,4,0,0,0,92,0.0,0,8,,1997-1998
Freddy Modin,TOR,L,74,16,16,32,-5,32,693.2567,1,1,0,0,4,137,0.11678,15,30,0.54385,1997-1998
Igor Korolev,TOR,C,78,17,22,39,-18,22,936.4102,6,6,3,0,5,97,0.17525,8,24,0.42746,1997-1998
Jamie Baker,TOR,C,13,0,5,5,1,10,632.5384,0,0,0,0,0,16,0.0,0,5,0.5,1997-1998
Jamie Macoun,TOR,D,74,0,7,7,-17,65,1230.9054,0,0,0,0,0,78,0.0,0,7,,1997-1998
Jason Smith,TOR,D,81,3,13,16,-5,100,1225.1111,0,0,0,0,0,97,0.03092,3,16,,1997-1998
Jeff Brown,TOR,D,60,4,24,28,5,32,1290.35,4,15,0,0,0,102,0.03921,0,9,,1997-1998
Kevyn Adams,TOR,C,5,0,0,0,0,7,360.8,0,0,0,0,0,3,0.0,0,0,0.31578,1997-1998
Kris King,TOR,L,82,3,3,6,-13,199,634.7439,0,0,0,0,2,53,0.0566,3,6,1.0,1997-1998
Lonny Bohonos,TOR,R,37,5,4,9,-8,8,483.1621,0,0,0,0,0,50,0.1,5,9,0.50793,1997-1998
Martin Prochazka,TOR,R,29,2,4,6,-1,8,730.0,0,1,0,0,0,40,0.05,2,5,,1997-1998
Mathieu Schneider,TOR,D,76,11,26,37,-12,44,1466.2105,4,14,1,0,1,181,0.06077,6,18,,1997-1998
Mats Sundin,TOR,C,82,33,41,74,-3,49,1273.1097,9,12,1,0,5,219,0.15068,23,49,0.54949,1997-1998
Mike Johnson,TOR,R,82,15,32,47,-4,24,1038.0853,5,8,0,0,0,143,0.10489,10,34,0.5,1997-1998
Mike Kennedy,TOR,C,15,0,1,1,-1,16,484.4666,0,0,0,0,0,12,0.0,0,1,0.0,1997-1998
Per Gustafsson,TOR,D,31,1,5,6,-2,16,903.5806,0,3,0,0,0,36,0.02777,1,3,,1997-1998
Rob Zettler,TOR,D,59,0,7,7,-8,108,962.8644,0,2,0,0,0,28,0.0,0,5,1.0,1997-1998
Sergei Berezin,TOR,L,68,16,15,31,-3,10,849.5588,3,0,0,0,3,167,0.0958,13,28,1.0,1997-1998
Steve Sullivan,TOR,L,63,10,18,28,-8,40,857.9841,1,1,0,0,1,112,0.08928,9,26,0.4322,1997-1998
Sylvain Cote,TOR,D,71,4,21,25,-3,42,1145.4084,1,3,0,1,1,103,0.03883,3,20,0.0,1997-1998
Tie Domi,TOR,R,80,4,10,14,-5,365,628.9875,0,0,0,0,0,72,0.05555,4,14,0.33333,1997-1998
Todd Warriner,TOR,L,45,5,8,13,5,20,795.0222,0,0,0,0,1,73,0.06849,5,13,0.48275,1997-1998
Wendel Clark,TOR,L,47,12,7,19,-21,80,895.4042,4,3,0,0,3,140,0.08571,8,12,0.5,1997-1998
Yannick Tremblay,TOR,D,38,2,4,6,-6,6,775.2105,1,2,0,0,0,45,0.04444,1,3,,1997-1998
