Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Anna Montanana,16,0,10.6,2.2,0.9,0.7,1.6,1.2,0.6,0.0,0.8,1.1,1.6,0.9,2.3,38.9,0.3,0.9,33.3,0.1,0.1,100.0,0.6,1.3,42.9,0.972,0.46,NA,False
Candice Wiggins,34,0,29.9,13.1,0.9,2.1,2.9,2.6,1.2,0.2,2.4,2.9,1.1,4.0,10.6,37.5,1.2,3.9,32.1,3.9,4.4,89.3,2.7,6.7,40.6,1.239,0.43,G,False
Charde Houston,34,0,23.3,13.1,1.3,4.2,5.5,1.7,1.3,0.6,1.9,3.1,0.9,5.1,11.1,46.5,0.7,2.0,33.3,2.1,2.9,72.7,4.5,9.0,49.5,1.184,0.50,F,False
Christi Thomas,11,0,6.0,0.3,0.5,0.9,1.4,0.3,0.3,0.5,0.5,1.4,0.5,0.1,1.9,4.8,0.0,0.6,0.0,0.1,0.2,50.0,0.1,1.3,7.1,0.143,0.05,NA,False
Kelly Miller,34,0,19.9,4.4,0.6,1.6,2.2,2.0,0.7,0.1,1.5,1.6,1.3,1.6,4.4,36.2,0.6,1.9,33.3,0.6,0.6,90.9,0.9,2.4,38.6,1.007,0.44,G,False
LaToya Sanders,17,0,9.4,2.2,0.8,1.4,2.2,0.5,0.2,0.8,0.8,1.3,0.6,0.8,1.8,43.3,0.0,0.0,0.0,0.6,0.9,73.3,0.8,1.8,43.3,1.233,0.43,F,False
Nicky Anosike,30,0,29.9,13.2,2.4,5.0,7.4,2.7,2.7,0.9,2.0,2.9,1.3,4.3,8.8,49.1,0.0,0.1,25.0,4.5,6.5,69.6,4.3,8.7,49.4,1.494,0.49,F,False
Quanitra Hollingsworth,34,0,12.8,4.8,1.4,1.9,3.2,0.1,0.4,0.2,1.0,1.9,0.1,1.5,3.5,41.7,0.0,0.0,0.0,1.9,2.7,70.3,1.5,3.5,41.7,1.367,0.42,C,False
Rashanda McCants,34,0,14.2,4.3,0.9,1.1,2.0,0.8,0.4,0.3,1.1,2.2,0.7,1.6,4.4,37.3,0.3,1.1,28.9,0.6,1.1,56.4,1.3,3.3,40.2,0.967,0.41,NA,False
Renee Montgomery,34,0,22.5,9.0,0.4,1.5,1.9,2.1,0.7,0.3,1.9,1.1,1.1,3.0,7.4,40.8,1.2,3.6,34.7,1.8,2.1,83.3,1.8,3.8,46.5,1.224,0.49,G,False
Roneeka Hodges,33,0,27.4,9.9,0.6,2.4,3.0,1.9,0.6,0.5,1.1,1.6,1.8,3.5,8.4,41.7,2.1,5.2,39.8,0.9,1.0,90.9,1.4,3.2,44.8,1.188,0.54,F,False
Seimone Augustus,6,0,29.7,21.0,0.7,3.5,4.2,1.5,2.0,0.5,2.2,0.8,0.7,8.2,14.3,57.0,1.5,2.3,64.3,3.2,3.5,90.5,6.7,12.0,55.6,1.465,0.62,G,False
Tasha Humphrey,19,0,17.9,7.9,0.5,2.6,3.1,0.4,0.6,0.3,0.7,2.8,0.6,2.9,7.3,39.9,1.0,3.1,32.2,1.1,1.4,80.8,1.9,4.2,45.6,1.087,0.47,NA,False
Total,34,,,80.3,9.6,22.4,32.0,15.0,8.9,3.8,14.3,20.4,1.0,27.9,66.4,42.0,7.1,20.4,34.8,17.4,22.5,77.2,20.8,45.9,45.3,1.210,0.47,,False
