Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Alaina Coates,9,0,8.3,2.8,0.9,2.1,3.0,0.1,0.2,0.7,0.4,2.2,0.3,1.0,1.6,64.3,0.0,0.0,0.0,0.8,1.4,53.8,1.0,1.6,64.3,1.786,0.64,C,False
Alex Bentley,29,4,21.9,9.0,0.3,1.5,1.9,3.0,0.7,0.3,1.5,1.9,2.0,3.4,11.1,30.7,1.1,4.7,23.5,1.0,1.2,85.7,2.3,6.4,35.8,0.805,0.36,G,False
Angel McCoughtry,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.00,F,False
Brittney Sykes,34,27,25.9,10.2,0.7,3.7,4.4,2.5,0.6,0.5,2.0,1.7,1.3,3.8,10.3,36.5,0.8,3.2,25.9,1.9,2.7,70.3,2.9,7.1,41.2,0.991,0.40,G,False
Elizabeth Williams,32,32,28.4,9.3,3.1,3.4,6.5,1.2,0.8,1.7,1.3,2.2,0.9,3.3,7.3,45.5,0.0,0.0,0.0,2.6,3.5,73.2,3.3,7.3,45.5,1.260,0.46,C,False
Haley Peters,4,0,6.5,0.5,0.3,0.3,0.5,0.3,0.3,0.3,1.0,0.8,0.3,0.0,1.8,0.0,0.0,0.0,0.0,0.5,0.5,100.0,0.0,1.8,0.0,0.286,0.00,F,False
Jessica Breland,33,33,23.2,7.5,1.3,6.0,7.3,1.7,1.3,1.1,1.2,2.0,1.4,3.2,8.3,37.8,0.3,1.2,23.7,0.9,1.0,87.9,2.9,7.2,40.1,0.895,0.39,F,False
Maite Cazorla,31,1,15.4,3.0,0.1,0.6,0.7,1.6,0.6,0.0,0.9,0.7,1.7,0.9,3.0,31.2,0.4,1.8,23.6,0.7,0.8,87.5,0.5,1.2,42.1,0.989,0.38,G,False
Marie Guelich,31,1,11.3,3.3,1.1,1.6,2.7,0.6,0.2,0.8,1.0,2.0,0.6,1.3,3.5,36.1,0.3,0.8,32.0,0.5,0.7,72.7,1.0,2.7,37.3,0.944,0.40,C,False
Monique Billings,29,2,19.1,5.5,2.1,4.8,6.9,0.6,0.6,0.4,1.6,2.3,0.4,1.9,5.0,38.9,0.0,0.0,100.0,1.6,2.1,78.3,1.9,4.9,38.5,1.111,0.39,F,False
Nia Coffey,28,6,13.9,5.0,0.8,2.0,2.8,0.4,0.5,0.5,0.8,1.9,0.6,1.7,5.0,33.8,0.8,2.1,37.9,0.8,1.5,54.8,0.9,2.9,30.9,1.000,0.42,F,False
Renee Montgomery,34,34,27.9,9.5,0.3,1.9,2.2,2.6,0.9,0.2,1.9,1.5,1.4,3.1,8.5,37.0,2.0,6.2,32.4,1.2,1.5,82.4,1.1,2.3,49.4,1.121,0.49,G,False
Tiffany Hayes,29,29,28.2,14.7,0.7,2.3,3.0,2.8,1.0,0.3,2.4,2.4,1.2,5.1,12.9,39.3,1.2,4.0,30.8,3.3,4.4,76.4,3.8,8.9,43.2,1.142,0.44,G,False
Total,34,,,71.2,9.9,26.2,36.1,15.7,6.6,5.4,13.5,17.6,1.2,25.6,69.2,37.1,6.4,22.0,29.0,13.5,18.0,75.2,19.3,47.2,40.8,1.029,0.42,,False
