Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Allie Quigley,34,34,28.6,13.8,0.4,2.6,3.0,2.5,0.8,0.2,1.4,1.8,1.8,5.0,10.2,49.3,2.4,5.3,44.2,1.4,1.6,87.0,2.7,4.9,54.8,1.352,0.61,G,False
Astou Ndour-Fall,21,11,17.5,6.8,1.4,2.8,4.2,0.7,0.5,0.7,0.7,1.7,1.0,2.8,5.6,49.2,0.7,1.6,42.4,0.6,0.9,72.2,2.1,4.0,51.8,1.212,0.55,C,False
Cheyenne Parker-Tyus,34,0,19.7,8.8,1.8,4.0,5.8,0.9,0.7,1.2,1.3,2.4,0.7,3.1,6.9,45.9,0.1,0.5,27.8,2.4,2.8,84.2,3.0,6.3,47.4,1.283,0.47,F,False
Chloe Jackson,8,0,4.0,0.6,0.4,0.4,0.8,0.5,0.6,0.0,0.8,0.1,0.7,0.3,1.1,22.2,0.0,0.0,0.0,0.1,0.8,16.7,0.3,1.1,22.2,0.556,0.22,G,False
Courtney Vandersloot,33,33,30.0,11.2,0.6,3.7,4.3,9.1,1.4,0.5,2.9,1.5,3.1,4.1,9.1,45.2,0.9,3.2,29.0,2.1,2.4,85.0,3.2,5.8,54.2,1.234,0.50,G,False
Diamond DeShields,34,34,30.2,16.2,0.9,4.6,5.5,2.4,1.3,0.4,2.2,2.7,1.1,5.6,14.1,39.9,1.5,4.6,31.6,3.4,4.1,83.6,4.2,9.5,44.0,1.146,0.45,G,False
Gabby Williams,33,2,16.0,5.6,0.4,1.8,2.2,2.1,0.7,0.2,1.7,1.2,1.2,2.3,5.5,41.4,0.2,1.2,17.1,0.9,1.2,72.5,2.1,4.2,48.6,1.028,0.43,F,False
Jamierra Faulkner,13,0,5.5,1.3,0.2,0.2,0.3,0.8,0.2,0.0,0.4,0.6,2.2,0.5,1.4,33.3,0.1,0.7,11.1,0.3,0.6,50.0,0.4,0.7,55.6,0.944,0.36,G,False
Jantel Lavender,23,22,26.9,10.0,2.0,4.9,6.9,1.1,0.3,0.6,1.4,1.5,0.8,4.5,9.1,49.0,0.3,1.2,22.2,0.8,0.9,90.5,4.2,8.0,53.0,1.100,0.50,F,False
Kahleah Copper,34,0,14.8,6.7,0.4,1.5,1.9,0.9,0.4,0.1,1.3,1.5,0.7,2.3,6.0,38.7,0.4,1.4,30.6,1.6,2.1,77.1,1.9,4.6,41.3,1.113,0.42,G,False
Katie Lou Samuelson,20,0,7.7,2.4,0.2,0.7,0.9,0.4,0.3,0.1,0.3,0.8,1.4,0.6,1.9,31.6,0.4,1.5,27.6,0.8,1.0,80.0,0.2,0.5,44.4,1.263,0.42,F,False
Kayla Alexander,3,0,6.7,3.0,0.7,1.7,2.3,0.3,0.0,0.0,0.3,1.0,1.0,1.0,1.3,75.0,0.0,0.0,0.0,1.0,1.3,75.0,1.0,1.3,75.0,2.250,0.75,C,False
Stefanie Dolson,34,34,25.0,9.3,1.2,4.4,5.6,2.2,0.6,1.0,1.9,3.7,1.1,3.6,6.9,51.9,0.9,2.4,36.1,1.3,1.4,89.8,2.7,4.4,60.7,1.356,0.58,C,False
Total,34,,,84.6,8.2,28.2,36.4,21.6,6.8,4.5,14.4,17.7,1.5,31.4,70.0,44.8,7.3,21.6,33.6,14.6,17.9,81.9,24.1,48.4,49.8,1.208,0.50,,False
Victoria Macaulay,5,0,4.4,1.2,0.2,0.6,0.8,0.0,0.4,0.2,0.0,0.6,0.0,0.4,1.0,40.0,0.0,0.0,0.0,0.4,0.4,100.0,0.4,1.0,40.0,1.200,0.40,C,False
