Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Alexis Hornbuckle,30,1,12.3,3.0,0.3,1.4,1.7,1.3,0.4,0.1,1.3,2.0,1.0,1.0,3.1,32.6,0.3,1.2,27.8,0.7,1.0,70.0,0.7,1.9,35.7,0.989,0.38,G,False
Briana Butler,34,30,22.4,4.4,0.8,2.4,3.2,1.5,0.7,0.4,0.7,1.8,2.0,1.8,4.5,39.5,0.4,1.5,25.5,0.4,0.7,62.5,1.4,3.0,46.5,0.974,0.44,G,False
Brittney Griner,27,27,26.0,12.6,1.4,5.0,6.3,1.0,0.5,3.0,1.7,3.0,0.6,5.1,9.3,55.6,0.0,0.0,0.0,2.3,3.2,72.4,5.1,9.3,55.6,1.364,0.56,C,False
Candice Dupree,32,32,33.0,15.2,1.5,4.9,6.4,1.9,1.1,0.4,2.0,1.8,0.9,6.4,12.4,51.5,0.0,0.1,0.0,2.4,2.7,89.7,6.4,12.3,51.9,1.227,0.52,F,False
Charde Houston,34,6,17.2,5.9,0.6,1.7,2.3,1.3,0.5,0.4,1.6,3.0,0.8,2.3,5.7,40.0,0.3,1.5,18.0,1.0,1.3,77.8,2.0,4.3,47.6,1.026,0.42,F,False
DeWanna Bonner,34,33,32.9,14.5,1.0,4.8,5.8,2.4,1.1,0.3,1.6,1.3,1.5,4.7,11.5,41.0,1.6,4.9,32.5,3.5,3.9,90.1,3.1,6.6,47.3,1.262,0.48,F,False
Diana Taurasi,32,32,32.4,20.3,0.6,3.6,4.2,6.2,0.7,0.5,3.6,3.2,1.7,6.3,13.7,45.6,2.2,6.2,34.7,5.7,6.7,85.4,4.1,7.5,54.6,1.483,0.53,G,False
Jasmine James,16,1,11.9,3.1,0.3,1.1,1.4,1.8,0.9,0.1,1.2,1.1,1.5,1.1,3.4,33.3,0.0,0.5,0.0,0.8,1.1,72.2,1.1,2.9,39.1,0.907,0.33,G,False
Krystal Thomas,34,3,13.9,2.3,1.1,3.0,4.1,0.2,0.2,0.5,0.9,2.6,0.2,1.0,1.9,51.6,0.0,0.0,0.0,0.4,0.9,41.9,1.0,1.9,51.6,1.234,0.52,C,False
Lynetta Kizer,27,0,9.9,2.6,0.8,1.3,2.1,0.2,0.4,0.2,0.8,2.0,0.3,1.1,2.6,44.9,0.0,0.0,0.0,0.3,0.5,64.3,1.1,2.5,45.6,1.029,0.45,F,False
Penny Taylor,10,3,16.1,8.4,0.6,1.5,2.1,1.7,0.8,0.1,0.6,0.7,2.8,2.5,5.3,47.2,0.8,1.9,42.1,2.6,2.7,96.3,1.7,3.4,50.0,1.585,0.55,F,False
Samantha Prahalis,8,2,12.6,2.3,0.1,0.9,1.0,2.0,0.4,0.1,1.3,2.1,1.6,1.0,3.1,32.0,0.0,0.6,0.0,0.3,0.3,100.0,1.0,2.5,40.0,0.720,0.32,G,False
Total,34,,,79.7,7.8,27.3,35.1,16.9,6.0,5.1,14.4,20.5,1.2,29.0,64.1,45.3,4.8,15.8,30.3,16.9,20.9,81.1,24.2,48.3,50.2,1.244,0.49,,False
