Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Briann January,32,32,29.6,9.8,0.4,2.0,2.4,3.7,1.1,0.2,2.5,2.6,1.5,3.4,9.9,34.8,1.1,3.1,35.7,1.9,2.3,81.1,2.3,6.8,34.4,0.997,0.40,G,False
Erin Phillips,18,6,21.3,5.9,0.2,0.8,1.1,1.6,0.8,0.1,0.8,1.2,2.1,2.0,5.4,36.7,1.3,2.7,47.9,0.7,0.9,75.0,0.7,2.8,26.0,1.092,0.48,G,False
Erin Thorn,6,0,11.2,1.2,0.0,0.5,0.5,0.7,0.3,0.2,0.8,0.3,0.8,0.3,2.0,16.7,0.2,1.0,16.7,0.3,0.3,100.0,0.2,1.0,16.7,0.583,0.21,G,False
Erlana Larkins,34,34,30.1,7.9,3.1,4.7,7.8,1.9,1.4,0.3,1.4,2.9,1.4,3.0,5.6,54.5,0.0,0.0,0.0,1.9,2.6,70.8,3.0,5.6,54.5,1.423,0.54,F,False
Jasmine Hassell,18,0,8.5,1.8,0.6,0.5,1.1,0.4,0.2,0.1,0.4,1.2,1.0,0.7,2.5,26.7,0.0,0.1,0.0,0.4,0.9,47.1,0.7,2.4,27.3,0.711,0.27,F,False
Jeanette Pohlen-Mavunga,13,0,14.7,3.2,0.5,1.5,1.9,0.3,0.5,0.1,0.8,0.8,0.4,1.0,2.9,34.2,0.7,1.8,37.5,0.5,0.5,100.0,0.3,1.1,28.6,1.079,0.46,G,False
Jessica Breland,30,2,14.6,5.3,1.7,2.4,4.0,0.6,0.6,1.0,1.1,1.3,0.5,2.3,5.2,43.9,0.0,0.0,0.0,0.7,0.9,74.1,2.3,5.2,43.9,1.006,0.44,F,False
Karima Christmas-Kelly,34,28,26.9,8.6,1.9,2.3,4.1,1.1,1.9,0.3,1.2,2.4,0.9,3.0,8.0,37.3,0.9,2.9,30.0,1.8,2.2,81.1,2.1,5.0,41.5,1.077,0.43,F,False
Katie Douglas,4,4,35.8,15.0,1.3,1.5,2.8,1.5,1.8,0.5,2.8,0.8,0.5,5.3,13.5,38.9,1.8,6.8,25.9,2.8,2.8,100.0,3.5,6.8,51.9,1.111,0.45,G,False
Layshia Clarendon,30,4,19.4,4.2,0.6,1.2,1.8,1.8,0.5,0.0,1.3,2.2,1.4,1.8,5.5,33.1,0.2,0.9,25.9,0.3,0.7,40.9,1.6,4.6,34.5,0.759,0.35,G,False
Sasha Goodlett,25,1,7.5,1.8,0.6,1.0,1.6,0.2,0.1,0.1,0.4,0.7,0.4,0.8,2.1,35.8,0.0,0.0,0.0,0.2,0.3,85.7,0.8,2.1,35.8,0.830,0.36,C,False
Shavonte Zellous,29,29,31.3,14.7,0.9,2.5,3.4,1.7,0.9,0.7,1.9,3.2,0.9,5.0,12.1,41.5,1.3,3.9,34.8,3.3,4.2,78.0,3.7,8.3,44.6,1.213,0.47,G,False
Tamika Catchings,30,30,31.4,17.7,1.5,5.6,7.1,2.4,2.8,1.0,1.7,2.5,1.4,6.0,15.1,39.6,1.2,3.7,32.1,4.5,5.3,86.1,4.8,11.3,42.1,1.173,0.44,F,False
Total,34,,,70.8,10.6,21.4,32.0,13.6,9.6,3.5,11.9,18.0,1.1,25.5,64.8,39.3,5.5,16.3,33.7,14.4,18.4,78.1,20.0,48.5,41.2,1.093,0.44,,False
