Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Alex Bentley,34,10,22.1,8.3,0.3,1.1,1.4,2.8,1.0,0.1,1.1,2.3,2.4,3.3,8.4,39.8,0.8,2.5,32.9,0.8,1.1,71.1,2.5,5.9,42.7,0.989,0.45,G,False
Aneika Henry-Morello,34,1,12.8,3.9,1.3,2.6,3.9,0.5,0.3,0.5,0.8,1.2,0.6,1.6,3.5,45.0,0.0,0.0,0.0,0.8,1.0,76.5,1.6,3.5,45.0,1.117,0.45,F,False
Angel McCoughtry,33,32,31.4,21.5,1.8,3.6,5.3,4.4,2.7,0.7,4.1,2.7,1.1,7.5,18.1,41.3,0.7,3.4,20.4,5.9,7.2,82.4,6.8,14.6,46.2,1.193,0.43,F,False
Anne Marie Armstrong,9,0,2.8,0.7,0.1,0.3,0.4,0.0,0.1,0.0,0.1,0.2,0.0,0.2,0.4,50.0,0.2,0.4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.500,0.75,G,False
Armintie Herrington,28,26,29.9,7.0,1.5,1.9,3.4,2.4,2.3,0.1,1.9,2.0,1.3,2.8,6.0,46.7,0.0,0.0,0.0,1.4,2.4,59.1,2.8,6.0,46.7,1.168,0.47,G,False
Courtney Clements,26,0,9.4,2.2,0.4,0.5,0.9,0.3,0.2,0.1,0.3,1.0,1.1,0.8,3.8,20.2,0.3,1.5,23.1,0.3,0.5,75.0,0.4,2.3,18.3,0.586,0.25,G,False
Erika de Souza,34,34,29.9,12.9,2.6,7.3,9.9,1.3,1.3,1.8,1.6,2.6,0.8,5.5,9.9,55.3,0.0,0.0,0.0,1.9,2.7,67.7,5.5,9.9,55.3,1.293,0.55,F,False
Jasmine Thomas,34,29,27.5,8.5,0.7,2.3,3.0,3.1,0.9,0.3,2.1,1.9,1.5,3.5,9.8,35.9,0.5,2.2,21.6,0.9,1.4,69.6,3.1,7.6,40.0,0.862,0.38,G,False
Le'coe Willingham,34,28,22.2,4.1,1.3,2.9,4.2,0.8,0.8,0.3,1.2,2.4,0.6,1.6,3.9,42.4,0.4,1.4,30.4,0.4,0.6,71.4,1.2,2.5,48.8,1.068,0.48,F,False
Ruth Riley,16,0,7.6,1.1,0.2,0.6,0.8,0.2,0.2,0.3,0.5,1.6,0.4,0.4,1.2,31.6,0.1,0.3,40.0,0.3,0.4,66.7,0.3,0.9,28.6,0.947,0.37,C,False
Sancho Lyttle,6,6,30.0,14.3,2.3,6.2,8.5,2.5,2.3,1.3,2.2,2.8,1.2,6.2,11.7,52.9,0.3,0.8,40.0,1.7,2.5,66.7,5.8,10.8,53.8,1.229,0.54,F,False
Tiffany Hayes,23,4,22.3,11.3,0.9,2.9,3.7,1.7,1.2,0.1,1.7,2.3,1.0,3.5,8.6,40.6,1.0,2.7,37.7,3.3,4.4,74.5,2.5,5.9,41.9,1.315,0.46,G,False
Total,34,,,76.9,10.7,24.9,35.6,16.6,10.2,4.3,14.4,18.2,1.2,29.4,69.4,42.3,3.5,12.7,27.5,14.6,19.7,74.1,25.9,56.7,45.6,1.108,0.45,,False
