Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Allie Quigley,34,0,9.4,3.8,0.2,0.5,0.7,0.6,0.4,0.1,0.6,0.7,1.1,1.4,4.5,31.6,0.5,1.6,31.5,0.5,0.5,88.9,0.9,2.9,31.6,0.849,0.37,G,False
Avery Warley-Talbert,14,0,8.1,1.3,1.0,1.1,2.1,0.1,0.2,0.4,0.4,1.3,0.2,0.5,1.1,43.8,0.0,0.0,0.0,0.3,0.3,100.0,0.5,1.1,43.8,1.125,0.44,C,False
Carolyn Swords,16,2,11.3,3.7,1.0,1.6,2.6,0.6,0.5,0.8,0.9,2.1,0.7,1.6,2.6,61.9,0.0,0.0,0.0,0.4,0.6,77.8,1.6,2.6,61.9,1.405,0.62,C,False
Courtney Vandersloot,33,33,29.8,8.8,0.3,2.9,3.2,5.6,1.4,0.8,2.5,2.6,2.2,3.2,8.1,39.6,0.5,1.7,30.4,1.8,2.2,83.3,2.7,6.4,42.0,1.078,0.43,G,False
Elena Delle Donne,30,30,31.4,18.1,1.4,4.2,5.6,1.8,0.7,1.8,1.3,1.6,1.4,5.7,13.5,42.6,1.4,3.2,43.8,5.2,5.6,92.9,4.3,10.3,42.2,1.344,0.48,F,False
Epiphanny Prince,31,31,30.0,15.0,0.6,2.1,2.7,3.0,1.6,0.4,1.4,1.5,2.2,4.8,12.7,37.6,2.0,5.0,39.6,3.5,3.9,90.0,2.8,7.7,36.3,1.180,0.45,G,False
Michelle Campbell,31,0,7.7,1.7,0.7,0.9,1.5,0.2,0.2,0.2,0.5,1.3,0.3,0.5,1.6,31.4,0.0,0.0,0.0,0.7,1.0,73.3,0.5,1.6,31.4,1.059,0.31,F,False
Sharnee Zoll-Norman,19,0,9.7,0.9,0.0,0.7,0.7,1.7,0.2,0.0,0.8,0.8,2.1,0.3,1.5,21.4,0.0,0.3,0.0,0.3,0.4,62.5,0.3,1.2,27.3,0.607,0.21,G,False
Shay Murphy,34,0,11.1,3.1,0.9,1.0,1.9,0.3,0.6,0.0,0.4,0.9,0.8,1.1,3.8,29.2,0.3,1.7,17.2,0.6,0.7,79.2,0.8,2.1,38.9,0.808,0.33,F,False
Swin Cash,34,34,28.3,9.3,1.3,4.4,5.6,2.2,0.9,0.6,1.9,3.0,1.2,3.5,8.4,41.5,0.5,1.9,27.0,1.9,2.2,85.3,3.0,6.5,45.7,1.116,0.45,F,False
Sylvia Fowles,32,32,31.3,16.3,3.7,7.9,11.5,0.4,0.9,2.4,2.1,2.1,0.2,6.2,10.6,58.6,0.0,0.0,0.0,3.9,5.7,68.5,6.2,10.6,58.6,1.538,0.59,C,False
Tamera Young,33,8,18.1,5.6,1.3,2.5,3.8,0.6,0.5,0.2,0.7,1.8,1.0,2.5,5.8,42.6,0.0,0.0,0.0,0.7,1.2,60.5,2.5,5.7,42.9,0.974,0.43,F,False
Total,34,,,79.4,10.6,26.6,37.1,15.2,7.2,6.6,11.8,16.7,1.3,28.4,67.6,42.0,4.8,14.4,33.6,17.9,22.0,81.4,23.5,53.2,44.2,1.176,0.46,,False
