Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adam Hall,NSH,R,80,15,15,30,-3,40,989.3,11,6,0,0,6,129,0.11627,4,11,0.48665,2005-2006
Brendan Witt,NSH,D,75,1,13,14,0,209,1244.2133,0,0,0,0,0,75,0.01333,1,11,,2005-2006
Dan Hamhuis,NSH,D,87,7,33,40,9,72,1343.7126,4,13,1,0,1,144,0.04861,2,21,,2005-2006
Danny Markov,NSH,D,63,0,11,11,8,68,1172.0476,0,1,0,0,0,65,0.0,0,8,,2005-2006
Darcy Hordichuk,NSH,L,74,7,6,13,9,163,368.7702,0,1,0,0,1,52,0.13461,7,12,0.0,2005-2006
David Legwand,NSH,C,49,7,20,27,2,42,1013.3673,0,8,0,1,5,120,0.05833,7,19,0.45259,2005-2006
Greg Johnson,NSH,C,73,11,9,20,5,12,987.8493,0,0,4,0,3,79,0.13924,7,15,0.5533,2005-2006
Greg Johnson,NSH,C,73,11,9,20,5,12,987.8493,0,0,4,0,3,79,0.13924,7,15,0.5533,2005-2006
Greg Zanon,NSH,D,4,0,2,2,0,6,1038.75,0,0,0,0,0,3,0.0,0,1,,2005-2006
Jamie Allison,NSH,D,27,0,1,1,-6,56,538.9629,0,0,0,0,0,7,0.0,0,1,0.66666,2005-2006
Jeremy Stevenson,NSH,L,51,5,3,8,-3,95,434.1568,0,0,0,0,0,48,0.10416,5,8,0.0,2005-2006
Jerred Smithson,NSH,C,69,5,9,14,9,58,703.913,0,0,0,0,1,50,0.1,5,13,0.54632,2005-2006
Jordin Tootoo,NSH,R,37,4,6,10,8,55,530.1351,0,0,0,0,0,64,0.0625,4,10,0.70588,2005-2006
Kevin Klein,NSH,D,2,0,0,0,-1,0,819.5,0,0,0,0,0,0,,0,0,,2005-2006
Kimmo Timonen,NSH,D,84,12,42,54,-3,78,1354.5119,8,33,1,0,1,173,0.06936,3,11,0.8,2005-2006
Kris Beech,NSH,C,10,1,2,3,1,4,722.0,0,1,0,0,0,12,0.08333,1,2,0.52991,2005-2006
Marek Zidlicky,NSH,D,69,12,38,50,8,84,1195.2463,10,20,0,0,1,120,0.1,2,20,,2005-2006
Mark Eaton,NSH,D,74,3,1,4,-2,52,1175.4324,0,0,0,0,0,31,0.09677,3,3,,2005-2006
Martin Erat,NSH,R,85,21,30,51,-1,82,901.5529,6,12,0,0,1,151,0.13907,15,33,0.14814,2005-2006
Mike Sillinger,NSH,C,5,2,1,3,-1,12,1029.4,1,1,0,0,0,7,0.28571,1,1,0.69791,2005-2006
Mike Sillinger,NSH,C,79,32,31,63,-17,63,1154.6582,14,16,1,0,2,211,0.15165,17,31,0.55862,2005-2006
Paul Kariya,NSH,L,87,33,59,92,-6,40,1150.7241,16,36,0,1,3,257,0.1284,17,40,0.11111,2005-2006
Ryan Suter,NSH,D,71,1,15,16,7,66,1041.2816,0,2,0,0,0,84,0.0119,1,14,,2005-2006
Scott Hartnell,NSH,L,86,26,23,49,8,105,951.8837,10,7,2,0,8,220,0.11818,14,28,0.36666,2005-2006
Scott Nichol,NSH,C,37,3,3,6,1,81,616.7027,0,0,1,0,0,34,0.08823,2,5,0.57751,2005-2006
Scott Walker,NSH,R,38,5,11,16,2,42,1032.0263,1,3,0,0,0,62,0.08064,4,12,0.42857,2005-2006
Scottie Upshall,NSH,R,50,8,15,23,14,34,629.26,1,2,0,0,2,76,0.10526,7,20,0.45454,2005-2006
Shea Weber,NSH,D,32,4,8,12,5,50,999.0625,3,4,0,0,1,50,0.08,1,5,,2005-2006
Shea Weber,NSH,D,32,4,8,12,5,50,999.0625,3,4,0,0,1,50,0.08,1,5,,2005-2006
Simon Gamache,NSH,L,26,3,4,7,-5,10,690.3461,0,1,0,0,0,36,0.08333,3,6,0.5,2005-2006
Steve Sullivan,NSH,L,74,31,39,70,0,50,1137.2567,13,22,4,1,5,204,0.15196,14,31,0.5238,2005-2006
Vernon Fiddler,NSH,C,42,8,5,13,-3,42,815.0952,3,1,0,0,2,47,0.17021,5,9,0.52966,2005-2006
Yanic Perreault,NSH,C,70,22,35,57,-3,32,892.6,10,17,0,0,2,147,0.14965,12,30,0.62156,2005-2006
