Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alex Henry,MIN,D,63,0,5,5,-4,73,685.6825,0,0,0,0,0,41,0.0,0,5,0.5,2005-2006
Alexandre Daigle,MIN,R,46,5,23,28,-6,12,779.6956,2,11,0,0,1,59,0.08474,3,15,0.41666,2005-2006
Andrei Nazarov,MIN,L,2,0,0,0,-1,6,287.5,0,0,0,0,0,0,,0,0,,2005-2006
Andrei Zyuzin,MIN,D,57,7,11,18,-12,50,1132.9473,4,4,0,0,1,80,0.0875,3,10,0.5,2005-2006
Brent Burns,MIN,D,72,4,12,16,-7,32,847.0694,1,3,0,0,1,73,0.05479,3,11,0.54545,2005-2006
Brian Rolston,MIN,R,82,34,45,79,14,50,1221.1463,15,17,5,0,7,293,0.11604,14,42,0.46401,2005-2006
Daniel Tjarnqvist,MIN,D,60,3,15,18,-11,32,1186.3,3,5,0,0,1,54,0.05555,0,8,,2005-2006
Derek Boogaard,MIN,L,65,2,4,6,2,158,322.8769,0,0,0,0,1,15,0.13333,2,6,,2005-2006
Erik Reitz,MIN,D,5,0,0,0,-2,4,789.0,0,0,0,0,0,0,,0,0,,2005-2006
Erik Westrum,MIN,C,10,0,1,1,-1,2,647.5,0,1,0,0,0,16,0.0,0,0,0.38235,2005-2006
Filip Kuba,MIN,D,65,6,19,25,0,44,1306.0769,1,3,1,0,1,69,0.08695,4,19,0.0,2005-2006
Kurtis Foster,MIN,D,58,10,18,28,-3,60,1153.0689,6,12,0,1,2,124,0.08064,4,10,,2005-2006
Marc Chouinard,MIN,C,74,14,16,30,1,34,989.9594,6,6,2,0,3,112,0.125,6,16,0.52708,2005-2006
Marian Gaborik,MIN,R,65,38,28,66,6,64,1105.7538,10,12,2,0,7,252,0.15079,26,41,0.27272,2005-2006
Martin Skoula,MIN,D,78,5,16,21,6,46,1148.8333,3,10,0,0,1,92,0.05434,2,8,,2005-2006
Matt Foy,MIN,R,19,2,3,5,-4,16,659.2631,1,0,0,0,0,21,0.09523,1,4,0.0,2005-2006
Mattias Weinhandl,MIN,R,68,4,7,11,-4,24,550.3676,0,1,0,0,0,57,0.07017,4,10,0.33333,2005-2006
Mikko Koivu,MIN,C,64,6,15,21,-9,40,797.2187,3,7,0,0,0,96,0.0625,3,11,0.47375,2005-2006
Nick Schultz,MIN,D,79,2,12,14,2,43,1077.7468,0,0,0,0,0,45,0.04444,2,13,,2005-2006
Pascal Dupuis,MIN,R,67,10,16,26,-10,40,989.6716,4,6,0,0,2,151,0.06622,6,15,0.29032,2005-2006
Pierre-Marc Bouchard,MIN,C,80,17,42,59,3,28,915.175,7,24,0,0,3,118,0.14406,10,28,0.46666,2005-2006
Randy Robitaille,MIN,C,67,12,28,40,-5,54,883.6567,7,13,0,0,2,112,0.10714,5,20,0.51443,2005-2006
Scott Ferguson,MIN,D,15,0,0,0,-3,22,550.5333,0,0,0,0,0,6,0.0,0,0,1.0,2005-2006
Stephane Veilleux,MIN,L,71,7,9,16,-13,63,777.845,0,2,0,0,1,87,0.08045,7,14,0.33333,2005-2006
Todd White,MIN,C,61,19,21,40,-1,18,1032.1639,5,10,0,0,0,109,0.17431,14,24,0.49097,2005-2006
Wes Walz,MIN,C,82,19,18,37,7,61,954.0121,1,1,1,0,0,127,0.1496,17,31,0.46916,2005-2006
Willie Mitchell,MIN,D,80,2,8,10,19,113,1250.95,0,0,0,0,0,58,0.03448,2,10,,2005-2006
