clinchIndicator,conferenceAbbrev,conferenceHomeSequence,conferenceL10Sequence,conferenceName,conferenceRoadSequence,conferenceSequence,date,divisionAbbrev,divisionHomeSequence,divisionL10Sequence,divisionName,divisionRoadSequence,divisionSequence,gameTypeId,gamesPlayed,goalDifferential,goalDifferentialPctg,goalAgainst,goalFor,goalsForPctg,homeGamesPlayed,homeGoalDifferential,homeGoalsAgainst,homeGoalsFor,homeLosses,homeOtLosses,homePoints,homeRegulationPlusOtWins,homeRegulationWins,homeTies,homeWins,l10GamesPlayed,l10GoalDifferential,l10GoalsAgainst,l10GoalsFor,l10Losses,l10OtLosses,l10Points,l10RegulationPlusOtWins,l10RegulationWins,l10Ties,l10Wins,leagueHomeSequence,leagueL10Sequence,leagueRoadSequence,leagueSequence,losses,otLosses,placeName_default,pointPctg,points,regulationPlusOtWinPctg,regulationPlusOtWins,regulationWinPctg,regulationWins,roadGamesPlayed,roadGoalDifferential,roadGoalsAgainst,roadGoalsFor,roadLosses,roadOtLosses,roadPoints,roadRegulationPlusOtWins,roadRegulationWins,roadTies,roadWins,seasonId,shootoutLosses,shootoutWins,streakCode,streakCount,teamName_default,teamName_fr,teamCommonName_default,teamAbbrev_default,teamLogo,ties,waiversSequence,wildcardSequence,winPctg,wins,sourceDate,wildCardIndicator,placeName_fr,teamCommonName_fr
p,E,1,4,Eastern,4,1,2024-04-18,M,1,4,Metropolitan,1,1,2,82,53,0.646341,229,282,3.439024,41,32,110,142,11,0,60,27,24,0,30,10,6,30,36,3,0,14,5,5,0,7,2,6,5,1,23,4,NY Rangers,0.695122,114,0.621951,51,0.52439,43,41,21,119,140,12,4,54,24,19,0,25,20232024,3,4,W,2,New York Rangers,Rangers de New York,Rangers,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,0,32,0,0.670732,55,,True,,
z,W,6,2,Western,1,1,2024-04-18,C,3,2,Central,1,1,2,82,64,0.780488,234,298,3.634146,41,31,124,155,11,4,56,23,16,0,26,10,16,18,34,2,0,16,7,7,0,8,8,3,1,2,21,9,Dallas,0.689024,113,0.585366,48,0.487805,40,41,33,110,143,10,5,57,25,24,0,26,20232024,2,4,W,2,Dallas Stars,Stars de Dallas,Stars,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,0,31,0,0.634146,52,,True,,
x,E,2,2,Eastern,5,2,2024-04-18,M,2,2,Metropolitan,2,2,2,82,63,0.768293,216,279,3.402439,41,35,101,136,10,4,58,27,22,0,27,10,11,21,32,3,0,14,7,7,0,7,5,4,6,3,23,7,Carolina,0.676829,111,0.609756,50,0.536585,44,41,28,115,143,13,3,53,23,22,0,25,20232024,5,2,L,1,Carolina Hurricanes,Hurricanes de la Caroline,Hurricanes,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,0,30,0,0.634146,52,,True,Caroline,
x,W,4,1,Western,2,2,2024-04-18,C,2,1,Central,2,2,2,82,60,0.731707,199,259,3.158537,41,39,98,137,11,3,57,27,26,0,27,10,16,22,38,2,0,16,8,7,0,8,6,2,7,4,24,6,Winnipeg,0.670732,110,0.634146,52,0.560976,46,41,21,101,122,13,3,53,25,20,0,25,20232024,1,0,W,8,Winnipeg Jets,Jets de Winnipeg,Jets,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,0,29,0,0.634146,52,,True,,
y,E,5,5,Eastern,1,3,2024-04-18,A,3,1,Atlantic,1,1,2,82,68,0.829268,200,268,3.268293,41,24,105,129,13,2,54,24,19,0,26,10,11,23,34,3,1,13,5,4,0,6,11,7,2,5,24,6,Florida,0.670732,110,0.597561,49,0.512195,42,41,44,95,139,11,4,56,25,23,0,26,20232024,2,3,W,4,Florida Panthers,Panthers de la Floride,Panthers,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,0,28,0,0.634146,52,,True,Floride,
y,W,3,7,Western,4,3,2024-04-18,P,2,3,Pacific,1,1,2,82,56,0.682927,223,279,3.402439,41,45,99,144,9,5,59,27,24,0,27,10,-3,31,28,4,1,11,5,5,0,5,4,16,9,6,23,9,Vancouver,0.664634,109,0.609756,50,0.536585,44,41,11,124,135,14,4,50,23,20,0,23,20232024,2,0,L,1,Vancouver Canucks,Canucks de Vancouver,Canucks,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,0,27,0,0.609756,50,,True,,
x,E,4,6,Eastern,2,4,2024-04-18,A,2,2,Atlantic,2,2,2,82,43,0.52439,224,267,3.256098,41,27,111,138,11,6,54,22,20,0,24,10,2,24,26,4,0,12,5,4,0,6,10,11,3,7,20,15,Boston,0.664634,109,0.52439,43,0.439024,36,41,16,113,129,9,9,55,21,16,0,23,20232024,3,4,L,2,Boston Bruins,Bruins de Boston,Bruins,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_20232024_light.svg,0,26,0,0.573171,47,,True,,
x,W,1,10,Western,7,4,2024-04-18,C,1,5,Central,4,3,2,82,50,0.609756,254,304,3.707317,41,61,112,173,9,1,63,30,27,0,31,10,-6,40,34,4,2,10,4,4,0,4,1,20,13,8,25,7,Colorado,0.652439,107,0.585366,48,0.512195,42,41,-11,142,131,16,6,44,18,15,0,19,20232024,2,2,W,1,Colorado Avalanche,Avalanche du Colorado,Avalanche,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,0,25,0,0.609756,50,,True,,
x,W,2,9,Western,6,5,2024-04-18,P,1,5,Pacific,3,2,2,82,57,0.695122,237,294,3.585366,41,64,106,170,9,4,60,27,24,0,28,10,1,31,32,4,2,10,4,4,0,4,3,19,12,9,27,6,Edmonton,0.634146,104,0.573171,47,0.47561,39,41,-7,131,124,18,2,44,20,15,0,21,20232024,1,2,L,2,Edmonton Oilers,Oilers d'Edmonton,Oilers,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,0,24,0,0.597561,49,,True,,
x,E,10,10,Eastern,3,5,2024-04-18,A,5,6,Atlantic,3,3,2,82,40,0.487805,263,303,3.695122,41,15,141,156,15,4,48,17,12,0,22,10,1,36,37,4,1,11,5,4,0,5,19,17,4,10,26,10,Toronto,0.621951,102,0.5,41,0.402439,33,41,25,122,147,11,6,54,24,21,0,24,20232024,2,5,L,2,Toronto Maple Leafs,Maple Leafs de Toronto,Maple Leafs,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,0,23,0,0.560976,46,,True,,
x,W,9,11,Western,3,6,2024-04-18,C,5,6,Central,3,4,2,82,21,0.256098,248,269,3.280488,41,9,126,135,16,2,48,23,18,0,23,10,-5,38,33,5,1,9,3,3,0,4,18,23,8,11,30,5,Nashville,0.603659,99,0.536585,44,0.463415,38,41,12,122,134,14,3,51,21,20,0,24,20232024,0,3,L,1,Nashville Predators,Predators de Nashville,Predators,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,0,22,1,0.573171,47,,True,,
x,W,8,3,Western,5,7,2024-04-18,P,4,1,Pacific,2,3,2,82,41,0.5,215,256,3.121951,41,29,104,133,12,7,51,21,18,0,22,10,6,26,32,4,0,12,6,5,0,6,14,8,10,12,27,11,Los Angeles,0.603659,99,0.512195,42,0.45122,37,41,12,111,123,15,4,48,21,19,0,22,20232024,5,2,W,1,Los Angeles Kings,Kings de Los Angeles,Kings,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_20192020-20232024_light.svg,0,21,0,0.536585,44,,True,,
x,E,3,8,Eastern,7,6,2024-04-18,A,1,4,Atlantic,4,4,2,82,23,0.280488,268,291,3.54878,41,32,125,157,11,5,55,24,21,0,25,10,6,32,38,4,1,11,5,5,0,5,9,14,14,13,29,8,Tampa Bay,0.597561,98,0.512195,42,0.45122,37,41,-9,143,134,18,3,43,18,16,0,20,20232024,1,3,W,1,Tampa Bay Lightning,Lightning de Tampa Bay,Lightning,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,0,20,1,0.54878,45,,True,,
x,W,5,5,Western,9,8,2024-04-18,P,3,2,Pacific,4,4,2,82,22,0.268293,245,267,3.256098,41,34,104,138,12,2,56,24,21,0,27,10,4,31,35,4,0,12,6,4,0,6,7,10,17,14,29,8,Vegas,0.597561,98,0.5,41,0.414634,34,41,-12,141,129,17,6,42,17,13,0,18,20232024,2,4,L,1,Vegas Golden Knights,Golden Knights de Vegas,Golden Knights,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,0,19,2,0.54878,45,,True,,
x,E,6,1,Eastern,9,7,2024-04-18,M,3,1,Metropolitan,5,3,2,82,-17,-0.207317,263,246,3.0,41,-2,127,125,10,10,52,21,16,0,21,10,9,22,31,1,1,17,8,6,0,8,13,1,18,15,27,16,NY Islanders,0.573171,94,0.463415,38,0.353659,29,41,-15,136,121,17,6,42,17,13,0,18,20232024,5,1,W,2,New York Islanders,Islanders de New York,Islanders,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,0,18,0,0.47561,39,,True,,
,W,7,6,Western,11,9,2024-04-18,C,4,4,Central,6,5,2,82,-11,-0.134146,250,239,2.914634,41,14,117,131,14,2,52,23,20,0,25,10,-2,33,31,3,2,12,4,3,0,5,12,12,22,16,33,6,St. Louis,0.560976,92,0.463415,38,0.378049,31,41,-25,133,108,19,4,40,15,11,0,18,20232024,2,5,OT,1,St. Louis Blues,Blues de St. Louis,Blues,STL,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,0,17,3,0.52439,43,,True,,
x,E,8,11,Eastern,11,8,2024-04-18,M,4,5,Metropolitan,6,4,2,82,-37,-0.45122,257,220,2.682927,41,-4,122,118,12,7,51,19,16,0,22,10,-7,28,21,4,2,10,4,4,0,4,16,21,21,17,31,11,Washington,0.554878,91,0.439024,36,0.390244,32,41,-33,135,102,19,4,40,17,16,0,18,20232024,5,4,W,3,Washington Capitals,Capitals de Washington,Capitals,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,0,16,2,0.487805,40,,True,,
,E,7,7,Eastern,12,9,2024-04-18,A,4,3,Atlantic,6,5,2,82,4,0.04878,274,278,3.390244,41,24,124,148,13,5,51,22,17,0,23,10,-1,34,33,3,2,12,4,2,0,5,15,13,23,18,32,9,Detroit,0.554878,91,0.463415,38,0.329268,27,41,-20,150,130,19,4,40,16,10,0,18,20232024,1,3,W,3,Detroit Red Wings,Red Wings de Detroit,Red Wings,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,0,15,3,0.5,41,,True,,
,E,9,3,Eastern,14,10,2024-04-18,M,5,3,Metropolitan,7,5,2,82,4,0.04878,251,255,3.109756,41,11,121,132,14,4,50,22,20,0,23,10,8,35,43,2,2,14,6,5,0,6,17,5,26,19,32,12,Pittsburgh,0.536585,88,0.439024,36,0.390244,32,41,-7,130,123,18,8,38,14,12,0,15,20232024,3,2,L,1,Pittsburgh Penguins,Penguins de Pittsburgh,Penguins,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,0,14,4,0.463415,38,,True,,
,W,10,12,Western,8,10,2024-04-18,C,6,7,Central,5,6,2,82,-12,-0.146341,263,251,3.060976,41,-4,131,127,16,5,45,17,15,0,20,10,-4,32,28,6,0,8,4,4,0,4,20,24,16,20,34,9,Minnesota,0.530488,87,0.439024,36,0.390244,32,41,-8,132,124,18,4,42,19,17,0,19,20232024,3,3,L,1,Minnesota Wild,Wild du Minnesota,Wild,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,0,13,4,0.47561,39,,True,,
