clinchIndicator,conferenceAbbrev,conferenceHomeSequence,conferenceL10Sequence,conferenceName,conferenceRoadSequence,conferenceSequence,date,divisionAbbrev,divisionHomeSequence,divisionL10Sequence,divisionName,divisionRoadSequence,divisionSequence,gameTypeId,gamesPlayed,goalDifferential,goalDifferentialPctg,goalAgainst,goalFor,goalsForPctg,homeGamesPlayed,homeGoalDifferential,homeGoalsAgainst,homeGoalsFor,homeLosses,homeOtLosses,homePoints,homeRegulationPlusOtWins,homeRegulationWins,homeTies,homeWins,l10GamesPlayed,l10GoalDifferential,l10GoalsAgainst,l10GoalsFor,l10Losses,l10OtLosses,l10Points,l10RegulationPlusOtWins,l10RegulationWins,l10Ties,l10Wins,leagueHomeSequence,leagueL10Sequence,leagueRoadSequence,leagueSequence,losses,otLosses,placeName_default,pointPctg,points,regulationPlusOtWinPctg,regulationPlusOtWins,regulationWinPctg,regulationWins,roadGamesPlayed,roadGoalDifferential,roadGoalsAgainst,roadGoalsFor,roadLosses,roadOtLosses,roadPoints,roadRegulationPlusOtWins,roadRegulationWins,roadTies,roadWins,seasonId,shootoutLosses,shootoutWins,streakCode,streakCount,teamName_default,teamName_fr,teamCommonName_default,teamAbbrev_default,teamLogo,ties,waiversSequence,wildcardSequence,winPctg,wins,sourceDate,wildCardIndicator,placeName_fr,teamCommonName_fr
x,,0,0,,0,0,2021-05-20,NTH,2,3,Scotia North,1,2,2,56,29,0.517857,154,183,3.267857,28,8,85,93,12,0,32,16,15,0,16,10,5,28,33,3,0,14,7,5,0,7,14,9,1,11,19,2,Edmonton,0.642857,72,0.625,35,0.553571,31,28,21,69,90,7,2,40,19,16,0,19,20202021,0,0,,,Edmonton Oilers,Oilers d'Edmonton,Oilers,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_20172018-20212022_light.svg,0,0,0,0.625,35,,True,,
x,,0,0,,0,0,2021-05-20,EST,2,6,MassMutual East,7,4,2,56,28,0.5,128,156,2.785714,28,41,58,99,4,3,45,18,17,0,21,10,1,22,23,4,3,9,3,3,0,3,3,23,22,12,17,7,NY Islanders,0.633929,71,0.5,28,0.428571,24,28,-13,70,57,13,4,26,10,7,0,11,20202021,3,4,,,New York Islanders,Islanders de New York,Islanders,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,0,0,0,0.571429,32,,True,,
x,,0,0,,0,0,2021-05-20,CEN,4,2,Discover Central,4,4,2,56,2,0.035714,154,156,2.785714,28,15,68,83,10,0,36,16,13,0,18,10,11,24,35,2,1,15,7,5,0,7,12,6,18,13,23,2,Nashville,0.571429,64,0.464286,26,0.375,21,28,-13,86,73,13,2,28,10,8,0,13,20202021,0,5,,,Nashville Predators,Predators de Nashville,Predators,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,0,0,0,0.553571,31,,True,,
x,,0,0,,0,0,2021-05-20,NTH,7,7,Scotia North,3,3,2,56,16,0.285714,154,170,3.035714,28,-4,83,79,13,2,28,13,10,0,13,10,-6,29,23,7,0,6,3,3,0,3,24,30,7,14,23,3,Winnipeg,0.5625,63,0.535714,30,0.428571,24,28,20,71,91,10,1,35,17,14,0,17,20202021,2,0,,,Winnipeg Jets,Jets de Winnipeg,Jets,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,0,0,0,0.535714,30,,True,,
x,,0,0,,0,0,2021-05-20,WST,4,2,Honda West,3,4,2,56,-1,-0.017857,170,169,3.017857,28,0,86,86,11,5,29,12,10,0,12,10,7,27,34,1,3,15,6,4,0,6,21,8,10,15,20,9,St. Louis,0.5625,63,0.446429,25,0.339286,19,28,-1,84,83,9,4,34,13,9,0,15,20202021,3,2,,,St. Louis Blues,Blues de St. Louis,Blues,STL,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,0,0,0,0.482143,27,,True,,
,,0,0,,0,0,2021-05-20,EST,5,7,MassMutual East,5,5,2,56,20,0.357143,157,177,3.160714,28,17,79,96,11,3,31,14,14,0,14,10,-8,33,25,6,0,8,4,4,0,4,17,25,16,16,23,6,NY Rangers,0.535714,60,0.464286,26,0.428571,24,28,3,78,81,12,3,29,12,10,0,13,20202021,2,1,,,New York Rangers,Rangers de New York,Rangers,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,0,0,0,0.482143,27,,True,,
,,0,0,,0,0,2021-05-20,CEN,5,6,Discover Central,5,5,2,56,4,0.071429,154,158,2.821429,28,16,72,88,7,8,34,12,10,0,13,10,-9,34,25,4,2,10,4,1,0,4,13,19,23,17,19,14,Dallas,0.535714,60,0.375,21,0.303571,17,28,-12,82,70,12,6,26,9,7,0,10,20202021,6,2,,,Dallas Stars,Stars de Dallas,Stars,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_20122013-20202021_light.svg,0,0,0,0.410714,23,,True,,
x,,0,0,,0,0,2021-05-20,NTH,5,5,Scotia North,4,4,2,56,-9,-0.160714,168,159,2.839286,28,-5,84,79,11,4,30,12,9,0,13,10,-8,33,25,4,2,10,4,2,0,4,19,17,15,18,21,11,Montréal,0.526786,59,0.410714,23,0.357143,20,28,-4,84,80,10,7,29,11,11,0,11,20202021,3,1,,,Montréal Canadiens,Canadiens de Montréal,Canadiens,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,0,0,0,0.428571,24,,True,,
,,0,0,,0,0,2021-05-20,EST,6,5,MassMutual East,4,6,2,56,-38,-0.678571,201,163,2.910714,28,-12,96,84,12,4,28,10,8,0,12,10,-5,37,32,5,1,9,3,3,0,4,26,22,14,19,23,8,Philadelphia,0.517857,58,0.392857,22,0.303571,17,28,-26,105,79,11,4,30,12,9,0,13,20202021,4,3,,,Philadelphia Flyers,Flyers de Philadelphie,Flyers,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_19992000-20222023_light.svg,0,0,0,0.446429,25,,True,Philadelphie,
,,0,0,,0,0,2021-05-20,NTH,4,4,Scotia North,5,5,2,56,-5,-0.089286,161,156,2.785714,28,13,78,91,12,1,31,15,15,0,15,10,8,26,34,4,0,12,6,5,0,6,16,14,25,20,27,3,Calgary,0.491071,55,0.446429,25,0.392857,22,28,-18,83,65,15,2,24,10,7,0,11,20202021,1,1,,,Calgary Flames,Flames de Calgary,Flames,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,0,0,0,0.464286,26,,True,,
,,0,0,,0,0,2021-05-20,CEN,6,8,Discover Central,6,6,2,56,-25,-0.446429,186,161,2.875,28,3,91,94,11,4,30,12,10,0,13,10,-10,42,32,5,2,8,3,1,0,3,18,28,24,21,25,7,Chicago,0.491071,55,0.392857,22,0.267857,15,28,-28,95,67,14,3,25,10,5,0,11,20202021,2,2,,,Chicago Blackhawks,Blackhawks de Chicago,Blackhawks,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,0,0,0,0.428571,24,,True,,
,,0,0,,0,0,2021-05-20,WST,5,5,Honda West,7,5,2,56,-23,-0.410714,176,153,2.732143,28,-9,83,74,12,4,28,10,10,0,12,10,0,30,30,5,1,9,4,3,0,4,25,21,21,22,26,6,Arizona,0.482143,54,0.375,21,0.339286,19,28,-14,93,79,14,2,26,11,9,0,12,20202021,2,3,,,Arizona Coyotes,Coyotes de l'Arizona,Coyotes,ARI,https://assets.nhle.com/logos/nhl/svg/ARI_20202021-20232024_light.svg,0,0,0,0.428571,24,,True,,
,,0,0,,0,0,2021-05-20,NTH,3,2,Scotia North,7,6,2,56,-33,-0.589286,190,157,2.803571,28,6,75,81,10,4,32,13,11,0,14,10,7,24,31,2,1,15,7,6,0,7,15,5,28,23,28,5,Ottawa,0.455357,51,0.375,21,0.321429,18,28,-39,115,76,18,1,19,8,7,0,9,20202021,1,2,,,Ottawa Senators,Sénateurs d'Ottawa,Senators,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,0,0,0,0.410714,23,,True,,Sénateurs
,,0,0,,0,0,2021-05-20,NTH,6,6,Scotia North,6,7,2,56,-37,-0.660714,188,151,2.696429,28,-8,87,79,12,3,29,11,10,0,13,10,-7,36,29,5,1,9,4,4,0,4,22,20,27,24,29,4,Vancouver,0.446429,50,0.357143,20,0.303571,17,28,-29,101,72,17,1,21,9,7,0,10,20202021,1,3,,,Vancouver Canucks,Canucks de Vancouver,Canucks,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,0,0,0,0.410714,23,,True,,
,,0,0,,0,0,2021-05-20,WST,7,8,Honda West,6,6,2,56,-27,-0.482143,170,143,2.553571,28,-10,82,72,14,5,23,9,8,0,9,10,-14,33,19,6,1,7,3,3,0,3,28,29,20,25,28,7,Los Angeles,0.4375,49,0.357143,20,0.339286,19,28,-17,88,71,14,2,26,11,11,0,12,20202021,1,1,,,Los Angeles Kings,Kings de Los Angeles,Kings,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_20192020-20232024_light.svg,0,0,0,0.375,21,,True,,
,,0,0,,0,0,2021-05-20,WST,6,6,Honda West,8,7,2,56,-48,-0.857143,199,151,2.696429,28,-27,104,77,13,4,26,10,9,0,11,10,-13,42,29,5,2,8,3,3,0,3,27,26,26,26,28,7,San Jose,0.4375,49,0.285714,16,0.267857,15,28,-21,95,74,15,3,23,6,6,0,10,20202021,3,5,,,San Jose Sharks,Sharks de San Jose,Sharks,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_20082009-20232024_light.svg,0,0,0,0.375,21,,True,,
,,0,0,,0,0,2021-05-20,CEN,8,5,Discover Central,7,7,2,56,-44,-0.785714,171,127,2.267857,28,-9,74,65,11,5,29,11,10,0,12,10,-2,26,24,3,4,10,2,2,0,3,23,18,29,27,27,10,Detroit,0.428571,48,0.303571,17,0.285714,16,28,-35,97,62,16,5,19,6,6,0,7,20202021,3,2,,,Detroit Red Wings,Red Wings de Detroit,Red Wings,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,0,0,0,0.339286,19,,True,,
,,0,0,,0,0,2021-05-20,CEN,7,7,Discover Central,8,8,2,56,-50,-0.892857,187,137,2.446429,28,-8,93,85,9,8,30,9,7,0,11,10,-10,33,23,4,3,9,2,1,0,3,20,24,30,28,26,12,Columbus,0.428571,48,0.267857,15,0.214286,12,28,-42,94,52,17,4,18,6,5,0,7,20202021,3,3,,,Columbus Blue Jackets,Blue Jackets de Columbus,Blue Jackets,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,0,0,0,0.321429,18,,True,,
,,0,0,,0,0,2021-05-20,EST,8,4,MassMutual East,6,7,2,56,-49,-0.875,194,145,2.589286,28,-33,98,65,18,3,17,7,5,0,7,10,-3,32,29,4,1,11,5,4,0,5,30,16,17,29,30,7,New Jersey,0.401786,45,0.339286,19,0.267857,15,28,-16,96,80,12,4,28,12,10,0,12,20202021,5,0,,,New Jersey Devils,Devils du New Jersey,Devils,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,0,0,0,0.339286,19,,True,,
,,0,0,,0,0,2021-05-20,WST,8,7,Honda West,5,8,2,56,-53,-0.946429,179,126,2.25,28,-46,99,53,18,4,16,5,3,0,6,10,-9,32,23,5,2,8,2,2,0,3,31,27,19,30,30,9,Anaheim,0.383929,43,0.267857,15,0.196429,11,28,-7,80,73,12,5,27,10,8,0,11,20202021,2,2,,,Anaheim Ducks,Ducks d'Anaheim,Ducks,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_20132014-20232024_light.svg,0,0,0,0.303571,17,,True,,
,,0,0,,0,0,2021-05-20,EST,7,8,MassMutual East,8,8,2,56,-61,-1.089286,199,138,2.464286,28,-31,96,65,16,4,20,5,5,0,8,10,-16,43,27,7,0,6,2,2,0,3,29,31,31,31,34,7,Buffalo,0.330357,37,0.196429,11,0.196429,11,28,-30,103,73,18,3,17,6,6,0,7,20202021,3,4,,,Buffalo Sabres,Sabres de Buffalo,Sabres,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,0,0,0,0.267857,15,,True,,
