clinchIndicator,conferenceAbbrev,conferenceHomeSequence,conferenceL10Sequence,conferenceName,conferenceRoadSequence,conferenceSequence,date,divisionAbbrev,divisionHomeSequence,divisionL10Sequence,divisionName,divisionRoadSequence,divisionSequence,gameTypeId,gamesPlayed,goalDifferential,goalDifferentialPctg,goalAgainst,goalFor,goalsForPctg,homeGamesPlayed,homeGoalDifferential,homeGoalsAgainst,homeGoalsFor,homeLosses,homeOtLosses,homePoints,homeRegulationPlusOtWins,homeRegulationWins,homeTies,homeWins,l10GamesPlayed,l10GoalDifferential,l10GoalsAgainst,l10GoalsFor,l10Losses,l10OtLosses,l10Points,l10RegulationPlusOtWins,l10RegulationWins,l10Ties,l10Wins,leagueHomeSequence,leagueL10Sequence,leagueRoadSequence,leagueSequence,losses,otLosses,placeName_default,pointPctg,points,regulationPlusOtWinPctg,regulationPlusOtWins,regulationWinPctg,regulationWins,roadGamesPlayed,roadGoalDifferential,roadGoalsAgainst,roadGoalsFor,roadLosses,roadOtLosses,roadPoints,roadRegulationPlusOtWins,roadRegulationWins,roadTies,roadWins,seasonId,shootoutLosses,shootoutWins,streakCode,streakCount,teamName_default,teamName_fr,teamCommonName_default,teamAbbrev_default,teamLogo,ties,waiversSequence,wildcardSequence,winPctg,wins,sourceDate,wildCardIndicator,placeName_fr,teamCommonName_fr
x,XVE,6,13,Eastern,8,8,1999-04-18,ATL,2,5,Atlantic,3,3,2,82,17,0.207317,225,242,2.95122,41,29,103,132,10,0,52,21,17,10,21,10,-12,35,23,7,0,5,2,1,1,2,7,25,12,11,30,0,Pittsburgh,0.54878,90,0.463415,38,0.378049,31,41,-12,122,110,20,0,38,17,14,4,17,19981999,0,0,W,1,Pittsburgh Penguins,Penguins de Pittsburgh,Penguins,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_19921993-19981999_light.svg,14,17,0,0.463415,38,,True,,
x,XVW,8,5,Western,3,5,1999-04-18,CEN,3,3,Central,1,2,2,82,28,0.341463,209,237,2.890244,41,19,99,118,17,0,42,18,18,6,18,10,9,21,30,2,0,14,6,6,2,6,17,7,6,12,32,0,St. Louis,0.530488,87,0.45122,37,0.439024,36,41,9,110,119,15,0,45,19,18,7,19,19981999,0,0,W,3,St. Louis Blues,Blues de St. Louis,Blues,STL,https://assets.nhle.com/logos/nhl/svg/STL_19981999_light.svg,13,16,0,0.45122,37,,True,,
y,XVE,3,3,Eastern,3,3,1999-04-18,SE,1,1,Southeast,1,1,2,82,8,0.097561,202,210,2.560976,41,14,96,110,12,0,49,20,19,9,20,10,2,23,25,3,0,10,3,3,4,3,10,14,16,13,30,0,Carolina,0.52439,86,0.414634,34,0.402439,33,41,-6,106,100,18,0,37,14,14,9,14,19981999,0,0,T,2,Carolina Hurricanes,Hurricanes de la Caroline,Hurricanes,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_19971998-19981999_light.svg,18,15,0,0.414634,34,,True,Caroline,
x,XVW,5,12,Western,9,6,1999-04-18,PAC,3,5,Pacific,4,3,2,82,9,0.109756,206,215,2.621951,41,25,96,121,14,0,48,21,20,6,21,10,-11,32,21,6,0,6,2,2,2,2,12,24,19,14,34,0,Anaheim,0.506098,83,0.426829,35,0.414634,34,41,-16,110,94,20,0,35,14,14,7,14,19981999,0,0,T,1,Anaheim Ducks,Ducks d'Anaheim,Ducks,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_19961997-20052006_light.svg,13,14,0,0.426829,35,,True,,
x,XVW,7,8,Western,7,7,1999-04-18,PAC,4,3,Pacific,3,4,2,82,5,0.060976,191,196,2.390244,41,10,86,96,15,0,43,17,17,9,17,10,6,24,30,5,0,9,4,4,1,4,16,15,15,15,33,0,San Jose,0.487805,80,0.378049,31,0.365854,30,41,-5,105,100,18,0,37,14,13,9,14,19981999,0,0,T,1,San Jose Sharks,Sharks de San Jose,Sharks,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_19981999-20062007_light.svg,18,13,0,0.378049,31,,True,,
x,XVW,10,6,Western,4,8,1999-04-18,NW,2,2,Northwest,2,2,2,82,4,0.04878,226,230,2.804878,41,1,112,113,19,0,39,17,17,5,17,10,4,30,34,3,0,13,6,5,1,6,21,8,8,16,37,0,Edmonton,0.47561,78,0.402439,33,0.365854,30,41,3,114,117,18,0,39,16,13,7,16,19981999,0,0,W,3,Edmonton Oilers,Oilers d'Edmonton,Oilers,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_19971998-20102011_light.svg,12,12,0,0.402439,33,,True,,
,XVE,10,12,Eastern,10,9,1999-04-18,SE,2,3,Southeast,2,2,2,82,-18,-0.219512,228,210,2.560976,41,1,114,115,17,0,41,17,16,7,17,10,-15,40,25,7,0,6,3,2,0,3,18,23,17,17,34,0,Florida,0.47561,78,0.365854,30,0.353659,29,41,-19,114,95,17,0,37,13,13,11,13,19981999,0,0,W,3,Florida Panthers,Panthers de la Floride,Panthers,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_19931994-19981999_light.svg,18,11,0,0.365854,30,,True,Floride,
,XVE,11,9,Eastern,9,10,1999-04-18,ATL,4,4,Atlantic,4,4,2,82,-10,-0.121951,227,217,2.646341,41,3,102,105,19,0,39,17,14,5,17,10,-8,27,19,6,0,7,3,3,1,3,20,18,13,18,38,0,NY Rangers,0.469512,77,0.402439,33,0.341463,28,41,-13,125,112,19,0,38,16,14,6,16,19981999,0,0,L,1,New York Rangers,Rangers de New York,Rangers,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_19781979-19981999_light.svg,11,10,0,0.402439,33,,True,,
,XVE,8,10,Eastern,13,11,1999-04-18,NE,5,5,Northeast,5,5,2,82,-25,-0.304878,209,184,2.243902,41,8,97,105,15,0,47,21,21,5,21,10,-11,28,17,6,0,7,3,3,1,3,13,19,24,19,39,0,Montréal,0.457317,75,0.390244,32,0.390244,32,41,-33,112,79,24,0,28,11,11,6,11,19981999,0,0,W,1,Montréal Canadiens,Canadiens de Montréal,Canadiens,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_19561957-19981999_light.svg,11,9,0,0.390244,32,,True,,
,XVW,11,13,Western,8,9,1999-04-18,NW,3,4,Northwest,3,3,2,82,-23,-0.280488,234,211,2.573171,41,-7,110,103,20,0,36,15,13,6,15,10,-14,35,21,7,0,5,2,2,1,2,22,26,18,20,40,0,Calgary,0.439024,72,0.365854,30,0.329268,27,41,-16,124,108,20,0,36,15,14,6,15,19981999,0,0,L,1,Calgary Flames,Flames de Calgary,Flames,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_19941995-20192020_light.svg,12,8,0,0.365854,30,,True,,
,XVW,6,1,Western,12,10,1999-04-18,CEN,2,1,Central,4,3,2,82,-46,-0.560976,248,202,2.463415,41,-3,112,109,17,0,44,20,20,4,20,10,12,21,33,1,0,17,8,8,1,8,15,1,25,21,41,0,Chicago,0.426829,70,0.353659,29,0.341463,28,41,-43,136,93,24,0,26,9,8,8,9,19981999,0,0,W,6,Chicago Blackhawks,Blackhawks de Chicago,Blackhawks,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,12,7,0,0.353659,29,,True,,
,XVW,9,7,Western,10,11,1999-04-18,PAC,5,2,Pacific,5,5,2,82,-33,-0.402439,222,189,2.304878,41,-2,107,105,20,0,39,18,16,3,18,10,-4,27,23,5,0,10,5,3,0,5,19,11,21,22,45,0,Los Angeles,0.420732,69,0.390244,32,0.329268,27,41,-31,115,84,25,0,30,14,11,2,14,19981999,0,0,L,1,Los Angeles Kings,Kings de Los Angeles,Kings,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_19981999-20012002_light.svg,5,6,0,0.390244,32,,True,,
,XVE,12,14,Eastern,11,12,1999-04-18,SE,3,4,Southeast,3,3,2,82,-18,-0.219512,218,200,2.439024,41,-4,111,107,23,0,34,16,15,2,16,10,-9,27,18,8,0,4,2,2,0,2,23,27,20,23,45,0,Washington,0.414634,68,0.378049,31,0.353659,29,41,-14,107,93,22,0,34,15,14,4,15,19981999,0,0,L,6,Washington Capitals,Capitals de Washington,Capitals,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_19951996-20062007_light.svg,6,5,0,0.378049,31,,True,,
,XVW,12,11,Western,11,12,1999-04-18,CEN,4,4,Central,3,4,2,82,-71,-0.865854,261,190,2.317073,41,-22,126,104,22,0,34,15,15,4,15,10,-12,32,20,7,0,6,3,3,0,3,24,22,23,24,47,0,Nashville,0.384146,63,0.341463,28,0.329268,27,41,-49,135,86,25,0,29,13,12,3,13,19981999,0,0,L,4,Nashville Predators,Predators de Nashville,Predators,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_19981999-20102011_light.svg,7,4,0,0.341463,28,,True,,
,XVE,13,8,Eastern,12,13,1999-04-18,ATL,5,3,Atlantic,5,5,2,82,-50,-0.609756,244,194,2.365854,41,-18,122,104,23,0,29,11,11,7,11,10,-2,33,31,5,0,9,4,4,1,4,26,16,22,25,48,0,NY Islanders,0.353659,58,0.292683,24,0.280488,23,41,-32,122,90,25,0,29,13,12,3,13,19981999,0,0,W,1,New York Islanders,Islanders de New York,Islanders,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_19971998-20092010_light.svg,10,3,0,0.292683,24,,True,,
,XVW,13,10,Western,13,13,1999-04-18,NW,4,3,Northwest,4,4,2,82,-66,-0.804878,258,192,2.341463,41,-16,111,95,21,0,34,14,14,6,14,10,-11,33,22,6,0,7,3,3,1,3,25,20,26,26,47,0,Vancouver,0.353659,58,0.280488,23,0.280488,23,41,-50,147,97,26,0,24,9,9,6,9,19981999,0,0,L,1,Vancouver Canucks,Canucks de Vancouver,Canucks,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_19971998-20062007_light.svg,12,2,0,0.280488,23,,True,,
,XVE,14,11,Eastern,14,14,1999-04-18,SE,4,2,Southeast,4,4,2,82,-113,-1.378049,292,179,2.182927,41,-37,127,90,25,0,28,12,12,4,12,10,-7,31,24,5,0,7,2,2,3,2,27,21,27,27,54,0,Tampa Bay,0.286585,47,0.231707,19,0.219512,18,41,-76,165,89,29,0,19,7,6,5,7,19981999,0,0,L,1,Tampa Bay Lightning,Lightning de Tampa Bay,Lightning,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_19921993-20002001_light.svg,9,1,0,0.231707,19,,True,,
