clinchIndicator,conferenceAbbrev,conferenceHomeSequence,conferenceL10Sequence,conferenceName,conferenceRoadSequence,conferenceSequence,date,divisionAbbrev,divisionHomeSequence,divisionL10Sequence,divisionName,divisionRoadSequence,divisionSequence,gameTypeId,gamesPlayed,goalDifferential,goalDifferentialPctg,goalAgainst,goalFor,goalsForPctg,homeGamesPlayed,homeGoalDifferential,homeGoalsAgainst,homeGoalsFor,homeLosses,homeOtLosses,homePoints,homeRegulationPlusOtWins,homeRegulationWins,homeTies,homeWins,l10GamesPlayed,l10GoalDifferential,l10GoalsAgainst,l10GoalsFor,l10Losses,l10OtLosses,l10Points,l10RegulationPlusOtWins,l10RegulationWins,l10Ties,l10Wins,leagueHomeSequence,leagueL10Sequence,leagueRoadSequence,leagueSequence,losses,otLosses,placeName_default,pointPctg,points,regulationPlusOtWinPctg,regulationPlusOtWins,regulationWinPctg,regulationWins,roadGamesPlayed,roadGoalDifferential,roadGoalsAgainst,roadGoalsFor,roadLosses,roadOtLosses,roadPoints,roadRegulationPlusOtWins,roadRegulationWins,roadTies,roadWins,seasonId,shootoutLosses,shootoutWins,streakCode,streakCount,teamName_default,teamName_fr,teamCommonName_default,teamAbbrev_default,teamLogo,ties,waiversSequence,wildcardSequence,winPctg,wins,sourceDate,wildCardIndicator,placeName_fr,teamCommonName_fr
,XVE,9,6,Eastern,7,9,2009-04-12,SE,3,3,Southeast,3,3,2,82,3,0.036585,231,234,2.853659,41,9,105,114,12,7,51,21,19,0,22,10,8,28,36,3,1,13,6,6,0,6,18,10,13,14,30,11,Florida,0.567073,93,0.463415,38,0.414634,34,41,-6,126,120,18,4,42,17,15,0,19,20082009,8,3,W,2,Florida Panthers,Panthers de la Floride,Panthers,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_19992000-20152016_light.svg,0,18,0,0.5,41,,True,Floride,
x,XVW,9,1,Western,7,6,2009-04-12,CEN,5,1,Central,3,3,2,82,0,0.0,233,233,2.841463,41,15,107,122,13,5,51,20,19,0,23,10,13,21,34,1,1,17,7,7,0,8,17,1,15,15,31,10,St. Louis,0.560976,92,0.426829,35,0.378049,31,41,-15,126,111,18,5,41,15,12,0,18,20082009,6,6,W,3,St. Louis Blues,Blues de St. Louis,Blues,STL,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,0,16,0,0.5,41,,True,,
x,XVW,5,9,Western,9,7,2009-04-12,CEN,3,4,Central,4,4,2,82,-4,-0.04878,230,226,2.756098,41,3,108,111,13,3,53,22,18,0,25,10,-5,30,25,3,4,10,2,2,0,3,12,19,19,16,31,10,Columbus,0.560976,92,0.426829,35,0.365854,30,41,-7,122,115,18,7,39,13,12,0,16,20082009,7,6,L,2,Columbus Blue Jackets,Blue Jackets de Columbus,Blue Jackets,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,0,15,0,0.5,41,,True,,
x,XVW,13,2,Western,5,8,2009-04-12,PAC,5,1,Pacific,2,2,2,82,7,0.085366,238,245,2.987805,41,5,119,124,18,3,43,19,15,0,20,10,12,30,42,2,1,15,4,4,0,7,24,5,6,17,33,7,Anaheim,0.554878,91,0.426829,35,0.365854,30,41,2,119,121,15,4,48,16,15,0,22,20082009,3,7,OT,1,Anaheim Ducks,Ducks d'Anaheim,Ducks,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_20062007-20122013_light.svg,0,13,0,0.512195,42,,True,,
,XVE,11,4,Eastern,8,10,2009-04-12,NE,4,2,Northeast,2,3,2,82,16,0.195122,234,250,3.04878,41,16,112,128,15,3,49,18,18,0,23,10,12,26,38,2,1,15,6,5,0,7,20,6,14,18,32,9,Buffalo,0.554878,91,0.402439,33,0.378049,31,41,0,122,122,17,6,42,15,13,0,18,20082009,5,8,W,3,Buffalo Sabres,Sabres de Buffalo,Sabres,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_20062007-20092010_light.svg,0,14,0,0.5,41,,True,,
,XVW,7,3,Western,11,9,2009-04-12,NW,3,1,Northwest,4,3,2,82,19,0.231707,200,219,2.670732,41,28,96,124,11,7,53,20,19,0,23,10,14,22,36,3,1,13,6,6,0,6,14,9,23,19,33,9,Minnesota,0.542683,89,0.426829,35,0.390244,32,41,-9,104,95,22,2,36,15,13,0,17,20082009,3,5,W,3,Minnesota Wild,Wild du Minnesota,Wild,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_20002001-20122013_light.svg,0,12,0,0.487805,40,,True,,
,XVW,8,8,Western,12,10,2009-04-12,CEN,4,3,Central,5,5,2,82,-20,-0.243902,233,213,2.597561,41,12,104,116,13,4,52,20,18,0,24,10,-5,34,29,4,1,11,3,2,0,5,16,17,24,20,34,8,Nashville,0.536585,88,0.414634,34,0.341463,28,41,-32,129,97,21,4,36,14,10,0,16,20082009,5,6,L,1,Nashville Predators,Predators de Nashville,Predators,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_19981999-20102011_light.svg,0,11,0,0.487805,40,,True,,
,XVW,14,14,Western,6,11,2009-04-12,NW,4,4,Northwest,2,4,2,82,-14,-0.170732,248,234,2.853659,41,-5,114,109,17,6,42,17,17,0,18,10,-2,29,27,7,0,6,3,3,0,3,25,27,12,21,35,9,Edmonton,0.518293,85,0.390244,32,0.378049,31,41,-9,134,125,18,3,43,15,14,0,20,20082009,4,6,L,1,Edmonton Oilers,Oilers d'Edmonton,Oilers,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_19971998-20102011_light.svg,0,10,0,0.463415,38,,True,,
,XVE,10,12,Eastern,13,11,2009-04-12,NE,3,5,Northeast,5,4,2,82,-20,-0.243902,237,217,2.646341,41,11,110,121,12,7,51,19,16,0,22,10,-6,30,24,5,1,9,3,3,0,4,19,22,26,22,35,11,Ottawa,0.506098,83,0.390244,32,0.353659,29,41,-31,127,96,23,4,32,13,13,0,14,20082009,6,4,L,1,Ottawa Senators,Sénateurs d'Ottawa,Senators,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_20072008-20192020_light.svg,0,9,0,0.439024,36,,True,,Sénateurs
,XVW,11,11,Western,10,12,2009-04-12,PAC,3,5,Pacific,3,3,2,82,-27,-0.329268,257,230,2.804878,41,-1,122,121,16,5,45,17,12,0,20,10,-9,35,26,4,3,9,2,1,0,3,22,24,22,23,35,11,Dallas,0.506098,83,0.365854,30,0.304878,25,41,-26,135,109,19,6,38,13,13,0,16,20082009,6,6,OT,1,Dallas Stars,Stars de Dallas,Stars,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_19941995-20122013_light.svg,0,8,0,0.439024,36,,True,,
,XVE,12,10,Eastern,9,12,2009-04-12,NE,5,4,Northeast,3,5,2,82,-43,-0.52439,293,250,3.04878,41,-23,142,119,16,9,41,13,11,0,16,10,-2,38,36,5,0,10,4,4,0,5,26,18,17,24,35,13,Toronto,0.493902,81,0.341463,28,0.292683,24,41,-20,151,131,19,4,40,15,13,0,18,20082009,7,6,W,1,Toronto Maple Leafs,Maple Leafs de Toronto,Maple Leafs,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_light.svg,0,7,0,0.414634,34,,True,,
,XVW,10,6,Western,15,13,2009-04-12,PAC,2,2,Pacific,5,4,2,82,-44,-0.536585,252,208,2.536585,41,-3,117,114,15,3,49,20,19,0,23,10,-4,33,29,4,0,12,5,4,0,6,21,13,29,25,39,7,Phoenix,0.481707,79,0.402439,33,0.390244,32,41,-41,135,94,24,4,30,13,13,0,13,20082009,3,3,W,2,Phoenix Coyotes,Coyotes de Phoenix,Coyotes,PHX,https://assets.nhle.com/logos/nhl/svg/PHX_20032004-20132014_light.svg,0,6,0,0.439024,36,,True,,
,XVW,12,10,Western,13,14,2009-04-12,PAC,4,4,Pacific,4,5,2,82,-27,-0.329268,234,207,2.52439,41,-2,118,116,15,8,44,16,14,0,18,10,-1,21,20,5,1,9,3,3,0,4,23,20,25,26,37,11,Los Angeles,0.481707,79,0.353659,29,0.317073,26,41,-25,116,91,22,3,35,13,12,0,16,20082009,8,5,W,1,Los Angeles Kings,Kings de Los Angeles,Kings,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_20022003-20092010_light.svg,0,5,0,0.414634,34,,True,,
,XVE,14,7,Eastern,11,13,2009-04-12,SE,4,4,Southeast,4,4,2,82,-23,-0.280488,280,257,3.134146,41,-15,139,124,21,2,38,15,13,0,18,10,4,34,38,4,0,12,4,3,0,6,28,12,20,27,41,6,Atlanta,0.463415,76,0.341463,28,0.292683,24,41,-8,141,133,20,4,38,13,11,0,17,20082009,1,7,W,1,Atlanta Thrashers,Thrashers d'Atlanta,Thrashers,ATL,https://assets.nhle.com/logos/nhl/svg/ATL_19992000-20102011_light.svg,0,4,0,0.426829,35,,True,,
,XVW,15,15,Western,14,15,2009-04-12,NW,5,5,Northwest,5,5,2,82,-58,-0.707317,257,199,2.426829,41,-18,125,107,21,2,38,14,12,0,18,10,-17,28,11,6,3,5,1,1,0,1,29,29,27,28,45,5,Colorado,0.420732,69,0.280488,23,0.243902,20,41,-40,132,92,24,3,31,9,8,0,14,20082009,4,9,L,1,Colorado Avalanche,Avalanche du Colorado,Avalanche,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,0,3,0,0.390244,32,,True,,
,XVE,15,15,Eastern,14,14,2009-04-12,SE,5,5,Southeast,5,5,2,82,-69,-0.841463,279,210,2.560976,41,-35,140,105,18,11,35,11,9,0,12,10,-18,39,21,7,2,4,1,0,0,1,30,30,28,29,40,18,Tampa Bay,0.402439,66,0.256098,21,0.231707,19,41,-34,139,105,22,7,31,10,10,0,12,20082009,10,3,L,4,Tampa Bay Lightning,Lightning de Tampa Bay,Lightning,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_20072008-20102011_light.svg,0,2,0,0.292683,24,,True,,
,XVE,13,14,Eastern,15,15,2009-04-12,ATL,5,5,Atlantic,5,5,2,82,-78,-0.95122,279,201,2.45122,41,-17,129,112,18,6,40,15,14,0,17,10,-26,45,19,7,1,5,2,2,0,2,27,28,30,30,47,9,NY Islanders,0.371951,61,0.280488,23,0.243902,20,41,-61,150,89,29,3,21,8,6,0,9,20082009,5,3,L,4,New York Islanders,Islanders de New York,Islanders,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_19971998-20092010_light.svg,0,1,0,0.317073,26,,True,,
