clinchIndicator,conferenceAbbrev,conferenceHomeSequence,conferenceL10Sequence,conferenceName,conferenceRoadSequence,conferenceSequence,date,divisionAbbrev,divisionHomeSequence,divisionL10Sequence,divisionName,divisionRoadSequence,divisionSequence,gameTypeId,gamesPlayed,goalDifferential,goalDifferentialPctg,goalAgainst,goalFor,goalsForPctg,homeGamesPlayed,homeGoalDifferential,homeGoalsAgainst,homeGoalsFor,homeLosses,homeOtLosses,homePoints,homeRegulationPlusOtWins,homeRegulationWins,homeTies,homeWins,l10GamesPlayed,l10GoalDifferential,l10GoalsAgainst,l10GoalsFor,l10Losses,l10OtLosses,l10Points,l10RegulationPlusOtWins,l10RegulationWins,l10Ties,l10Wins,leagueHomeSequence,leagueL10Sequence,leagueRoadSequence,leagueSequence,losses,otLosses,placeName_default,pointPctg,points,regulationPlusOtWinPctg,regulationPlusOtWins,regulationWinPctg,regulationWins,roadGamesPlayed,roadGoalDifferential,roadGoalsAgainst,roadGoalsFor,roadLosses,roadOtLosses,roadPoints,roadRegulationPlusOtWins,roadRegulationWins,roadTies,roadWins,seasonId,shootoutLosses,shootoutWins,streakCode,streakCount,teamName_default,teamName_fr,teamCommonName_default,teamAbbrev_default,teamLogo,ties,waiversSequence,wildcardSequence,winPctg,wins,sourceDate,wildCardIndicator,placeName_fr,teamCommonName_fr
x,XVW,11,4,Western,3,5,1997-04-13,CEN,5,2,Central,2,3,2,82,-3,-0.036585,243,240,2.926829,41,-4,121,117,19,0,37,15,13,7,15,10,11,23,34,3,0,12,5,5,2,5,23,6,5,11,37,0,Phoenix,0.506098,83,0.463415,38,0.402439,33,41,1,122,123,18,0,46,23,20,0,23,19961997,0,0,W,1,Phoenix Coyotes,Coyotes de Phoenix,Coyotes,PHX,https://assets.nhle.com/logos/nhl/svg/PHX_19961997-19981999_light.svg,7,15,0,0.463415,38,,True,,
x,XVW,10,6,Western,4,6,1997-04-13,CEN,4,4,Central,3,4,2,82,-3,-0.036585,239,236,2.878049,41,-15,128,113,20,0,38,17,16,4,17,10,3,20,23,3,0,12,5,5,2,5,21,8,6,12,35,0,St. Louis,0.506098,83,0.439024,36,0.426829,35,41,12,111,123,15,0,45,19,19,7,19,19961997,0,0,W,3,St. Louis Blues,Blues de St. Louis,Blues,STL,https://assets.nhle.com/logos/nhl/svg/STL_19891990-19971998_light.svg,11,16,0,0.439024,36,,True,,
x,XVW,5,10,Western,7,7,1997-04-13,PAC,3,4,Pacific,2,3,2,82,5,0.060976,247,252,3.073171,41,7,117,124,16,0,46,21,20,4,21,10,-3,31,28,5,0,8,3,3,2,3,12,21,15,13,37,0,Edmonton,0.493902,81,0.439024,36,0.426829,35,41,-2,130,128,21,0,35,15,15,5,15,19961997,0,0,L,2,Edmonton Oilers,Oilers d'Edmonton,Oilers,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_19961997_light.svg,9,14,0,0.439024,36,,True,,
x,XVW,12,3,Western,5,8,1997-04-13,CEN,6,1,Central,4,5,2,82,13,0.158537,210,223,2.719512,41,-7,112,105,21,0,36,16,16,4,16,10,9,26,35,3,0,13,6,6,1,6,24,5,7,14,35,0,Chicago,0.493902,81,0.414634,34,0.402439,33,41,20,98,118,14,0,45,18,17,9,18,19961997,0,0,W,2,Chicago Blackhawks,Blackhawks de Chicago,Blackhawks,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_19961997-19981999_light.svg,13,13,0,0.414634,34,,True,,
,XVW,7,1,Western,8,9,1997-04-13,PAC,5,1,Pacific,3,4,2,82,-16,-0.195122,273,257,3.134146,41,3,123,126,17,0,44,20,18,4,20,10,9,27,36,1,0,15,6,6,3,6,14,1,16,15,40,0,Vancouver,0.469512,77,0.426829,35,0.365854,30,41,-19,150,131,23,0,33,15,12,3,15,19961997,0,0,W,3,Vancouver Canucks,Canucks de Vancouver,Canucks,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_19921993-19961997_light.svg,7,11,0,0.426829,35,,True,,
x,XVE,11,1,Eastern,6,7,1997-04-13,NE,5,1,Northeast,2,3,2,82,-8,-0.097561,234,226,2.756098,41,5,117,122,17,0,40,16,16,8,16,10,4,22,26,3,0,14,7,7,0,7,19,2,12,16,36,0,Ottawa,0.469512,77,0.378049,31,0.378049,31,41,-13,117,104,19,0,37,15,15,7,15,19961997,0,0,W,3,Ottawa Senators,Sénateurs d'Ottawa,Senators,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_19921993-19961997_light.svg,15,12,0,0.378049,31,,True,,Sénateurs
x,XVE,10,5,Eastern,8,8,1997-04-13,NE,4,2,Northeast,3,4,2,82,-27,-0.329268,276,249,3.036585,41,-10,138,128,17,0,41,17,15,7,17,10,2,27,29,4,0,11,5,5,1,5,18,11,14,17,36,0,Montréal,0.469512,77,0.378049,31,0.353659,29,41,-17,138,121,19,0,36,14,14,8,14,19961997,0,0,T,1,Montréal Canadiens,Canadiens de Montréal,Canadiens,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_19561957-19981999_light.svg,15,10,0,0.378049,31,,True,,
,XVE,8,4,Eastern,9,9,1997-04-13,ATL,5,3,Atlantic,6,5,2,82,-17,-0.207317,231,214,2.609756,41,0,109,109,17,0,43,19,17,5,19,10,4,28,32,4,0,11,5,5,1,5,15,10,18,18,40,0,Washington,0.457317,75,0.402439,33,0.378049,31,41,-17,122,105,23,0,32,14,14,4,14,19961997,0,0,W,3,Washington Capitals,Capitals de Washington,Capitals,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_19951996-20062007_light.svg,9,9,0,0.402439,33,,True,,
,XVE,6,6,Eastern,13,10,1997-04-13,NE,3,3,Northeast,6,5,2,82,-30,-0.365854,256,226,2.756098,41,8,108,116,15,0,49,23,20,3,23,10,0,31,31,4,0,11,5,5,1,5,9,12,25,19,39,0,Hartford,0.457317,75,0.390244,32,0.353659,29,41,-38,148,110,24,0,26,9,9,8,9,19961997,0,0,W,1,Hartford Whalers,Whalers de Hartford,Whalers,HFD,https://assets.nhle.com/logos/nhl/svg/HFD_19921993-19961997_light.svg,11,8,0,0.390244,32,,True,,
,XVE,12,8,Eastern,7,11,1997-04-13,ATL,7,5,Atlantic,5,6,2,82,-30,-0.365854,247,217,2.646341,41,-12,115,103,18,0,38,15,13,8,15,10,2,21,23,3,0,11,4,4,3,4,22,14,13,20,40,0,Tampa Bay,0.45122,74,0.390244,32,0.341463,28,41,-18,132,114,22,0,36,17,15,2,17,19961997,0,0,L,1,Tampa Bay Lightning,Lightning de Tampa Bay,Lightning,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_19921993-20002001_light.svg,10,7,0,0.390244,32,,True,,
,XVW,6,13,Western,12,10,1997-04-13,PAC,4,7,Pacific,6,5,2,82,-25,-0.304878,239,214,2.609756,41,0,121,121,18,0,44,21,19,2,21,10,-14,37,23,7,0,5,2,2,1,2,13,25,22,21,41,0,Calgary,0.445122,73,0.390244,32,0.353659,29,41,-25,118,93,23,0,29,11,10,7,11,19961997,0,0,L,4,Calgary Flames,Flames de Calgary,Flames,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_19941995-20192020_light.svg,9,6,0,0.390244,32,,True,,
,XVE,9,9,Eastern,11,12,1997-04-13,ATL,6,6,Atlantic,7,7,2,82,-10,-0.121951,250,240,2.926829,41,16,125,141,18,0,42,19,17,4,19,10,3,35,38,5,0,9,4,3,1,4,17,17,23,22,41,0,NY Islanders,0.426829,70,0.353659,29,0.317073,26,41,-26,125,99,23,0,28,10,9,8,10,19961997,0,0,L,1,New York Islanders,Islanders de New York,Islanders,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_19951996-19961997_light.svg,12,5,0,0.353659,29,,True,,
,XVW,9,8,Western,11,11,1997-04-13,CEN,3,6,Central,6,6,2,82,-43,-0.52439,273,230,2.804878,41,-7,128,121,20,0,39,18,18,3,18,10,-3,23,20,4,0,10,4,4,2,4,20,16,21,23,44,0,Toronto,0.414634,68,0.365854,30,0.353659,29,41,-36,145,109,24,0,29,12,11,5,12,19961997,0,0,W,1,Toronto Maple Leafs,Maple Leafs de Toronto,Maple Leafs,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_light.svg,8,4,0,0.365854,30,,True,,
,XVW,8,11,Western,13,12,1997-04-13,PAC,6,5,Pacific,7,6,2,82,-54,-0.658537,268,214,2.609756,41,-3,122,119,16,0,43,18,18,7,18,10,-5,29,24,5,0,8,3,3,2,3,16,22,26,24,43,0,Los Angeles,0.408537,67,0.341463,28,0.341463,28,41,-51,146,95,27,0,24,10,10,4,10,19961997,0,0,W,2,Los Angeles Kings,Kings de Los Angeles,Kings,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_19881989-19971998_light.svg,11,3,0,0.341463,28,,True,,
,XVW,13,12,Western,10,13,1997-04-13,PAC,7,6,Pacific,5,7,2,82,-67,-0.817073,278,211,2.573171,41,-27,136,109,23,0,32,14,12,4,14,10,-11,40,29,6,0,7,3,2,1,3,26,23,19,25,47,0,San Jose,0.378049,62,0.329268,27,0.292683,24,41,-40,142,102,24,0,30,13,12,4,13,19961997,0,0,L,2,San Jose Sharks,Sharks de San Jose,Sharks,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_19911992-19971998_light.svg,8,2,0,0.329268,27,,True,,
,XVE,13,13,Eastern,12,13,1997-04-13,NE,6,6,Northeast,5,6,2,82,-66,-0.804878,300,234,2.853659,41,-16,139,123,20,0,35,14,13,7,14,10,-15,42,27,8,0,4,2,2,0,2,25,26,24,26,47,0,Boston,0.371951,61,0.317073,26,0.280488,23,41,-50,161,111,27,0,26,12,10,2,12,19961997,0,0,W,1,Boston Bruins,Bruins de Boston,Bruins,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_19951996-20062007_light.svg,9,1,0,0.317073,26,,True,,
