clinchIndicator,conferenceAbbrev,conferenceHomeSequence,conferenceL10Sequence,conferenceName,conferenceRoadSequence,conferenceSequence,date,divisionAbbrev,divisionHomeSequence,divisionL10Sequence,divisionName,divisionRoadSequence,divisionSequence,gameTypeId,gamesPlayed,goalDifferential,goalDifferentialPctg,goalAgainst,goalFor,goalsForPctg,homeGamesPlayed,homeGoalDifferential,homeGoalsAgainst,homeGoalsFor,homeLosses,homeOtLosses,homePoints,homeRegulationPlusOtWins,homeRegulationWins,homeTies,homeWins,l10GamesPlayed,l10GoalDifferential,l10GoalsAgainst,l10GoalsFor,l10Losses,l10OtLosses,l10Points,l10RegulationPlusOtWins,l10RegulationWins,l10Ties,l10Wins,leagueHomeSequence,leagueL10Sequence,leagueRoadSequence,leagueSequence,losses,otLosses,placeName_default,pointPctg,points,regulationPlusOtWinPctg,regulationPlusOtWins,regulationWinPctg,regulationWins,roadGamesPlayed,roadGoalDifferential,roadGoalsAgainst,roadGoalsFor,roadLosses,roadOtLosses,roadPoints,roadRegulationPlusOtWins,roadRegulationWins,roadTies,roadWins,seasonId,shootoutLosses,shootoutWins,streakCode,streakCount,teamName_default,teamName_fr,teamCommonName_default,teamAbbrev_default,teamLogo,ties,waiversSequence,wildcardSequence,winPctg,wins,sourceDate,wildCardIndicator,placeName_fr,teamCommonName_fr
x,XVW,8,6,Western,4,5,2001-04-08,PAC,3,3,Pacific,2,2,2,82,25,0.304878,192,217,2.646341,41,15,102,117,14,1,49,22,18,4,22,10,5,23,28,3,1,12,5,4,1,5,16,11,6,11,27,3,San Jose,0.579268,95,0.487805,40,0.402439,33,41,10,90,100,13,2,46,18,15,8,18,20002001,0,0,W,1,San Jose Sharks,Sharks de San Jose,Sharks,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_19981999-20062007_light.svg,12,20,0,0.487805,40,,True,,
x,XVW,5,8,Western,10,6,2001-04-08,NW,2,2,Northwest,3,2,2,82,21,0.256098,222,243,2.963415,41,32,92,124,9,2,55,23,20,7,23,10,6,31,37,4,0,10,4,4,2,4,9,17,18,12,28,3,Edmonton,0.567073,93,0.47561,39,0.414634,34,41,-11,130,119,19,1,38,16,14,5,16,20002001,0,0,W,1,Edmonton Oilers,Oilers d'Edmonton,Oilers,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_19971998-20102011_light.svg,12,19,0,0.47561,39,,True,,
x,XVW,9,5,Western,5,7,2001-04-08,PAC,4,2,Pacific,3,3,2,82,24,0.292683,228,252,3.073171,41,29,111,140,12,1,49,20,19,8,20,10,1,21,22,1,2,13,4,4,3,4,17,9,10,13,28,3,Los Angeles,0.560976,92,0.463415,38,0.426829,35,41,-5,117,112,16,2,43,18,16,5,18,20002001,0,0,W,1,Los Angeles Kings,Kings de Los Angeles,Kings,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_19981999-20012002_light.svg,13,18,0,0.463415,38,,True,,
x,XVE,9,8,Eastern,7,7,2001-04-08,NE,4,5,Northeast,3,3,2,82,25,0.304878,207,232,2.829268,41,30,96,126,11,4,49,19,19,7,19,10,-5,27,22,5,0,10,5,5,0,5,18,15,12,14,29,5,Toronto,0.54878,90,0.45122,37,0.414634,34,41,-5,111,106,18,1,41,18,15,4,18,20002001,0,0,L,1,Toronto Maple Leafs,Maple Leafs de Toronto,Maple Leafs,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_19871988-20152016_light.svg,11,17,0,0.45122,37,,True,,
x,XVW,7,12,Western,7,8,2001-04-08,NW,3,4,Northwest,2,3,2,82,1,0.012195,238,239,2.914634,41,11,113,124,12,3,50,21,18,5,21,10,-8,26,18,5,0,7,2,1,3,2,13,24,14,15,28,7,Vancouver,0.54878,90,0.439024,36,0.378049,31,41,-10,125,115,16,4,40,15,13,6,15,20002001,0,0,L,1,Vancouver Canucks,Canucks de Vancouver,Canucks,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_19971998-20062007_light.svg,11,15,0,0.439024,36,,True,,
,XVW,6,7,Western,9,9,2001-04-08,PAC,2,4,Pacific,4,4,2,82,2,0.02439,212,214,2.609756,41,14,100,114,11,2,51,21,19,7,21,10,-1,29,28,3,1,11,4,4,2,4,11,14,17,16,27,3,Phoenix,0.54878,90,0.426829,35,0.390244,32,41,-12,112,100,16,1,39,14,13,10,14,20002001,0,0,W,1,Phoenix Coyotes,Coyotes de Phoenix,Coyotes,PHX,https://assets.nhle.com/logos/nhl/svg/PHX_20002001-20022003_light.svg,17,16,0,0.426829,35,,True,,
x,XVE,8,3,Eastern,8,8,2001-04-08,SE,2,1,Southeast,2,2,2,82,-13,-0.158537,225,212,2.585366,41,14,115,129,15,0,49,23,21,3,23,10,-6,33,27,4,0,11,5,3,1,5,15,13,16,17,32,3,Carolina,0.536585,88,0.463415,38,0.390244,32,41,-27,110,83,17,3,39,15,11,6,15,20002001,0,0,L,1,Carolina Hurricanes,Hurricanes de la Caroline,Hurricanes,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_19992000-20122013_light.svg,9,14,0,0.463415,38,,True,Caroline,
,XVE,7,4,Eastern,9,9,2001-04-08,NE,3,2,Northeast,4,4,2,82,-22,-0.268293,249,227,2.768293,41,10,115,125,12,3,50,21,18,5,21,10,5,26,31,2,1,15,7,5,0,7,14,4,20,18,30,8,Boston,0.536585,88,0.439024,36,0.390244,32,41,-32,134,102,18,5,38,15,14,3,15,20002001,0,0,W,1,Boston Bruins,Bruins de Boston,Bruins,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_19951996-20062007_light.svg,8,13,0,0.439024,36,,True,,
,XVW,12,4,Western,6,10,2001-04-08,CEN,4,2,Central,2,3,2,82,-14,-0.170732,200,186,2.268293,41,-10,102,92,18,0,39,16,14,7,16,10,4,17,21,3,0,13,6,4,1,6,22,8,11,19,36,3,Nashville,0.487805,80,0.414634,34,0.353659,29,41,-4,98,94,18,3,41,18,15,2,18,20002001,0,0,L,1,Nashville Predators,Predators de Nashville,Predators,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_19981999-20102011_light.svg,9,12,0,0.414634,34,,True,,
,XVW,14,9,Western,11,11,2001-04-08,NW,5,3,Northwest,4,4,2,82,-39,-0.47561,236,197,2.402439,41,-15,110,95,18,2,35,12,10,9,12,10,0,24,24,5,0,9,4,4,1,4,26,21,19,20,36,4,Calgary,0.445122,73,0.329268,27,0.292683,24,41,-24,126,102,18,2,38,15,14,6,15,20002001,0,0,L,2,Calgary Flames,Flames de Calgary,Flames,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_19941995-20192020_light.svg,15,11,0,0.329268,27,,True,,
,XVE,11,9,Eastern,10,10,2001-04-08,ATL,4,3,Atlantic,4,4,2,82,-40,-0.487805,290,250,3.04878,41,-11,136,125,20,1,38,17,15,3,17,10,-8,33,25,5,0,10,5,4,0,5,23,16,22,21,43,1,NY Rangers,0.439024,72,0.402439,33,0.341463,28,41,-29,154,125,23,0,34,16,13,2,16,20002001,0,0,L,1,New York Rangers,Rangers de New York,Rangers,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,5,10,0,0.402439,33,,True,,
,XVW,15,15,Western,12,12,2001-04-08,CEN,5,5,Central,4,4,2,82,-36,-0.439024,246,210,2.560976,41,-29,123,94,21,2,34,14,13,4,14,10,-19,37,18,7,2,3,0,0,1,0,28,30,21,22,40,5,Chicago,0.432927,71,0.353659,29,0.329268,27,41,-7,123,116,19,3,37,15,14,4,15,20002001,0,0,OT,1,Chicago Blackhawks,Blackhawks de Chicago,Blackhawks,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,8,9,0,0.353659,29,,True,,
,XVW,10,10,Western,15,13,2001-04-08,CEN,3,3,Central,5,5,2,82,-43,-0.52439,233,190,2.317073,41,-3,108,105,15,3,45,19,17,4,19,10,-7,27,20,5,0,9,4,3,1,4,19,22,28,23,39,6,Columbus,0.432927,71,0.341463,28,0.304878,25,41,-40,125,85,24,3,26,9,8,5,9,20002001,0,0,W,1,Columbus Blue Jackets,Blue Jackets de Columbus,Blue Jackets,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_20002001-20062007_light.svg,9,8,0,0.341463,28,,True,,
,XVE,12,7,Eastern,11,11,2001-04-08,NE,5,4,Northeast,5,5,2,82,-26,-0.317073,232,206,2.512195,41,-14,118,104,20,2,36,15,13,4,15,10,5,23,28,2,2,12,4,3,2,4,24,12,23,24,40,6,Montréal,0.426829,70,0.341463,28,0.317073,26,41,-12,114,102,20,4,34,13,13,4,13,20002001,0,0,L,1,Montréal Canadiens,Canadiens de Montréal,Canadiens,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,8,7,0,0.341463,28,,True,,
,XVW,11,14,Western,14,14,2001-04-08,NW,4,5,Northwest,5,5,2,82,-42,-0.512195,210,168,2.04878,41,-7,94,87,13,4,42,14,12,10,14,10,-13,28,15,6,0,5,1,1,3,1,20,29,27,25,39,5,Minnesota,0.414634,68,0.304878,25,0.256098,21,41,-35,116,81,26,1,26,11,9,3,11,20002001,0,0,L,1,Minnesota Wild,Wild du Minnesota,Wild,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_20002001-20122013_light.svg,13,6,0,0.304878,25,,True,,
,XVW,13,13,Western,13,15,2001-04-08,PAC,5,5,Pacific,5,5,2,82,-57,-0.695122,245,188,2.292683,41,-25,120,95,20,2,36,15,12,4,15,10,-16,36,20,5,0,7,2,2,3,2,25,25,26,26,41,5,Anaheim,0.402439,66,0.304878,25,0.256098,21,41,-32,125,93,21,3,30,10,9,7,10,20002001,0,0,L,2,Anaheim Ducks,Ducks d'Anaheim,Ducks,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_19961997-20052006_light.svg,11,5,0,0.304878,25,,True,,
,XVE,13,11,Eastern,13,12,2001-04-08,SE,4,3,Southeast,4,3,2,82,-46,-0.560976,246,200,2.439024,41,-20,116,96,18,4,35,12,10,7,12,10,0,25,25,4,0,10,4,4,2,4,27,19,25,27,38,9,Florida,0.402439,66,0.268293,22,0.243902,20,41,-26,130,104,20,5,31,10,10,6,10,20002001,0,0,W,1,Florida Panthers,Panthers de la Floride,Panthers,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_19992000-20152016_light.svg,13,4,0,0.268293,22,,True,Floride,
,XVE,14,13,Eastern,12,13,2001-04-08,SE,5,4,Southeast,3,4,2,82,-78,-0.95122,289,211,2.573171,41,-40,147,107,23,2,28,10,9,6,10,10,-12,31,19,7,0,6,3,3,0,3,29,26,24,28,45,2,Atlanta,0.365854,60,0.280488,23,0.256098,21,41,-38,142,104,22,0,32,13,12,6,13,20002001,0,0,L,2,Atlanta Thrashers,Thrashers d'Atlanta,Thrashers,ATL,https://assets.nhle.com/logos/nhl/svg/ATL_19992000-20102011_light.svg,12,3,0,0.280488,23,,True,,
,XVE,10,15,Eastern,15,14,2001-04-08,SE,3,5,Southeast,5,5,2,82,-79,-0.963415,280,201,2.45122,41,-16,125,109,19,2,39,17,15,3,17,10,-16,37,21,7,1,5,2,2,0,2,21,28,30,29,47,5,Tampa Bay,0.359756,59,0.292683,24,0.268293,22,41,-63,155,92,28,3,20,7,7,3,7,20002001,0,0,L,1,Tampa Bay Lightning,Lightning de Tampa Bay,Lightning,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_19921993-20002001_light.svg,6,2,0,0.292683,24,,True,,
,XVE,15,14,Eastern,14,15,2001-04-08,ATL,5,5,Atlantic,5,5,2,82,-83,-1.012195,268,185,2.256098,41,-46,142,96,27,1,26,12,11,1,12,10,-8,34,26,7,0,5,2,1,1,2,30,27,29,30,51,3,NY Islanders,0.317073,52,0.256098,21,0.231707,19,41,-37,126,89,24,2,26,9,8,6,9,20002001,0,0,L,3,New York Islanders,Islanders de New York,Islanders,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_19971998-20092010_light.svg,7,1,0,0.256098,21,,True,,
