Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Aaron Broten,QUE,C,47,11,8,19,9,38,,1,1,0,0,1,85,0.12941,10,17,,1990-1991
Alexei Gusarov,QUE,D,36,3,9,12,-4,12,,1,3,0,0,0,36,0.08333,2,8,,1990-1991
Bruce Major,QUE,L,4,0,0,0,-1,0,,0,0,0,0,0,0,,0,0,,1990-1991
Bryan Fogarty,QUE,D,45,9,22,31,-11,24,,3,13,0,0,2,107,0.08411,6,15,,1990-1991
Claude Lapointe,QUE,C,13,2,2,4,3,4,,0,0,0,0,0,7,0.28571,2,4,,1990-1991
Claude Loiselle,QUE,C,66,6,11,17,-20,88,,0,1,2,0,0,89,0.06741,4,13,,1990-1991
Craig Wolanin,QUE,D,80,5,13,18,-13,89,,0,1,1,0,0,109,0.04587,4,13,,1990-1991
Curtis Leschyshyn,QUE,D,55,3,7,10,-19,49,,2,1,0,0,1,57,0.05263,1,7,,1990-1991
Dan Lambert,QUE,D,1,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,1990-1991
Dan Vincelette,QUE,L,16,0,1,1,-10,38,,0,0,0,0,0,16,0.0,0,1,,1990-1991
Daniel Dore,QUE,R,1,0,0,0,1,0,,0,0,0,0,0,0,,0,0,,1990-1991
Darin Kimble,QUE,R,61,3,6,9,-3,242,,0,0,0,0,1,28,0.10714,3,9,,1990-1991
David Latta,QUE,L,1,0,0,0,0,0,,0,0,0,0,0,1,0.0,0,0,,1990-1991
Everett Sanipass,QUE,L,29,5,5,10,-15,41,,1,0,0,0,0,38,0.13157,4,8,,1990-1991
Greg Smyth,QUE,D,1,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,1990-1991
Guy Lafleur,QUE,R,59,12,16,28,-10,2,,3,4,0,0,0,90,0.13333,9,21,,1990-1991
Herb Raglan,QUE,R,47,4,6,10,5,82,,0,0,0,0,1,48,0.08333,4,10,,1990-1991
Jamie Baker,QUE,C,18,2,0,2,-4,8,,0,0,1,0,0,18,0.11111,1,1,,1990-1991
Jeff Jackson,QUE,L,10,3,1,4,3,4,,0,0,0,0,0,13,0.23076,3,4,,1990-1991
Joe Cirella,QUE,D,58,3,10,13,-27,111,,0,8,0,0,0,82,0.03658,3,4,,1990-1991
Joe Sakic,QUE,C,80,48,61,109,-26,24,,12,22,3,1,7,245,0.19591,33,71,,1990-1991
Ken McRae,QUE,C,12,0,0,0,-7,36,,0,0,0,0,0,6,0.0,0,0,,1990-1991
Ken Quinney,QUE,R,19,3,4,7,-2,2,,1,1,0,0,0,19,0.15789,2,5,,1990-1991
Kip Miller,QUE,C,13,4,3,7,-1,7,,0,0,0,0,0,16,0.25,4,7,,1990-1991
Lucien DeBlois,QUE,C,52,12,14,26,-3,43,,0,0,1,0,1,65,0.18461,11,24,,1990-1991
Marc Fortier,QUE,C,14,0,4,4,-3,6,,0,1,0,0,0,13,0.0,0,3,,1990-1991
Mario Doyon,QUE,D,12,0,0,0,-3,4,,0,0,0,0,0,12,0.0,0,0,,1990-1991
Mark Vermette,QUE,R,34,3,4,7,-15,10,,0,0,0,0,0,42,0.07142,3,7,,1990-1991
Mats Sundin,QUE,C,80,23,36,59,-24,58,,4,8,0,0,0,155,0.14838,19,47,,1990-1991
Michael McNeil,QUE,R,37,4,7,11,4,10,,1,0,1,0,0,31,0.12903,2,9,,1990-1991
Michel Petit,QUE,D,73,13,26,39,-34,179,,6,16,1,1,2,134,0.09701,6,16,,1990-1991
Mike Hough,QUE,L,63,13,20,33,-7,111,,1,2,1,0,1,106,0.12264,11,28,,1990-1991
Owen Nolan,QUE,R,59,3,10,13,-19,109,,0,0,0,0,0,54,0.05555,3,13,,1990-1991
Paul Gillis,QUE,C,62,3,13,16,-18,144,,0,0,1,0,0,66,0.04545,2,15,,1990-1991
Randy Velischek,QUE,D,79,2,10,12,-19,42,,0,0,0,0,0,47,0.04255,2,11,,1990-1991
Scott Pearson,QUE,L,47,11,4,15,-9,106,,0,1,0,0,0,74,0.14864,11,14,,1990-1991
Serge Roberge,QUE,R,9,0,0,0,0,24,,0,0,0,0,0,0,,0,0,,1990-1991
Shawn Anderson,QUE,D,31,3,10,13,2,21,,2,2,0,0,0,44,0.06818,1,9,,1990-1991
Stephane Morin,QUE,C,48,13,27,40,6,30,,3,4,1,0,2,63,0.20634,9,31,,1990-1991
Steven Finn,QUE,D,71,6,13,19,-26,228,,0,0,0,0,0,91,0.06593,6,19,,1990-1991
Tony Hrkac,QUE,C,70,16,32,48,-22,16,,6,14,0,0,0,122,0.13114,10,27,,1990-1991
Tony McKegney,QUE,L,59,17,17,34,-27,48,,7,7,0,0,2,121,0.14049,10,20,,1990-1991
Tony Twist,QUE,L,24,0,0,0,-4,104,,0,0,0,0,0,2,0.0,0,0,,1990-1991
Wayne Van Dorp,QUE,L,4,1,0,1,1,30,,0,0,0,0,0,2,0.5,1,1,,1990-1991
