Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Basil McRae,MNS,L,62,2,4,6,-11,318,,0,0,0,0,0,59,0.03389,2,6,,1990-1991
Bobby Smith,MNS,C,96,23,39,62,-14,106,,9,16,0,0,7,181,0.12707,14,37,,1990-1991
Brian Bellows,MNS,L,103,45,59,104,-19,73,,23,30,0,0,5,364,0.12362,22,51,,1990-1991
Brian Glynn,MNS,D,89,10,17,27,-13,103,,5,6,0,0,0,154,0.06493,5,16,,1990-1991
Brian Propp,MNS,L,102,34,62,96,3,86,,17,33,0,1,4,223,0.15246,17,42,,1990-1991
Chris Dahlquist,MNS,D,23,1,6,7,4,20,,0,0,0,0,0,21,0.04761,1,7,,1990-1991
Chris Dahlquist,MNS,D,64,3,8,11,-1,63,,0,0,0,0,0,52,0.05769,3,10,,1990-1991
Curt Giles,MNS,D,80,5,10,15,-1,64,,0,1,0,0,0,60,0.08333,5,14,,1990-1991
Dan Keczmer,MNS,D,9,0,1,1,0,6,,0,0,0,0,0,6,0.0,0,1,,1990-1991
Dave Gagner,MNS,C,96,52,57,109,5,142,,26,25,1,0,6,301,0.17275,25,57,,1990-1991
Dean Kolstad,MNS,D,5,0,0,0,-2,15,,0,0,0,0,0,9,0.0,0,0,,1990-1991
Don Barber,MNS,L,23,1,2,3,-6,18,,0,0,0,0,0,29,0.03448,1,3,,1990-1991
Doug Smail,MNS,L,1,0,0,0,-1,0,,0,0,0,0,0,0,,0,0,,1990-1991
Doug Smail,MNS,L,72,8,15,23,-8,48,,0,1,2,0,0,107,0.07476,6,19,,1990-1991
Frantisek Musil,MNS,D,75,7,16,23,12,183,,2,3,0,0,1,73,0.09589,5,17,,1990-1991
Gaetan Duchesne,MNS,L,91,11,12,23,4,52,,0,0,0,0,1,126,0.0873,11,22,,1990-1991
Ilkka Sinisalo,MNS,R,53,5,12,17,-6,26,,1,1,1,0,1,72,0.06944,3,14,,1990-1991
Jim Johnson,MNS,D,14,0,1,1,8,52,,0,0,0,0,0,12,0.0,0,1,,1990-1991
Jim Johnson,MNS,D,68,1,14,15,6,123,,0,0,0,0,0,83,0.01204,1,15,,1990-1991
Kevin Evans,MNS,L,4,0,0,0,-3,19,,0,0,0,0,0,2,0.0,0,0,,1990-1991
Larry Depalma,MNS,C,14,3,0,3,-5,26,,1,0,0,0,1,18,0.16666,2,2,,1990-1991
Larry Murphy,MNS,D,75,9,34,43,-6,68,,3,19,0,0,2,188,0.04787,6,21,,1990-1991
Marc Bureau,MNS,C,23,3,2,5,-4,20,,0,0,1,0,0,19,0.15789,2,4,,1990-1991
Marc Bureau,MNS,C,14,0,6,6,-7,6,,0,2,0,0,0,12,0.0,0,4,,1990-1991
Mark Tinordi,MNS,D,92,10,33,43,0,267,,5,14,0,0,2,146,0.06849,5,22,,1990-1991
Michael McHugh,MNS,L,6,0,0,0,-3,0,,0,0,0,0,0,4,0.0,0,0,,1990-1991
Mike Craig,MNS,R,49,9,5,14,-13,52,,2,1,0,0,3,71,0.12676,7,11,,1990-1991
Mike Modano,MNS,C,102,36,48,84,-1,77,,12,20,0,0,3,291,0.12371,24,52,,1990-1991
Mitchell Messier,MNS,R,2,0,0,0,-2,0,,0,0,0,0,0,0,,0,0,,1990-1991
Neal Broten,MNS,C,102,22,69,91,-1,32,,3,34,3,0,0,246,0.08943,16,47,,1990-1991
Neil Wilkinson,MNS,D,72,5,12,17,-4,129,,1,3,0,0,0,86,0.05813,4,13,,1990-1991
Pat MacLeod,MNS,D,1,0,1,1,1,0,,0,1,0,0,0,1,0.0,0,0,,1990-1991
Perry Berezan,MNS,C,53,11,6,17,-3,30,,1,0,3,0,1,75,0.14666,7,13,,1990-1991
Peter Taglianetti,MNS,D,55,3,9,12,16,107,,0,0,0,0,0,40,0.075,3,12,,1990-1991
Rob Zettler,MNS,D,47,1,4,5,-10,119,,0,1,0,0,0,30,0.03333,1,3,,1990-1991
Shane Churla,MNS,R,62,4,3,7,-1,376,,0,1,0,0,1,46,0.08695,4,6,,1990-1991
Shawn Chambers,MNS,D,52,1,10,11,-5,40,,0,4,0,0,0,99,0.0101,1,7,,1990-1991
Steve Gotaas,MNS,C,1,0,0,0,-1,2,,0,0,0,0,0,2,0.0,0,0,,1990-1991
Stew Gavin,MNS,R,59,7,14,21,6,54,,0,0,2,0,1,96,0.07291,5,18,,1990-1991
Ulf Dahlen,MNS,R,81,23,24,47,3,10,,4,5,0,0,3,159,0.14465,19,38,,1990-1991
Warren Babe,MNS,L,1,0,1,1,1,0,,0,0,0,0,0,0,,0,1,,1990-1991
