Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alexei Kasatonov,NJD,D,85,11,34,45,22,84,,1,10,0,0,3,134,0.08208,10,33,,1990-1991
Allan Stewart,NJD,L,41,5,2,7,-6,159,,0,0,0,0,0,33,0.15151,5,7,,1990-1991
Brendan Shanahan,NJD,L,82,32,42,74,7,153,,9,15,0,0,2,215,0.14883,23,50,,1990-1991
Bruce Driver,NJD,D,80,10,38,48,12,74,,8,17,0,0,2,216,0.04629,2,22,,1990-1991
Claude Lemieux,NJD,R,85,34,17,51,-11,139,,12,1,0,0,3,295,0.11525,22,38,,1990-1991
Dave Marcinyshyn,NJD,D,9,0,1,1,-1,21,,0,0,0,0,0,4,0.0,0,1,,1990-1991
David Maley,NJD,L,64,8,14,22,9,151,,1,1,0,0,3,67,0.1194,7,19,,1990-1991
Doug Brown,NJD,R,65,16,18,34,19,6,,0,1,3,1,2,136,0.11764,13,30,,1990-1991
Eric Weinrich,NJD,D,83,5,36,41,8,54,,2,14,0,0,0,108,0.04629,3,24,,1990-1991
Jamie Huscroft,NJD,D,11,0,1,1,1,33,,0,0,0,0,0,3,0.0,0,1,,1990-1991
Jarrod Skalde,NJD,C,1,0,1,1,0,0,,0,0,0,0,0,2,0.0,0,1,,1990-1991
Jason Miller,NJD,C,1,0,0,0,1,0,,0,0,0,0,0,0,,0,0,,1990-1991
Jeff Madill,NJD,R,21,4,2,6,-1,54,,0,0,0,0,0,37,0.1081,4,6,,1990-1991
John MacLean,NJD,R,85,50,36,86,10,170,,20,9,2,0,7,323,0.15479,28,53,,1990-1991
Jon Morris,NJD,C,58,9,23,32,12,29,,1,2,0,0,1,45,0.2,8,29,,1990-1991
Ken Daneyko,NJD,D,87,4,17,21,-8,259,,1,2,2,0,1,110,0.03636,1,16,,1990-1991
Kevin Todd,NJD,C,2,0,0,0,-2,6,,0,0,0,0,0,0,,0,0,,1990-1991
Kirk Muller,NJD,L,87,19,53,72,-2,86,,7,20,0,0,3,237,0.08016,12,40,,1990-1991
Laurie Boschman,NJD,C,85,12,10,22,-2,93,,0,0,1,0,1,99,0.12121,11,21,,1990-1991
Lee Norwood,NJD,D,4,0,0,0,0,18,,0,0,0,0,0,4,0.0,0,0,,1990-1991
Lee Norwood,NJD,D,49,6,9,15,5,137,,2,3,0,0,0,63,0.09523,4,10,,1990-1991
Myles O'Connor,NJD,D,22,3,1,4,3,41,,0,0,0,0,0,14,0.21428,3,4,,1990-1991
Neil Brady,NJD,C,3,0,0,0,0,0,,0,0,0,0,0,6,0.0,0,0,,1990-1991
Pat Conacher,NJD,L,56,5,13,18,8,29,,0,0,0,0,0,54,0.09259,5,17,,1990-1991
Patrik Sundstrom,NJD,C,73,15,31,46,7,48,,4,9,1,0,1,98,0.15306,10,31,,1990-1991
Paul Ysebaert,NJD,L,62,19,21,40,-7,22,,6,4,0,0,1,128,0.14843,13,29,,1990-1991
Perry Anderson,NJD,L,5,0,1,1,-1,15,,0,0,0,0,0,4,0.0,0,1,,1990-1991
Peter Stastny,NJD,C,84,21,46,67,-2,55,,5,26,0,0,5,124,0.16935,16,35,,1990-1991
Tommy Albelin,NJD,D,50,2,13,15,2,46,,1,8,0,0,0,72,0.02777,1,5,,1990-1991
Troy Crowder,NJD,R,59,6,3,9,-10,182,,0,0,0,0,0,46,0.13043,6,9,,1990-1991
Viacheslav Fetisov,NJD,D,74,3,16,19,2,79,,1,3,0,0,0,78,0.03846,2,15,,1990-1991
Walt Poddubny,NJD,L,14,4,6,10,8,10,,0,1,0,0,0,22,0.18181,4,9,,1990-1991
Zdeno Ciger,NJD,L,51,8,19,27,2,12,,2,4,0,0,1,95,0.08421,6,21,,1990-1991
