Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Aaron Broten,TOR,C,47,11,8,19,9,38,,1,1,0,0,1,85,0.12941,10,17,,1990-1991
Al Iafrate,TOR,D,72,9,23,32,-16,237,,2,11,1,0,1,106,0.0849,6,17,,1990-1991
Alexander Godynyuk,TOR,D,18,0,3,3,-3,16,,0,0,0,0,0,15,0.0,0,3,,1990-1991
Bob Rouse,TOR,D,60,7,19,26,-18,75,,2,4,0,0,0,65,0.10769,5,20,,1990-1991
Brian Bradley,TOR,C,70,11,31,42,-9,62,,3,10,0,0,3,116,0.09482,8,29,,1990-1991
Brian Curran,TOR,D,21,0,1,1,-5,50,,0,0,0,0,0,7,0.0,0,1,,1990-1991
Claude Loiselle,TOR,C,66,6,11,17,-20,88,,0,1,2,0,0,89,0.06741,4,13,,1990-1991
Daniel Marois,TOR,R,78,21,9,30,-16,112,,6,4,0,0,1,152,0.13815,15,20,,1990-1991
Darren Veitch,TOR,D,2,0,1,1,-4,0,,0,1,0,0,0,2,0.0,0,0,,1990-1991
Dave Ellett,TOR,D,77,12,37,49,-8,75,,6,23,1,0,1,195,0.06153,5,17,,1990-1991
Dave Hannan,TOR,C,74,11,23,34,-9,82,,0,2,1,1,2,72,0.15277,10,25,,1990-1991
Dave Reid,TOR,L,69,15,13,28,-10,18,,1,2,8,0,0,110,0.13636,6,15,,1990-1991
Doug Shedden,TOR,C,23,8,10,18,2,10,,4,3,0,0,0,35,0.22857,4,11,,1990-1991
Drake Berehowsky,TOR,D,8,0,1,1,-6,25,,0,1,0,0,0,4,0.0,0,0,,1990-1991
Eddie Olczyk,TOR,R,79,30,41,71,-27,82,,14,13,0,0,2,226,0.13274,16,43,,1990-1991
Gary Leeman,TOR,R,52,17,12,29,-25,39,,4,5,0,0,1,135,0.12592,13,20,,1990-1991
Greg Johnston,TOR,R,1,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,1990-1991
Jeff Serowik,TOR,D,1,0,0,0,0,0,,0,0,0,0,0,1,0.0,0,0,,1990-1991
Joe Sacco,TOR,L,20,0,5,5,-5,2,,0,3,0,0,0,20,0.0,0,2,,1990-1991
John Kordic,TOR,R,10,0,0,0,1,110,,0,0,0,0,0,1,0.0,0,0,,1990-1991
John McIntyre,TOR,C,69,8,8,16,6,140,,0,0,1,0,0,33,0.24242,7,13,,1990-1991
Kevin Maguire,TOR,R,63,9,5,14,-10,180,,1,0,0,0,0,52,0.17307,8,13,,1990-1991
Lou Franceschetti,TOR,L,51,2,8,10,0,58,,0,1,0,0,1,27,0.07407,2,8,,1990-1991
Lucien DeBlois,TOR,C,52,12,14,26,-3,43,,0,0,1,0,1,65,0.18461,11,24,,1990-1991
Luke Richardson,TOR,D,78,1,9,10,-28,238,,0,0,0,0,0,68,0.0147,1,8,,1990-1991
Mark Osborne,TOR,L,55,11,11,22,-11,63,,1,0,1,0,2,87,0.12643,9,20,,1990-1991
Michel Petit,TOR,D,73,13,26,39,-34,179,,6,16,1,1,2,134,0.09701,6,16,,1990-1991
Mike Foligno,TOR,R,68,12,12,24,1,107,,1,1,0,0,0,83,0.14457,11,22,,1990-1991
Mike Krushelnyski,TOR,C,74,18,27,45,1,58,,3,3,2,0,1,109,0.16513,13,37,,1990-1991
Mike Millar,TOR,R,7,2,2,4,-1,2,,0,0,0,0,0,11,0.18181,2,4,,1990-1991
Paul Fenton,TOR,L,78,14,21,35,-5,28,,2,2,2,0,2,133,0.10526,10,29,,1990-1991
Peter Zezel,TOR,C,52,21,19,40,-20,14,,12,5,0,0,5,90,0.23333,9,22,,1990-1991
Rob Cimetta,TOR,L,25,2,4,6,-5,21,,2,0,0,0,1,18,0.11111,0,4,,1990-1991
Rob Ramage,TOR,D,80,10,25,35,2,173,,5,11,0,1,2,169,0.05917,5,17,,1990-1991
Scott Pearson,TOR,L,47,11,4,15,-9,106,,0,1,0,0,0,74,0.14864,11,14,,1990-1991
Scott Thornton,TOR,L,33,1,3,4,-15,30,,0,0,0,0,0,31,0.03225,1,4,,1990-1991
Todd Gill,TOR,D,72,2,22,24,-4,113,,0,3,0,0,0,90,0.02222,2,21,,1990-1991
Tom Fergus,TOR,C,14,5,4,9,-5,8,,2,2,0,0,0,17,0.29411,3,5,,1990-1991
Tom Kurvers,TOR,D,51,4,26,30,-25,28,,3,15,0,0,0,99,0.0404,1,12,,1990-1991
Vincent Damphousse,TOR,C,79,26,47,73,-31,65,,10,15,1,0,4,247,0.10526,15,46,,1990-1991
Wendel Clark,TOR,L,63,18,16,34,-5,152,,4,3,0,1,2,181,0.09944,14,27,,1990-1991
