Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Derrick Coleman,77,77.0,36.1,20.2,3.4,7.9,11.3,3.4,0.9,1.8,2.7,2.7,1.3,7.0,15.7,44.7,0.5,1.6,31.4,5.7,7.4,77.4,6.5,14.1,46.2,1.289,0.46,PF,False
Kenny Anderson,82,82.0,38.2,18.8,1.1,2.8,3.9,9.6,1.9,0.2,3.2,2.5,2.9,7.0,16.8,41.7,0.5,1.6,30.3,4.2,5.2,81.8,6.5,15.2,42.9,1.114,0.43,PG,False
Kevin Edwards,82,82.0,33.3,14.0,1.1,2.3,3.4,2.8,1.5,0.4,1.6,1.8,1.7,5.7,12.5,45.8,0.4,1.2,35.4,2.0,2.6,77.0,5.3,11.3,46.9,1.113,0.48,G,False
Armon Gilliam,82,5.0,24.0,11.8,2.4,3.7,6.1,0.8,0.5,0.7,1.3,1.6,0.7,4.2,8.3,51.0,0.0,0.0,0.0,3.3,4.4,75.9,4.2,8.3,51.1,1.422,0.51,F,False
Chris Morris,50,27.0,27.0,10.9,1.8,2.7,4.6,1.7,1.1,1.0,1.0,2.4,1.6,4.1,9.1,44.7,1.1,2.9,36.1,1.7,2.4,72.0,3.0,6.1,48.9,1.198,0.51,F,False
Johnny Newman,63,0.0,20.1,9.5,1.0,0.9,1.9,0.7,0.8,0.3,1.0,2.4,0.7,3.5,7.8,45.3,0.3,1.2,27.0,2.1,2.6,80.7,3.2,6.6,48.6,1.22,0.47,F,True
Benoit Benjamin,77,74.0,23.6,9.3,1.8,4.7,6.5,0.6,0.5,1.2,1.3,2.6,0.5,3.7,7.6,48.0,0.0,0.0,0.0,2.0,2.8,71.0,3.7,7.6,48.0,1.219,0.48,C,False
Rumeal Robinson,17,0.0,17.7,5.9,0.2,1.2,1.4,2.6,0.9,0.2,1.5,1.9,1.8,2.5,7.0,35.3,0.4,0.9,46.7,0.6,1.2,50.0,2.1,6.1,33.7,0.849,0.38,G,True
P.J. Brown,79,54.0,24.7,5.7,2.4,3.9,6.2,1.2,0.9,1.2,0.9,2.2,1.3,2.1,5.1,41.5,0.0,0.1,16.7,1.5,1.9,75.7,2.1,5.0,41.9,1.119,0.42,PF,False
Jayson Williams,70,0.0,12.5,4.6,1.6,2.2,3.8,0.4,0.2,0.5,0.5,2.0,0.7,1.8,4.2,42.7,0.0,0.0,0.0,1.0,1.7,60.5,1.8,4.2,42.7,1.099,0.43,C,False
Ron Anderson,11,2.0,16.0,4.0,0.7,1.6,2.4,0.5,0.5,0.2,0.1,0.8,6.0,1.4,3.9,34.9,0.4,1.1,33.3,0.9,1.1,83.3,1.0,2.8,35.5,1.023,0.4,G,True
Rex Walters,48,0.0,8.0,3.4,0.1,0.7,0.8,1.5,0.3,0.1,0.6,0.9,2.4,1.3,2.4,52.2,0.3,0.6,50.0,0.6,0.7,82.4,1.0,1.8,52.9,1.409,0.58,G,False
David Wesley,60,0.0,9.0,3.1,0.2,0.6,0.7,2.1,0.6,0.1,0.9,0.8,2.4,1.1,2.9,36.8,0.2,0.8,23.4,0.7,0.9,83.0,0.9,2.1,41.7,1.052,0.4,SG,False
Dwayne Schintzius,30,7.0,10.6,2.3,0.9,2.1,3.0,0.4,0.2,0.6,0.4,1.6,1.0,1.0,2.8,34.5,0.0,0.0,0.0,0.3,0.6,58.8,1.0,2.8,34.5,0.81,0.35,C,False
Rick Mahorn,28,0.0,8.1,2.1,0.6,1.4,1.9,0.2,0.1,0.2,0.3,1.4,0.7,0.8,1.7,48.9,0.0,0.0,0.0,0.5,0.7,65.0,0.8,1.6,50.0,1.255,0.49,F,False
Dave Jamerson,4,0.0,2.5,0.3,0.0,0.8,0.8,0.3,0.0,0.0,0.3,0.0,1.0,0.0,1.3,0.0,0.0,0.0,0.0,0.3,0.5,50.0,0.0,1.3,0.0,0.2,0.0,G,True
Total,82,,,103.2,15.9,31.2,47.0,23.2,8.5,7.0,14.6,20.6,1.6,38.6,86.8,44.5,2.7,8.3,32.7,23.2,30.4,76.2,35.9,78.4,45.8,1.189,0.46,Total,False
