Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Kevin Durant,81,81.0,38.5,32.0,0.7,6.7,7.4,5.5,1.3,0.7,3.5,2.1,1.6,10.5,20.8,50.3,2.4,6.1,39.1,8.7,9.9,87.3,8.1,14.8,54.9,1.536,0.56,F,False
Russell Westbrook,46,46.0,30.7,21.8,1.2,4.5,5.7,6.9,1.9,0.2,3.8,2.3,1.8,7.5,17.2,43.7,1.5,4.7,31.8,5.3,6.4,82.6,6.0,12.5,48.2,1.267,0.48,G,False
Serge Ibaka,81,81.0,32.9,15.1,2.8,6.0,8.8,1.0,0.5,2.7,1.5,2.9,0.7,6.5,12.1,53.6,0.3,0.7,38.3,1.9,2.5,78.4,6.2,11.3,54.6,1.255,0.55,F,False
Reggie Jackson,80,36.0,28.5,13.1,0.5,3.4,3.9,4.1,1.1,0.1,2.1,1.8,2.0,5.0,11.5,44.0,1.0,3.1,33.9,2.0,2.2,89.3,4.0,8.4,47.7,1.143,0.49,PG,False
Caron Butler,22,0.0,27.2,9.7,0.2,3.0,3.2,1.2,1.1,0.3,0.4,2.5,3.3,3.5,8.5,40.9,2.0,4.6,44.1,0.7,0.9,84.2,1.4,3.8,36.9,1.145,0.53,SF,True
Jeremy Lamb,78,0.0,19.7,8.5,0.3,2.1,2.4,1.5,0.7,0.3,0.8,1.8,1.9,3.4,7.8,43.2,1.1,3.2,35.6,0.7,0.8,79.7,2.2,4.6,48.3,1.092,0.5,SG,False
Thabo Sefolosha,61,61.0,26.0,6.3,0.8,2.8,3.6,1.5,1.3,0.3,0.9,1.5,1.7,2.3,5.6,41.5,0.8,2.5,31.6,0.9,1.1,76.8,1.5,3.1,49.5,1.126,0.49,F,False
Derek Fisher,81,0.0,17.6,5.2,0.1,1.4,1.5,1.4,0.9,0.0,0.6,1.9,2.4,1.7,4.5,39.1,1.1,2.8,38.4,0.7,0.9,77.5,0.7,1.6,40.2,1.177,0.51,PG,False
Nick Collison,81,0.0,16.7,4.2,1.4,2.2,3.6,1.3,0.4,0.3,0.9,2.3,1.5,1.7,3.0,55.6,0.0,0.2,23.5,0.8,1.1,71.0,1.6,2.8,58.0,1.402,0.56,F,False
Reggie Williams,3,0.0,5.7,3.7,0.0,0.0,0.0,0.3,0.3,0.0,0.7,0.3,0.5,1.7,3.0,55.6,0.3,1.0,33.3,0.0,0.0,0.0,1.3,2.0,66.7,1.222,0.61,SF,False
Perry Jones,62,7.0,12.3,3.5,0.5,1.4,1.8,0.4,0.2,0.3,0.3,1.0,1.2,1.3,2.9,45.9,0.4,1.0,36.1,0.5,0.7,66.7,1.0,1.9,50.8,1.193,0.52,SF,False
Kendrick Perkins,62,62.0,19.5,3.4,1.3,3.6,4.9,1.1,0.4,0.5,1.5,2.9,0.7,1.4,3.1,45.1,0.0,0.0,0.0,0.6,1.1,55.2,1.4,3.1,45.3,1.093,0.45,C,False
Steven Adams,81,20.0,14.8,3.3,1.8,2.3,4.1,0.5,0.5,0.7,0.9,2.5,0.6,1.1,2.3,50.3,0.0,0.0,0.0,1.0,1.7,58.1,1.1,2.3,50.3,1.432,0.5,C,False
Andre Roberson,40,16.0,10.0,1.9,0.9,1.5,2.4,0.4,0.5,0.3,0.5,1.9,0.8,0.8,1.7,48.5,0.1,0.3,15.4,0.2,0.3,70.0,0.8,1.4,56.4,1.103,0.5,F,False
Ryan Gomes,5,0.0,6.8,1.2,0.0,0.8,0.8,0.2,0.0,0.0,0.2,1.0,1.0,0.6,1.6,37.5,0.0,0.4,0.0,0.0,0.0,0.0,0.6,1.2,50.0,0.75,0.38,SF,False
Hasheem Thabeet,23,0.0,8.3,1.2,0.4,1.3,1.7,0.0,0.2,0.4,0.6,2.0,0.1,0.6,1.0,56.5,0.0,0.0,0.0,0.0,0.2,20.0,0.6,1.0,56.5,1.174,0.57,C,False
Mustafa Shakur,3,0.0,3.7,0.3,0.0,0.0,0.0,1.3,0.0,0.0,0.7,0.7,2.0,0.0,1.0,0.0,0.0,0.3,0.0,0.3,0.7,50.0,0.0,0.7,0.0,0.333,0.0,PG,False
Royal Ivey,2,0.0,2.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,PG,False
Total,82,,,106.2,10.8,33.9,44.7,21.9,8.3,6.1,14.8,22.7,1.5,39.0,82.7,47.1,8.1,22.4,36.1,20.2,25.0,80.6,30.9,60.3,51.2,1.284,0.52,Total,False
