Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
LeBron James,77,77.0,37.7,27.1,1.1,5.9,6.9,6.3,1.6,0.3,3.5,1.6,1.8,10.0,17.6,56.7,1.5,4.0,37.9,5.7,7.6,75.0,8.5,13.6,62.2,1.544,0.61,F,False
Dwyane Wade,54,53.0,32.9,19.0,1.1,3.4,4.5,4.7,1.5,0.5,3.0,2.0,1.6,7.7,14.1,54.5,0.2,0.6,28.1,3.5,4.8,73.3,7.5,13.5,55.7,1.351,0.55,G,False
Chris Bosh,79,79.0,32.0,16.2,1.2,5.4,6.6,1.1,1.0,1.0,1.6,2.4,0.7,6.2,12.1,51.6,0.9,2.8,33.9,2.8,3.4,82.0,5.3,9.3,56.9,1.344,0.56,PF,False
Mario Chalmers,73,73.0,29.8,9.8,0.6,2.4,2.9,4.9,1.6,0.2,2.2,2.9,2.2,3.5,7.7,45.4,1.2,3.1,38.5,1.7,2.2,74.2,2.3,4.6,50.0,1.279,0.53,G,False
Ray Allen,73,9.0,26.5,9.6,0.3,2.5,2.8,2.0,0.7,0.1,1.2,1.6,1.7,3.3,7.4,44.2,1.6,4.2,37.5,1.4,1.6,90.5,1.7,3.2,53.0,1.291,0.55,SG,False
Michael Beasley,55,2.0,15.1,7.9,0.6,2.6,3.1,0.7,0.4,0.4,1.0,1.7,0.7,3.2,6.5,49.9,0.4,1.0,38.9,1.1,1.4,77.2,2.8,5.5,51.8,1.228,0.53,F,False
Chris Andersen,72,0.0,19.4,6.6,1.8,3.5,5.3,0.3,0.4,1.3,0.7,2.3,0.4,2.5,3.8,64.4,0.0,0.2,25.0,1.7,2.3,71.0,2.4,3.7,66.2,1.735,0.65,PF,False
Norris Cole,82,6.0,24.6,6.4,0.2,1.7,2.0,3.0,0.9,0.1,1.5,1.9,2.0,2.5,6.1,41.4,0.7,2.1,34.5,0.6,0.8,77.9,1.8,4.0,45.1,1.054,0.47,PG,False
James Jones,20,6.0,11.8,4.9,0.1,1.1,1.2,0.5,0.2,0.2,0.2,0.3,2.3,1.6,3.4,45.6,1.4,2.7,51.9,0.4,0.6,63.6,0.2,0.7,21.4,1.426,0.66,SG,False
Rashard Lewis,60,6.0,16.2,4.5,0.4,1.4,1.8,1.0,0.9,0.1,0.6,1.5,1.6,1.6,3.9,41.5,0.8,2.2,34.3,0.4,0.6,78.8,0.9,1.7,51.0,1.136,0.51,PF,False
Toney Douglas,27,17.0,15.2,4.2,0.5,1.7,2.3,1.8,0.5,0.1,0.7,1.7,2.7,1.5,3.9,39.4,0.4,1.6,27.9,0.7,1.0,76.9,1.1,2.3,47.5,1.096,0.45,PG,True
Shane Battier,73,56.0,20.1,4.1,0.5,1.4,1.9,0.9,0.7,0.5,0.3,1.7,3.0,1.4,3.8,38.2,1.0,2.9,34.8,0.2,0.3,65.2,0.4,0.9,49.2,1.084,0.51,SF,False
Udonis Haslem,46,18.0,14.2,3.8,0.9,2.9,3.8,0.3,0.2,0.3,0.5,1.7,0.5,1.6,3.2,50.7,0.0,0.0,0.0,0.5,1.0,56.8,1.6,3.2,50.7,1.185,0.51,PF,False
Justin Hamilton,7,0.0,9.7,3.7,0.6,0.4,1.0,0.0,0.6,0.0,0.4,1.1,0.0,1.3,2.9,45.0,0.4,1.3,33.3,0.7,0.7,100.0,0.9,1.6,54.5,1.3,0.53,C,True
Roger Mason Jr.,25,2.0,10.4,3.0,0.0,0.8,0.9,0.8,0.2,0.0,0.4,1.0,2.1,1.0,2.7,37.3,0.7,1.9,35.4,0.3,0.3,100.0,0.3,0.8,42.1,1.104,0.5,SG,False
Greg Oden,23,6.0,9.2,2.9,1.0,1.3,2.3,0.0,0.3,0.6,0.5,2.3,0.1,1.2,2.1,55.1,0.0,0.0,0.0,0.6,1.0,56.5,1.2,2.1,55.1,1.367,0.55,C,False
DeAndre Liggins,1,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,2.0,1.0,G,False
Joel Anthony,12,0.0,3.1,0.5,0.2,0.4,0.6,0.0,0.0,0.3,0.1,0.3,0.0,0.2,0.5,33.3,0.0,0.0,0.0,0.2,0.2,100.0,0.2,0.5,33.3,1.0,0.33,C,True
Total,82,,,102.2,7.6,29.2,36.9,22.5,8.9,4.5,14.2,19.5,1.6,38.3,76.5,50.1,8.1,22.3,36.4,17.5,23.0,76.0,30.2,54.2,55.8,1.336,0.55,Total,False
