Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Jeff Green,82,82.0,34.2,16.9,0.7,4.0,4.6,1.7,0.7,0.6,2.0,2.2,0.8,5.9,14.3,41.2,1.6,4.8,34.1,3.5,4.3,79.5,4.2,9.5,44.8,1.18,0.47,F,False
Avery Bradley,60,58.0,30.9,14.9,0.8,3.0,3.8,1.4,1.1,0.2,1.6,2.4,0.9,6.0,13.8,43.8,1.3,3.3,39.5,1.5,1.9,80.4,4.7,10.4,45.1,1.08,0.49,PG,False
Jordan Crawford,39,35.0,30.7,13.7,0.5,2.6,3.1,5.7,0.9,0.1,2.2,1.9,2.7,4.8,11.7,41.3,1.3,4.0,31.8,2.8,3.2,87.3,3.5,7.6,46.3,1.178,0.47,G,True
Jared Sullinger,74,44.0,27.6,13.3,3.3,4.9,8.1,1.6,0.5,0.7,1.6,3.4,1.0,5.2,12.1,42.7,0.8,2.8,26.9,2.1,2.7,77.8,4.4,9.3,47.5,1.092,0.46,C,False
Rajon Rondo,30,30.0,33.3,11.7,0.7,4.7,5.5,9.8,1.3,0.1,3.3,2.2,3.0,4.7,11.7,40.3,0.9,3.0,28.9,1.4,2.2,62.7,3.8,8.7,44.2,1.0,0.44,PG,False
Brandon Bass,82,73.0,27.6,11.1,2.0,3.8,5.7,1.1,0.4,0.9,1.2,2.3,0.9,4.3,8.8,48.6,0.0,0.1,33.3,2.5,2.9,85.8,4.3,8.8,48.7,1.257,0.49,PF,False
Jerryd Bayless,41,14.0,25.3,10.1,0.3,1.8,2.1,3.1,1.0,0.1,1.5,2.2,2.1,3.9,9.2,41.8,1.2,3.1,39.5,1.2,1.5,80.3,2.6,6.1,43.0,1.101,0.49,G,True
Kelly Olynyk,70,9.0,20.0,8.7,2.0,3.2,5.2,1.6,0.5,0.4,1.5,3.2,1.0,3.3,7.2,46.6,0.6,1.6,35.1,1.4,1.7,81.1,2.8,5.5,50.0,1.209,0.51,F,False
Kris Humphries,69,30.0,19.9,8.4,1.8,4.1,5.9,1.0,0.4,0.9,0.9,2.0,1.0,3.3,6.7,50.1,0.0,0.0,0.0,1.7,2.1,81.3,3.3,6.7,50.3,1.256,0.5,PF,False
Courtney Lee,30,0.0,16.8,7.4,0.3,1.4,1.6,1.1,0.7,0.3,0.8,1.2,1.3,3.0,6.1,49.2,0.8,1.7,44.2,0.6,0.7,81.8,2.2,4.4,51.1,1.208,0.55,G,True
Chris Johnson,40,0.0,19.7,6.3,0.8,1.7,2.4,0.8,0.7,0.1,0.6,1.6,1.4,2.1,5.4,39.7,1.1,3.2,33.9,0.9,1.1,86.0,1.1,2.2,48.3,1.168,0.5,SG,False
Gerald Wallace,58,16.0,24.4,5.1,0.6,3.0,3.7,2.5,1.3,0.2,1.7,1.4,1.5,2.0,4.0,50.4,0.3,1.1,29.7,0.8,1.7,46.5,1.7,2.9,58.4,1.296,0.55,SF,False
Vitor Faverani,37,8.0,13.2,4.4,1.1,2.3,3.5,0.4,0.4,0.7,1.1,2.0,0.4,1.7,4.0,43.5,0.3,1.1,30.0,0.6,1.0,64.9,1.4,2.9,48.6,1.116,0.48,C,False
MarShon Brooks,10,0.0,7.3,3.1,0.1,1.8,1.9,0.4,0.1,0.1,0.7,0.5,0.6,0.9,2.4,37.5,0.2,0.4,50.0,1.1,1.4,78.6,0.7,2.0,35.0,1.292,0.42,G,True
Phil Pressey,75,11.0,15.1,2.8,0.3,1.1,1.4,3.2,0.9,0.1,1.2,1.3,2.8,1.0,3.4,30.8,0.4,1.4,26.4,0.4,0.6,64.4,0.7,2.0,34.0,0.842,0.36,PG,False
Keith Bogans,6,0.0,9.2,2.0,0.0,0.5,0.5,0.5,0.2,0.0,0.2,0.3,3.0,0.5,1.0,50.0,0.5,1.0,50.0,0.5,0.5,100.0,0.0,0.0,0.0,2.0,0.75,SG,False
Vander Blue,3,0.0,5.0,1.7,0.0,1.0,1.0,0.3,0.0,0.0,0.7,0.3,0.5,0.7,1.3,50.0,0.0,0.3,0.0,0.3,1.7,20.0,0.7,1.0,66.7,1.25,0.5,SG,False
Chris Babb,14,0.0,9.4,1.6,0.3,0.9,1.2,0.2,0.4,0.0,0.2,0.9,1.0,0.6,2.1,26.7,0.4,1.9,22.2,0.0,0.0,0.0,0.1,0.2,66.7,0.733,0.37,SG,False
Joel Anthony,21,0.0,7.1,1.0,0.6,0.9,1.5,0.1,0.1,0.4,0.1,0.6,1.0,0.5,1.2,38.5,0.0,0.0,0.0,0.1,0.3,33.3,0.5,1.2,38.5,0.846,0.38,C,True
Total,82,,,96.2,12.0,30.5,42.5,21.0,7.1,4.2,14.4,21.3,1.5,36.5,83.9,43.5,7.0,21.1,33.3,16.2,20.8,77.7,29.5,62.9,47.0,1.147,0.48,Total,False
