Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Gordon Hayward,77,77.0,36.4,16.2,0.8,4.3,5.1,5.2,1.4,0.5,2.8,2.0,1.9,5.5,13.4,41.3,1.1,3.6,30.4,4.0,4.9,81.6,4.4,9.8,45.3,1.209,0.45,SF,False
Alec Burks,78,12.0,28.1,14.0,0.8,2.5,3.3,2.7,0.9,0.2,1.9,2.4,1.4,4.9,10.7,45.7,0.6,1.8,35.0,3.6,4.8,74.8,4.2,8.8,48.0,1.31,0.49,SG,False
Derrick Favors,73,73.0,30.2,13.3,2.7,6.0,8.7,1.2,1.0,1.5,1.8,3.2,0.7,5.3,10.2,52.2,0.0,0.0,0.0,2.6,3.9,66.9,5.3,10.2,52.3,1.299,0.52,F,False
Trey Burke,70,68.0,32.3,12.8,0.5,2.4,3.0,5.7,0.6,0.1,1.9,2.1,3.0,4.9,12.8,38.0,1.6,4.8,33.0,1.5,1.6,90.3,3.3,8.0,41.0,0.998,0.44,PG,False
Enes Freedom,80,37.0,26.7,12.3,2.8,4.7,7.5,0.9,0.4,0.5,1.8,2.9,0.5,5.2,10.7,49.1,0.0,0.0,0.0,1.9,2.6,73.0,5.2,10.7,49.2,1.157,0.49,C,False
Richard Jefferson,82,78.0,27.0,10.1,0.2,2.5,2.7,1.6,0.7,0.2,1.1,2.0,1.4,3.6,8.0,45.0,1.5,3.7,40.9,1.5,2.0,74.1,2.1,4.3,48.4,1.271,0.54,F,False
Marvin Williams,66,50.0,25.4,9.1,1.2,3.8,5.1,1.2,0.8,0.5,0.8,2.3,1.5,3.5,8.0,43.9,1.3,3.5,35.9,0.9,1.1,78.1,2.2,4.4,50.3,1.146,0.52,F,False
Jeremy Evans,66,4.0,18.3,6.1,1.8,2.9,4.7,0.7,0.6,0.7,0.6,2.1,1.1,2.7,5.0,52.7,0.0,0.0,0.0,0.8,1.1,68.0,2.7,5.0,53.0,1.208,0.53,F,False
Mike Harris,20,0.0,11.3,4.2,0.8,0.9,1.7,0.3,0.8,0.4,0.6,1.8,0.5,1.5,3.1,47.5,0.0,0.1,0.0,1.3,1.4,96.3,1.5,3.0,49.2,1.377,0.48,SF,False
John Lucas III,42,6.0,14.1,3.8,0.3,0.6,0.9,1.0,0.3,0.0,0.5,1.0,1.9,1.5,4.5,32.6,0.6,2.0,29.8,0.2,0.4,62.5,0.9,2.5,34.9,0.837,0.39,PG,False
Diante Garrett,71,0.0,14.8,3.5,0.2,1.2,1.4,1.7,0.6,0.1,1.1,1.1,1.6,1.4,3.7,38.1,0.5,1.4,37.5,0.1,0.2,83.3,0.9,2.4,38.5,0.936,0.45,PG,False
Ian Clark,23,0.0,7.5,3.0,0.1,0.7,0.8,0.7,0.3,0.1,0.6,1.0,1.1,1.1,2.9,38.8,0.5,1.3,35.5,0.2,0.3,71.4,0.7,1.6,41.7,1.015,0.47,G,False
Rudy Gobert,45,0.0,9.6,2.3,1.1,2.3,3.4,0.2,0.2,0.9,0.7,1.3,0.2,0.8,1.6,48.6,0.0,0.0,0.0,0.7,1.4,49.2,0.8,1.6,48.6,1.405,0.49,C,False
Brandon Rush,38,0.0,11.0,2.1,0.1,1.0,1.2,0.6,0.1,0.2,0.5,0.8,1.2,0.8,2.4,33.3,0.4,1.2,34.0,0.1,0.1,60.0,0.4,1.1,32.6,0.878,0.42,F,False
Malcolm Thomas,7,0.0,6.9,1.9,0.6,1.1,1.7,0.3,0.0,0.1,1.1,0.7,0.3,0.9,1.7,50.0,0.1,0.6,25.0,0.0,0.0,0.0,0.7,1.1,62.5,1.083,0.54,PF,True
Jamaal Tinsley,8,5.0,13.8,1.1,0.3,1.1,1.4,2.9,0.3,0.0,1.1,1.3,2.6,0.5,2.5,20.0,0.1,1.9,6.7,0.0,0.0,0.0,0.4,0.6,60.0,0.45,0.23,PG,False
Andris Biedrins,6,0.0,7.5,0.5,0.3,2.5,2.8,0.0,0.0,0.0,0.3,1.0,0.0,0.2,0.2,100.0,0.0,0.0,0.0,0.2,1.0,16.7,0.2,0.2,100.0,3.0,1.0,C,False
Total,82,,,95.0,11.0,30.2,41.2,20.3,7.0,4.5,14.0,20.7,1.5,36.0,81.1,44.4,6.6,19.2,34.4,16.4,22.0,74.7,29.4,61.9,47.4,1.171,0.48,Total,False
