Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Aaron Rome,CBJ,D,17,1,1,2,-4,33,1090.7058,0,0,0,0,0,15,0.06666,1,2,,2007-2008
Adam Foote,CBJ,D,75,1,15,16,2,107,1403.4,0,2,1,0,0,66,0.01515,0,12,,2007-2008
Adam Pineault,CBJ,R,3,0,0,0,-2,0,662.6666,0,0,0,0,0,5,0.0,0,0,0.0,2007-2008
Alexandre Picard,CBJ,L,3,0,0,0,0,2,406.0,0,0,0,0,0,1,0.0,0,0,,2007-2008
Andrew Murray,CBJ,C,39,6,4,10,0,12,702.3333,0,0,0,0,0,45,0.13333,6,10,0.46875,2007-2008
Clay Wilson,CBJ,D,7,1,1,2,3,2,1015.1428,0,1,0,0,0,12,0.08333,1,1,,2007-2008
Curtis Glencross,CBJ,L,62,15,10,25,8,53,681.8709,1,1,0,1,1,104,0.14423,14,23,0.52,2007-2008
Dan Fritsche,CBJ,C,69,10,12,22,2,22,740.7246,1,0,1,0,4,109,0.09174,8,20,0.4876,2007-2008
David Vyborny,CBJ,R,66,7,19,26,-8,34,929.2727,2,10,0,0,0,106,0.06603,5,14,0.36842,2007-2008
David Vyborny,CBJ,R,66,7,19,26,-8,34,929.2727,2,10,0,0,0,106,0.06603,5,14,0.36842,2007-2008
Derek MacKenzie,CBJ,C,17,2,0,2,-2,8,466.7058,0,0,0,0,0,19,0.10526,2,2,0.34246,2007-2008
Derick Brassard,CBJ,C,17,1,1,2,-4,6,543.1764,0,0,0,0,0,13,0.07692,1,2,0.425,2007-2008
Dick Tarnstrom,CBJ,D,48,3,11,14,-11,52,1162.6666,1,6,0,0,0,44,0.06818,2,7,,2007-2008
Duvie Westcott,CBJ,D,23,1,3,4,-10,30,985.2173,1,2,0,0,0,27,0.03703,0,1,,2007-2008
Freddy Modin,CBJ,L,23,6,6,12,1,20,1010.826,2,1,0,0,1,41,0.14634,4,9,0.4466,2007-2008
Freddy Modin,CBJ,L,23,6,6,12,1,20,1010.826,2,1,0,0,1,41,0.14634,4,9,0.4466,2007-2008
Gilbert Brule,CBJ,C,61,1,8,9,-4,24,593.7868,0,1,0,0,1,74,0.01351,1,8,0.51282,2007-2008
Jan Hejda,CBJ,D,81,0,13,13,20,61,1267.6049,0,0,0,0,0,71,0.0,0,11,,2007-2008
Jared Boll,CBJ,R,75,5,5,10,-4,226,480.7466,0,0,0,0,3,63,0.07936,5,10,0.33333,2007-2008
Jason Chimera,CBJ,L,81,14,17,31,-5,98,1049.679,1,4,1,1,3,198,0.0707,12,25,0.45714,2007-2008
Jiri Novotny,CBJ,C,65,8,14,22,-10,24,1063.3692,1,4,0,0,0,91,0.08791,7,15,0.47408,2007-2008
Joakim Lindstrom,CBJ,C,25,3,4,7,0,14,566.0,2,2,0,0,1,25,0.12,1,3,0.28571,2007-2008
Jody Shelley,CBJ,L,62,1,6,7,-4,135,351.9193,0,0,0,0,0,41,0.02439,1,7,0.0,2007-2008
Kris Beech,CBJ,C,25,6,5,11,3,4,690.2,2,1,0,0,0,36,0.16666,4,8,0.52173,2007-2008
Kris Russell,CBJ,D,67,2,8,10,-12,14,887.2388,1,3,0,0,1,90,0.02222,1,6,,2007-2008
Manny Malhotra,CBJ,C,71,11,18,29,-3,34,987.7887,2,1,0,0,2,112,0.09821,9,25,0.58981,2007-2008
Marc Methot,CBJ,D,9,0,0,0,-1,8,853.7777,0,0,0,0,0,9,0.0,0,0,,2007-2008
Michael Peca,CBJ,C,65,8,26,34,-1,64,1114.0769,3,11,0,0,3,86,0.09302,5,19,0.52675,2007-2008
Nikolay Zherdev,CBJ,R,82,26,35,61,-9,34,1162.439,7,15,0,0,3,254,0.10236,19,38,0.41379,2007-2008
Ole-Kristian Tollefsen,CBJ,D,51,2,2,4,-3,111,738.4901,0,0,1,0,0,21,0.09523,1,3,,2007-2008
Rick Nash,CBJ,L,80,38,31,69,2,95,1229.2625,10,12,4,0,6,329,0.1155,24,43,0.31818,2007-2008
Ron Hainsey,CBJ,D,78,8,24,32,-7,25,1353.9102,8,15,0,0,0,161,0.04968,0,8,,2007-2008
Rostislav Klesla,CBJ,D,82,6,12,18,7,60,1392.6463,3,3,0,0,1,130,0.04615,3,12,0.8,2007-2008
Sergei Fedorov,CBJ,C,68,11,30,41,-5,38,1060.4411,6,11,0,0,2,128,0.08593,5,22,0.55588,2007-2008
Tom Sestito,CBJ,L,1,0,0,0,0,17,276.0,0,0,0,0,0,0,,0,0,,2007-2008
Zenon Konopka,CBJ,C,3,0,0,0,0,15,474.3333,0,0,0,0,0,4,0.0,0,0,0.5238,2007-2008
