Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Alexander Frolov,LA,LW,82,32,45,77,-15.0,22,20:40,12,22,201,15.9,,,,,,8,3,37.5
Brad Stuart D *,LA,,77,8,16,24,-6.0,16,17:53,6,4,93,8.6,,,,,,0,0,0.0
Brady Murray,LA,LW,19,1,1,2,2.0,14,12:40,0,0,38,2.6,,,,,,0,0,0.0
Brian Boyle,LA,C,25,2,3,5,3.0,2,16:23,0,0,16,12.5,,,,,,0,0,0.0
Brian Willsie,LA,RW,65,7,13,20,-11.0,18,12:59,3,3,70,10.0,,,,,,0,0,0.0
Derek Armstrong,LA,C,82,8,33,41,-18.0,34,22:58,3,19,153,5.2,,,,,,0,0,0.0
Dustin Brown,LA,RW,71,23,44,67,1.0,22,18:48,5,13,160,14.4,,,,,,2,0,0.0
Gabe Gauthier,LA,C,36,0,1,1,-6.0,23,8:28,0,0,18,0.0,,,,,,0,0,0.0
Jack Johnson,LA,D,53,4,8,12,-8.0,30,10:37,0,0,62,6.5,,,,,,1,0,0.0
Jaroslav Modry D *,LA,,53,0,6,6,-9.0,14,11:49,0,0,30,0.0,,,,,,0,0,0.0
Jeff Giuliano,LA,C,34,3,4,7,4.0,4,12:53,0,1,41,7.3,,,,,,0,0,0.0
John Zeiler,LA,RW,4,1,0,1,-2.0,6,11:18,0,0,2,50.0,,,,,,0,0,0.0
Jon Klemm,LA,D,1,0,0,0,0.0,0,9:48,0,0,1,0.0,,,,,,0,0,0.0
Kevin Dallman,LA,D,73,6,2,8,-10.0,134,7:30,0,0,48,12.5,,,,,,0,0,0.0
Kyle Calder,LA,LW,82,7,14,21,-21.0,45,15:12,0,1,89,7.9,,,,,,0,0,0.0
Ladislav Nagy,LA,LW,71,9,22,31,-19.0,98,22:43,5,10,144,6.3,,,,,,0,0,0.0
Lauri Tukonen,LA,RW,3,0,0,0,0.0,0,7:07,0,0,2,0.0,,,,,,0,0,0.0
Lubomir Visnovsky,LA,D,63,19,28,47,-16.0,30,18:33,10,9,210,9.0,,,,,,5,1,20.0
Matt Ellis LW *,LA,,10,1,2,3,2.0,0,12:04,0,0,10,10.0,,,,,,0,0,0.0
Matt Moulson,LA,LW,74,3,8,11,-19.0,76,21:41,0,0,81,3.7,,,,,,0,0,0.0
Michael Cammalleri,LA,LW,82,22,31,53,-8.0,36,18:41,3,7,220,10.0,,,,,,5,4,80.0
Michal Handzus,LA,C,63,5,16,21,-16.0,67,21:13,2,8,111,4.5,,,,,,0,0,0.0
Patrick O'Sullivan,LA,C,78,33,27,60,-13.0,55,20:16,12,10,219,15.1,,,,,,8,4,50.0
Peter Harrold,LA,D,61,1,5,6,2.0,42,18:34,0,1,39,2.6,,,,,,0,0,0.0
Raitis Ivanans,LA,LW,47,5,3,8,1.0,39,8:46,0,0,35,14.3,,,,,,0,0,0.0
Rob Blake,LA,D,77,8,27,35,4.0,63,13:16,1,7,118,6.8,,,,,,0,0,0.0
Scott Thornton,LA,LW,22,5,4,9,2.0,4,12:04,0,0,35,14.3,,,,,,0,0,0.0
Teddy Purcell,LA,RW,8,4,1,5,4.0,4,13:44,0,0,19,21.1,,,,,,0,0,0.0
Tom Preissing,LA,D,38,9,17,26,-2.0,18,13:47,2,10,78,11.5,,,,,,0,0,0.0
Total,LA,,22,0,0,0,-5.0,10,10:57,0,0,6,0.0,,,,,,0,0,0.0
