Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Alexei Semenov,SJ,D,31,1,6,7,-2.0,91,7:22,0,0,31,3.2,,,,,,0,0,0.0
Brian Campbell D *,SJ,,82,10,10,20,-3.0,50,14:18,1,0,110,9.1,,,,,,2,0,0.0
Christian Ehrhoff,SJ,D,78,9,13,22,-8.0,24,16:13,1,0,132,6.8,,,,,,0,0,0.0
Craig Rivet,SJ,D,69,23,14,37,11.0,46,16:35,10,5,220,10.5,,,,,,6,1,16.7
Curtis Brown,SJ,C,66,1,9,10,20.0,98,17:29,0,0,48,2.1,,,,,,0,0,0.0
Devin Setoguchi,SJ,RW,79,8,9,17,-8.0,30,13:09,0,0,119,6.7,,,,,,1,0,0.0
Douglas Murray,SJ,D,61,3,8,11,3.0,84,18:21,0,1,39,7.7,,,,,,0,0,0.0
Jeremy Roenick,SJ,C,74,5,30,35,3.0,104,21:11,2,18,105,4.8,,,,,,0,0,0.0
Jody Shelley LW *,SJ,,51,5,3,8,-15.0,12,10:39,0,0,87,5.7,,,,,,0,0,0.0
Joe Pavelski,SJ,C,78,19,29,48,-19.0,33,18:12,7,19,185,10.3,,,,,,8,4,50.0
Jonathan Cheechoo,SJ,RW,82,19,21,40,1.0,28,14:06,8,10,207,9.2,,,,,,11,7,63.6
Kyle McLaren,SJ,D,82,2,12,14,-12.0,24,21:35,1,4,72,2.8,,,,,,0,0,0.0
Lukas Kaspar,SJ,LW,1,0,1,1,1.0,0,13:54,0,0,0,0.0,,,,,,0,0,0.0
Marc-Edouard Vlasic,SJ,D,62,2,13,15,-8.0,26,16:32,2,6,63,3.2,,,,,,0,0,0.0
Marcel Goc,SJ,C,15,3,5,8,-1.0,22,14:07,2,0,22,13.6,,,,,,1,0,0.0
Matthew Carle,SJ,D,39,3,13,16,-11.0,24,16:57,2,9,39,7.7,,,,,,0,0,0.0
Mike Grier,SJ,RW,59,13,10,23,-2.0,62,13:05,4,5,96,13.5,,,,,,1,0,0.0
Mike Iggulden,SJ,C,3,0,0,0,-2.0,0,12:14,0,0,5,0.0,,,,,,0,0,0.0
Milan Michalek,SJ,LW,82,29,67,96,18.0,59,21:24,11,26,178,16.3,,,,,,1,1,100.0
Patrick Marleau,SJ,C,79,24,31,55,19.0,47,18:04,5,11,233,10.3,,,,,,1,0,0.0
Patrick Rissmiller,SJ,LW,20,3,16,19,9.0,8,25:06,2,10,40,7.5,,,,,,0,0,0.0
Rob Davison D *,SJ,,1,0,0,0,-1.0,0,6:40,0,0,1,0.0,,,,,,0,0,0.0
Ryane Clowe,SJ,LW,33,5,4,9,4.0,10,10:48,0,0,38,13.2,,,,,,0,0,0.0
Sandis Ozolinsh,SJ,D,44,11,6,17,6.0,8,14:13,3,0,105,10.5,,,,,,3,1,33.3
Steve Bernier RW *,SJ,,69,14,19,33,-8.0,26,13:44,7,5,89,15.7,,,,,,5,4,80.0
Tom Cavanagh,SJ,C,22,2,1,3,4.0,4,10:48,0,0,34,5.9,,,,,,1,0,0.0
Tomas Plihal,SJ,C,22,1,3,4,-8.0,36,15:15,1,0,23,4.3,,,,,,0,0,0.0
Torrey Mitchell,SJ,C,77,1,21,22,9.0,72,21:43,1,4,97,1.0,,,,,,0,0,0.0
Total,SJ,,15,0,0,0,-3.0,21,7:46,0,0,10,0.0,,,,,,0,0,0.0
