Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Bill Thomas,PHX,R,7,0,0,0,-2,0,788.4285,0,0,0,0,0,9,0.0,0,0,,2007-2008
Brendan Bell,PHX,D,2,0,0,0,-2,0,889.0,0,0,0,0,0,0,,0,0,,2007-2008
Brendan Bell,PHX,D,2,0,0,0,-2,0,889.0,0,0,0,0,0,0,,0,0,,2007-2008
Craig Weller,PHX,R,59,3,8,11,-7,80,622.9661,0,0,0,0,1,72,0.04166,3,11,0.0,2007-2008
Daniel Carcillo,PHX,L,57,13,11,24,1,324,763.1929,3,5,0,0,1,106,0.12264,10,16,0.8,2007-2008
Daniel Winnik,PHX,L,79,11,15,26,-3,25,846.0253,0,1,0,0,1,122,0.09016,11,23,0.42207,2007-2008
Derek Morris,PHX,D,82,8,17,25,8,83,1302.8292,2,8,0,0,0,135,0.05925,6,15,0.0,2007-2008
Ed Jovanovski,PHX,D,80,12,39,51,-13,73,1352.8375,8,19,0,0,2,240,0.05,4,23,,2007-2008
Enver Lisin,PHX,R,13,4,1,5,-5,6,867.3076,1,1,0,0,0,27,0.14814,3,3,0.5,2007-2008
Freddy Meyer,PHX,D,57,3,9,12,2,22,1124.807,0,2,0,0,2,51,0.05882,3,10,,2007-2008
Freddy Meyer,PHX,D,57,3,9,12,2,22,1124.807,0,2,0,0,2,51,0.05882,3,10,,2007-2008
Fredrik Sjostrom,PHX,L,69,12,9,21,-2,22,727.4057,2,2,2,0,2,110,0.10909,8,15,0.16666,2007-2008
Joel Perrault,PHX,C,49,7,10,17,-11,48,866.3061,3,4,0,0,2,87,0.08045,4,10,0.49081,2007-2008
Keith Ballard,PHX,D,82,6,15,21,7,85,1275.7804,2,2,1,0,1,105,0.05714,3,16,,2007-2008
Kyle Turris,PHX,C,3,0,1,1,-5,2,1185.3333,0,1,0,0,0,11,0.0,0,0,0.40476,2007-2008
Marcel Hossa,PHX,L,50,1,7,8,2,28,826.46,0,1,0,0,0,66,0.01515,1,7,0.2,2007-2008
Martin Hanzal,PHX,C,72,8,27,35,-7,28,1004.875,1,11,1,1,3,111,0.07207,6,22,0.46123,2007-2008
Mathias Tjarnqvist,PHX,L,78,4,7,11,-1,34,818.5128,0,0,0,0,0,90,0.04444,4,11,0.32608,2007-2008
Matt Jones,PHX,D,45,0,2,2,-13,10,873.5333,0,0,0,0,0,25,0.0,0,2,,2007-2008
Matt Murley,PHX,L,3,0,1,1,1,0,703.6666,0,0,0,0,0,3,0.0,0,1,0.66666,2007-2008
Mike York,PHX,L,63,6,8,14,-8,4,719.1111,4,2,0,0,1,85,0.07058,2,8,0.50731,2007-2008
Mike Zigomanis,PHX,C,33,2,1,3,-7,6,744.2121,0,0,0,0,0,35,0.05714,2,3,0.59756,2007-2008
Mike Zigomanis,PHX,C,33,2,1,3,-7,6,744.2121,0,0,0,0,0,35,0.05714,2,3,0.59756,2007-2008
Nick Boynton,PHX,D,79,3,9,12,-9,125,1020.7341,0,0,1,0,0,94,0.03191,2,11,,2007-2008
Niko Kapanen,PHX,C,79,10,18,28,-1,34,828.6708,5,10,0,0,5,85,0.11764,5,13,0.52109,2007-2008
Pete Vandermeer,PHX,L,2,0,0,0,0,0,453.0,0,0,0,0,0,0,,0,0,,2007-2008
Peter Mueller,PHX,C,81,22,32,54,-13,32,1035.5679,7,15,0,0,3,201,0.10945,15,32,0.41832,2007-2008
Radim Vrbata,PHX,R,76,27,29,56,6,14,1092.0,7,9,3,1,5,246,0.10975,17,35,0.36842,2007-2008
Ryan Caldwell,PHX,D,2,0,0,0,0,2,367.5,0,0,0,0,0,1,0.0,0,0,,2007-2008
Shane Doan,PHX,R,80,28,50,78,4,59,1245.5,9,18,2,1,5,243,0.11522,17,42,0.41176,2007-2008
Steve Reinprecht,PHX,C,81,16,30,46,-3,26,942.037,5,7,1,0,0,105,0.15238,10,33,0.50588,2007-2008
Zbynek Michalek,PHX,D,75,4,13,17,9,34,1295.6666,0,0,0,1,2,92,0.04347,4,16,,2007-2008
