Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Anthony Kalinich,Calgary Roughnecks,,3,0,0,0,7,0,0,0,9,1,0,0,0,0/0,-
Chad Cummings,Calgary Roughnecks,,8,0,1,1,8,0,0,0,33,7,5,0,0,0/1,-
Christian Del Bianco,Calgary Roughnecks,G,10,0,6,6,0,0,0,0,7,4,0,0,0,0/0,-
Curtis Dickson,Calgary Roughnecks,,10,21,20,41,4,0,0,0,27,40,4,0,0,0/0,-
Curtis Manning,Calgary Roughnecks,,9,0,4,4,10,0,0,0,37,4,4,0,0,0/0,-
Dan Taylor,Calgary Roughnecks,,10,14,22,36,2,0,0,0,31,25,0,0,0,0/0,-
Dane Dobbie,Calgary Roughnecks,,4,17,6,23,12,0,0,0,16,18,3,0,0,0/0,-
Eli Salama,Calgary Roughnecks,,10,5,7,12,13,0,0,0,55,1,4,0,0,0/0,-
Greg Harnett,Calgary Roughnecks,,10,0,2,2,10,0,0,0,28,5,6,0,0,0/0,-
Haiden Dickson,Calgary Roughnecks,,5,4,2,6,9,0,0,0,13,9,0,0,0,0/0,-
Jesse King,Calgary Roughnecks,,4,6,9,15,4,0,0,0,18,13,3,0,0,0/0,-
Liam LeClair,Calgary Roughnecks,,6,0,0,0,4,0,0,0,9,2,3,0,0,0/0,-
Marshal King,Calgary Roughnecks,,5,3,13,16,0,0,0,0,14,6,0,0,0,0/0,-
Mitch Wilde,Calgary Roughnecks,,10,4,7,11,0,0,0,0,42,5,7,0,0,1/2,50%
Reece Callies,Calgary Roughnecks,,9,2,5,7,8,0,0,0,43,1,8,0,0,1/2,50%
Rhys Duch,Calgary Roughnecks,,6,8,17,25,0,0,0,0,17,9,0,0,0,0/0,-
Ryan Martel,Calgary Roughnecks,,1,1,0,1,6,0,0,0,1,3,0,0,0,0/0,-
Shane Simpson,Calgary Roughnecks,,10,8,13,21,4,0,0,0,40,4,0,0,0,0/0,-
Travis Getz,Calgary Roughnecks,,1,0,1,1,0,0,0,0,0,0,0,0,0,0/0,-
Tyler Burton,Calgary Roughnecks,,10,1,3,4,4,0,0,0,57,9,7,0,0,141/266,53%
Tyler Pace,Calgary Roughnecks,,7,14,10,24,2,0,0,0,36,14,1,0,0,0/0,-
Tyler Richards,Calgary Roughnecks,G,10,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Tyson Bell,Calgary Roughnecks,,10,1,6,7,35,0,0,0,53,2,9,0,0,0/0,-
Zach Currier,Calgary Roughnecks,,10,3,13,16,11,0,0,0,108,6,15,0,0,1/3,33%
