Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Aaron Forster,Toronto Rock,,1,0,0,0,0,0,0,0,2,2,0,0,0,0/0,-
Adam Jay,Toronto Rock,,10,2,2,4,2,0,0,0,39,3,9,0,0,1/2,50%
Adam Jones,Toronto Rock,,1,1,0,1,2,0,0,0,4,2,0,0,0,0/0,-
Alec Tulett,Toronto Rock,,7,0,3,3,2,0,0,0,12,2,4,0,0,0/0,-
Billy Hostrawser,Toronto Rock,,11,0,3,3,16,0,0,0,91,8,14,0,0,8/32,25%
Brad Kri,Toronto Rock,,11,0,10,10,16,0,0,0,90,6,25,0,0,65/131,50%
Brandon Slade,Toronto Rock,,5,1,3,4,0,0,0,0,21,2,1,0,0,0/0,-
Challen Rogers,Toronto Rock,,11,11,14,25,6,0,0,0,55,23,3,0,0,0/1,-
Damon Edwards,Toronto Rock,,11,4,3,7,18,0,0,0,33,2,6,0,0,0/2,-
Dan Craig,Toronto Rock,,10,11,20,31,0,0,0,0,53,21,3,0,0,0/0,-
Dan Dawson,Toronto Rock,,10,17,23,40,7,0,0,0,21,25,1,0,0,0/0,-
David Brock,Toronto Rock,,11,4,7,11,8,0,0,0,71,3,6,0,0,0/0,-
Jamison Dilks,Toronto Rock,,2,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Johnny Powless,Toronto Rock,,11,7,17,24,2,0,0,0,22,7,0,0,0,0/0,-
Josh Jubenville,Toronto Rock,,11,3,8,11,14,0,0,0,47,3,13,0,0,0/0,-
Latrell Harris,Toronto Rock,,1,0,0,0,2,0,0,0,3,1,0,0,0,0/0,-
Mitchell Gustavsen,Toronto Rock,,5,0,1,1,7,0,0,0,19,3,5,0,0,36/91,40%
Nick Rose,Toronto Rock,G,11,0,8,8,0,0,0,0,2,7,1,0,0,0/0,-
Reid Reinholdt,Toronto Rock,,7,6,12,18,2,0,0,0,20,12,0,0,0,0/0,-
Riley Hutchcraft,Toronto Rock,G,11,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Rob Hellyer,Toronto Rock,,11,32,24,56,4,0,0,0,49,16,2,0,0,0/0,-
Scott Dominey,Toronto Rock,,9,6,1,7,2,0,0,0,32,11,4,0,0,0/0,-
Sheldon Burns,Toronto Rock,,10,1,5,6,17,0,0,0,30,3,5,0,0,0/2,-
Tom Schreiber,Toronto Rock,,5,8,11,19,4,0,0,0,18,5,0,0,0,0/0,-
Zach Manns,Toronto Rock,,11,7,13,20,2,0,0,0,50,12,0,0,0,0/0,-
