Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Aaron Bold,Vancouver Warriors,G,6,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Bob Snider,Vancouver Warriors,,10,0,1,1,2,0,0,0,42,3,3,0,0,103/217,47%
Brandon Goodwin,Vancouver Warriors,,11,0,6,6,2,0,0,0,34,7,2,0,0,0/0,-
Chris O'Dougherty,Vancouver Warriors,,12,1,6,7,25,0,0,0,37,7,6,0,0,0/0,-
Derek Lloyd,Vancouver Warriors,,9,2,3,5,6,0,0,0,35,2,5,0,0,2/15,13%
Eric Penney,Vancouver Warriors,G,13,0,2,2,0,0,0,0,8,3,2,0,0,0/0,-
Ian Hawksbee,Vancouver Warriors,,13,0,2,2,8,0,0,0,80,5,5,0,0,0/0,-
James Rahe,Vancouver Warriors,,8,2,4,6,0,0,0,0,35,1,6,0,0,0/0,-
Joel McCready,Vancouver Warriors,,9,11,9,20,2,0,0,0,27,12,1,0,0,0/0,-
Jordan McBride,Vancouver Warriors,,13,22,12,34,6,0,0,0,45,28,0,0,0,0/0,-
Justin Salt,Vancouver Warriors,,12,1,2,3,4,0,0,0,55,7,15,0,0,0/0,-
Keegan Bal,Vancouver Warriors,,13,13,39,52,0,0,0,0,67,32,1,0,0,0/0,-
Keegan Bell,Vancouver Warriors,,1,0,0,0,0,0,0,0,4,1,0,0,0,0/0,-
Logan Schuss,Vancouver Warriors,,10,14,12,26,7,0,0,0,52,22,4,0,0,0/0,-
Lyndon Bunio,Vancouver Warriors,,4,3,0,3,6,0,0,0,21,7,0,0,0,0/0,-
Matt Beers,Vancouver Warriors,,12,2,7,9,45,0,0,0,96,8,15,0,0,0/2,-
Mike Mallory,Vancouver Warriors,,13,0,8,8,6,0,0,0,63,7,5,0,0,0/0,-
Mitch Jones,Vancouver Warriors,,13,28,46,74,17,0,0,0,89,50,2,0,0,0/0,-
Nik Bilic,Vancouver Warriors,,1,0,0,0,0,0,0,0,1,0,0,0,0,0/0,-
Nolan Clayton,Vancouver Warriors,G,7,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Owen Barker,Vancouver Warriors,,13,0,6,6,43,0,0,0,50,3,17,0,0,5/37,14%
Patrick O'Meara,Vancouver Warriors,,3,0,0,0,0,0,0,0,7,1,1,0,0,0/0,-
Riley Loewen,Vancouver Warriors,,13,16,15,31,0,0,0,0,46,30,2,0,0,0/0,-
Sam Clare,Vancouver Warriors,,8,2,6,8,6,0,0,0,30,3,5,0,0,2/12,17%
Tyler Codron,Vancouver Warriors,,13,0,3,3,8,0,0,0,41,6,6,0,0,0/0,-
Tyrell Hamer-Jackson,Vancouver Warriors,,2,0,0,0,5,0,0,0,7,0,0,0,0,16/43,37%
Tyson Roe,Vancouver Warriors,,4,0,0,0,0,0,0,0,8,0,5,0,0,0/0,-
Zack Porter,Vancouver Warriors,,1,0,0,0,0,0,0,0,1,0,0,0,0,0/2,-
