Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Brett Craig,Colorado Mammoth,,8,2,2,4,10,0,0,0,49,4,4,0,0,0/0,-
Chris Wardle,Colorado Mammoth,,13,18,33,51,4,0,0,0,42,33,6,0,0,0/0,-
Dan Coates,Colorado Mammoth,,12,2,3,5,12,0,0,0,34,6,5,0,0,20/53,38%
Dillon Ward,Colorado Mammoth,G,13,0,7,7,0,0,0,0,4,9,0,0,0,0/0,-
Dylan Kinnear,Colorado Mammoth,,10,9,8,17,8,0,0,0,15,21,0,0,0,1/4,25%
Dylan Molloy,Colorado Mammoth,,4,1,3,4,0,0,0,0,10,1,0,0,0,0/0,-
Eli McLaughlin,Colorado Mammoth,,11,15,36,51,2,0,0,0,42,50,1,0,0,0/0,-
Jacob Ruest,Colorado Mammoth,,13,19,13,32,4,0,0,0,54,17,2,0,0,0/0,-
Jake McNabb,Colorado Mammoth,,2,2,3,5,0,0,0,0,7,4,1,0,0,0/0,-
Jeff Wittig,Colorado Mammoth,,6,5,3,8,0,0,0,0,9,10,0,0,0,0/0,-
Joey Cupido,Colorado Mammoth,,13,7,9,16,6,0,0,0,64,12,9,0,0,0/0,-
John Lintz,Colorado Mammoth,,13,0,4,4,8,0,0,0,47,5,6,0,0,0/0,-
Jordan Gilles,Colorado Mammoth,,13,5,2,7,6,0,0,0,68,4,9,0,0,0/1,-
Josh Sullivan,Colorado Mammoth,,13,1,3,4,4,0,0,0,31,3,4,0,0,0/0,-
Kyle Killen,Colorado Mammoth,,9,6,14,20,10,0,0,0,18,18,2,0,0,0/0,-
Robert Hope,Colorado Mammoth,,13,0,3,3,22,0,0,0,114,10,10,0,0,0/0,-
Ryan Lee,Colorado Mammoth,,13,25,35,60,4,0,0,0,63,39,2,0,0,0/0,-
Scott Carnegie,Colorado Mammoth,,11,0,2,2,15,0,0,0,40,3,2,0,0,0/0,-
Taylor Stuart,Colorado Mammoth,,13,1,4,5,6,0,0,0,66,5,8,0,0,2/15,13%
Tim Edwards,Colorado Mammoth,,13,2,4,6,4,0,0,0,44,9,8,0,0,118/247,48%
Tyler Carlson,Colorado Mammoth,G,13,0,0,0,0,0,0,0,4,1,0,0,0,0/0,-
Warren Jeffrey,Colorado Mammoth,,13,1,3,4,11,0,0,0,37,3,5,0,0,0/0,-
Will Malcom,Colorado Mammoth,,8,4,7,11,0,0,0,0,22,20,0,0,0,0/0,-
