Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Cam Milligan,Rochester Knighthawks,,1,1,1,2,0,0,0,0,2,1,0,0,0,0/0,-
Chris Willman,Rochester Knighthawks,,8,0,5,5,5,0,0,0,29,2,5,0,0,44/104,42%
Cory Highfield,Rochester Knighthawks,,12,9,4,13,4,0,0,0,41,11,2,0,0,0/0,-
Craig Wende,Rochester Knighthawks,G,9,0,2,2,0,0,0,0,1,4,0,0,0,0/0,-
Curtis Knight,Rochester Knighthawks,,12,15,31,46,2,0,0,0,52,18,3,0,0,0/0,-
Dallas Bridle,Rochester Knighthawks,,7,1,12,13,0,0,0,0,23,10,0,0,0,0/0,-
Dan Lintner,Rochester Knighthawks,,11,7,14,21,4,0,0,0,36,17,1,0,0,0/0,-
Dan Michel,Rochester Knighthawks,,7,5,6,11,8,0,0,0,16,11,0,0,0,0/0,-
Darryl Robertson,Rochester Knighthawks,,10,0,1,1,6,0,0,0,29,6,8,0,0,0/0,-
Doug Utting,Rochester Knighthawks,,12,1,0,1,9,0,0,0,47,5,7,0,0,0/0,-
Dustyn Pratt,Rochester Knighthawks,,1,0,0,0,2,0,0,0,2,0,1,0,0,0/0,-
Dylan Evans,Rochester Knighthawks,,12,1,4,5,14,0,0,0,63,7,5,0,0,26/91,29%
Frank Brown,Rochester Knighthawks,,5,1,2,3,2,0,0,0,12,0,2,0,0,0/0,-
Holden Cattoni,Rochester Knighthawks,,12,24,38,62,8,0,0,0,60,26,3,0,0,0/0,-
Jay Thorimbert,Rochester Knighthawks,,6,1,0,1,0,0,0,0,36,6,3,0,0,64/133,48%
Julian Garritano,Rochester Knighthawks,,3,0,0,0,4,0,0,0,11,2,3,0,0,0/0,-
Liam Osborne,Rochester Knighthawks,,1,0,0,0,0,0,0,0,3,3,0,0,0,0/0,-
Mark Cockerton,Rochester Knighthawks,,3,2,4,6,0,0,0,0,13,3,0,0,0,0/0,-
Matthew Bennett,Rochester Knighthawks,,12,1,8,9,16,0,0,0,60,6,14,0,0,0/0,-
Pat Saunders,Rochester Knighthawks,,3,4,4,8,2,0,0,0,12,7,1,0,0,0/0,-
Paul Dawson,Rochester Knighthawks,,12,2,4,6,29,0,0,0,64,10,7,0,0,0/2,-
Phil Caputo,Rochester Knighthawks,,10,14,11,25,8,0,0,0,28,15,0,0,0,0/0,-
Rylan Hartley,Rochester Knighthawks,G,6,0,1,1,0,0,0,0,2,4,0,0,0,0/0,-
Ryland Rees,Rochester Knighthawks,,12,4,7,11,0,0,0,0,75,10,11,0,0,0/0,-
Shawn Evans,Rochester Knighthawks,,9,14,29,43,31,0,0,0,57,36,3,0,0,0/0,-
Steve Fryer,Rochester Knighthawks,G,9,0,1,1,0,0,0,0,1,0,0,0,0,0/0,-
Thomas Whitty,Rochester Knighthawks,,12,1,4,5,12,0,0,0,52,4,5,0,0,0/0,-
Travis Burton,Rochester Knighthawks,,1,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Turner Evans,Rochester Knighthawks,,12,12,16,28,20,0,0,0,53,25,3,0,0,0/0,-
Tyler Biles,Rochester Knighthawks,,6,0,0,0,9,0,0,0,15,3,6,0,0,0/0,-
Tyler Gaulton,Rochester Knighthawks,,1,0,1,1,0,0,0,0,3,0,1,0,0,0/0,-
