Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Brent Noseworthy,Buffalo Bandits,,7,1,2,3,21,0,0,0,14,0,3,0,0,2/15,13%
Bryce Sweeting,Buffalo Bandits,,11,0,1,1,16,0,0,0,28,8,4,0,0,1/13,8%
Chase Fraser,Buffalo Bandits,,8,16,10,26,21,0,0,0,34,17,1,0,0,1/4,25%
Chris Cloutier,Buffalo Bandits,,10,20,21,41,2,0,0,0,50,19,2,0,0,0/0,-
Corey Small,Buffalo Bandits,,11,17,21,38,0,0,0,0,37,20,1,0,0,0/0,-
Devlin Shanahan,Buffalo Bandits,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Dhane Smith,Buffalo Bandits,,8,15,33,48,4,0,0,0,48,22,2,0,0,0/0,-
Doug Buchan,Buffalo Bandits,G,10,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Garrett Billings,Buffalo Bandits,,8,3,17,20,2,0,0,0,23,8,0,0,0,0/0,-
Ian MacKay,Buffalo Bandits,,11,7,4,11,16,0,0,0,93,5,9,0,0,59/139,42%
Jon Harnett,Buffalo Bandits,,11,0,0,0,10,0,0,0,30,5,8,0,0,0/0,-
Josh Byrne,Buffalo Bandits,,11,29,26,55,7,0,0,0,52,27,4,0,0,0/0,-
JP Kealey,Buffalo Bandits,,4,3,2,5,0,0,0,0,17,4,0,0,0,0/0,-
Justin Martin,Buffalo Bandits,,11,1,4,5,10,0,0,0,22,2,4,0,0,0/0,-
Kevin Brownell,Buffalo Bandits,,11,2,5,7,6,0,0,0,33,5,8,0,0,0/0,-
Marcus Minichiello,Buffalo Bandits,,5,0,0,0,0,0,0,0,12,1,2,0,0,0/0,-
Matt Gilray,Buffalo Bandits,,11,5,7,12,2,0,0,0,81,7,13,0,0,1/1,100%
Matt Spanger,Buffalo Bandits,,11,1,7,8,9,0,0,0,61,3,16,0,0,0/0,-
Matt Vinc,Buffalo Bandits,G,11,0,7,7,0,0,0,0,5,2,0,0,0,0/0,-
Mitch de Snoo,Buffalo Bandits,,11,1,5,6,25,0,0,0,91,10,17,0,0,0/0,-
Nick Weiss,Buffalo Bandits,,8,4,4,8,4,0,0,0,30,4,4,0,0,36/120,30%
Quinn Powless,Buffalo Bandits,,3,1,1,2,0,0,0,0,5,3,2,0,0,0/0,-
Steve Priolo,Buffalo Bandits,,8,1,4,5,6,0,0,0,63,8,10,0,0,0/0,-
