Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alex Henry,MIN,D,36,1,5,6,-10,12,13:28,0,2,,,,34,2.9,,,,2004-2005
Andrei Zyuzin,MIN,D,45,11,10,21,4,17,15:58,3,1,,,,70,15.7,,,,2004-2005
Andrew Brunette,MIN,LW,78,20,31,51,-4,14,15:09,6,11,,,,145,13.8,,,,2004-2005
Antti Laaksonen,MIN,LW,59,11,15,26,5,20,15:48,2,3,,,,127,8.7,,,,2004-2005
Brad Bombardir D *,MIN,NAN,12,1,4,5,-1,18,15:36,1,3,,,,16,6.3,,,,2004-2005
Brad Brown D *,MIN,NAN,14,1,0,1,-7,6,14:12,0,0,,,,14,7.1,,,,2004-2005
Brent Burns,MIN,D,31,3,4,7,-7,6,13:35,0,1,,,,45,6.7,,,,2004-2005
Christoph Brandner,MIN,RW,19,2,8,10,0,20,14:20,1,0,,,,37,5.4,,,,2004-2005
Darby Hendrickson C *,MIN,NAN,6,0,1,1,-2,10,13:48,0,0,,,,16,0.0,,,,2004-2005
Eric Chouinard RW *,MIN,NAN,57,7,1,8,4,177,6:27,0,0,,,,21,33.3,,,,2004-2005
Filip Kuba,MIN,D,57,12,13,25,5,32,16:17,0,0,,,,70,17.1,,,,2004-2005
Jason Marshall D *,MIN,NAN,71,2,4,6,4,106,14:53,0,0,,,,37,5.4,,,,2004-2005
Jason Wiemer C *,MIN,NAN,65,8,13,21,4,48,20:22,4,4,,,,104,7.7,,,,2004-2005
Jeremy Stevenson LW *,MIN,NAN,30,0,1,1,-1,54,9:40,0,0,,,,14,0.0,,,,2004-2005
Jim Dowd C *,MIN,NAN,77,5,19,24,-7,28,24:05,2,11,,,,114,4.4,,,,2004-2005
Kyle Wanvig,MIN,RW,5,0,1,1,-3,0,16:07,0,1,,,,5,0.0,,,,2004-2005
Marc Chouinard,MIN,C,61,4,18,22,-7,22,14:00,2,7,,,,60,6.7,,,,2004-2005
Marian Gaborik,MIN,RW,82,15,34,49,3,12,15:31,7,12,,,,90,16.7,,,,2004-2005
Matt Johnson,MIN,LW,15,5,4,9,1,14,14:19,3,0,,,,16,31.3,,,,2004-2005
Nick Schultz,MIN,D,62,7,11,18,-6,106,13:56,1,4,,,,89,7.9,,,,2004-2005
Pascal Dupuis,MIN,RW,59,13,16,29,4,19,16:13,3,3,,,,115,11.3,,,,2004-2005
Pierre-Marc Bouchard,MIN,C,55,4,20,24,6,38,14:07,2,5,,,,41,9.8,,,,2004-2005
Richard Park,MIN,RW,77,12,14,26,0,20,16:02,0,0,,,,100,12.0,,,,2004-2005
Rickard Wallin,MIN,C,35,4,5,9,-2,8,13:20,1,2,,,,50,8.0,,,,2004-2005
Sergei Zholtok C *,MIN,NAN,65,18,22,40,10,20,18:16,3,8,,,,220,8.2,,,,2004-2005
Stephane Veilleux,MIN,LW,70,1,13,14,12,83,22:35,0,2,,,,58,1.7,,,,2004-2005
Travis Roche,MIN,D,22,1,1,2,-7,4,14:12,0,0,,,,17,5.9,,,,2004-2005
Wes Walz,MIN,C,73,13,12,25,0,28,16:29,4,4,,,,142,9.2,,,,2004-2005
Willie Mitchell,MIN,D,79,6,10,16,12,16,20:18,1,2,,,,72,8.3,,,,2004-2005
Zbynek Michalek,MIN,D,56,1,2,3,-10,21,20:13,0,0,,,,38,2.6,,,,2004-2005
