Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Aaron Johnson,CBJ,D,27,1,8,9,-6,22,18:23,1,5,,,,35,2.9,,,,2004-2005
Alexander Svitov C *,CBJ,NAN,29,2,6,8,-2,32,15:01,0,0,,,,33,6.1,,,,2004-2005
Anders Eriksson,CBJ,D,67,13,16,29,-9,34,16:20,5,5,,,,191,6.8,,,,2004-2005
Andrej Nedorost,CBJ,LW,2,1,1,2,-1,2,10:03,0,1,,,,4,25.0,,,,2004-2005
Andrew Cassels,CBJ,C,66,7,20,27,-6,18,20:42,2,7,,,,84,8.3,,,,2004-2005
Brad Moran,CBJ,C,24,0,2,2,-12,8,19:14,0,0,,,,16,0.0,,,,2004-2005
Brian Holzinger C *,CBJ,NAN,8,0,1,1,-4,6,19:14,0,0,,,,5,0.0,,,,2004-2005
Dan Fritsche,CBJ,C,4,1,0,1,-1,0,11:41,0,0,,,,10,10.0,,,,2004-2005
Darrel Scoville,CBJ,D,9,0,1,1,-3,20,7:38,0,0,,,,3,0.0,,,,2004-2005
Darryl Sydor D *,CBJ,NAN,68,9,9,18,-19,63,14:34,2,1,,,,109,8.3,,,,2004-2005
David Ling,CBJ,RW,14,0,4,4,-5,2,15:27,0,1,,,,11,0.0,,,,2004-2005
David Vyborny,CBJ,RW,80,41,16,57,-35,87,17:37,19,10,,,,269,15.2,,,,2004-2005
Derrick Walser,CBJ,D,57,2,8,10,-6,20,10:45,0,1,,,,78,2.6,,,,2004-2005
Donald MacLean,CBJ,C,9,2,0,2,0,6,13:02,0,0,,,,16,12.5,,,,2004-2005
Duvie Westcott,CBJ,D,29,2,6,8,-8,16,12:38,0,1,,,,36,5.6,,,,2004-2005
Espen Knutsen,CBJ,C,9,1,3,4,-2,6,16:18,1,1,,,,15,6.7,,,,2004-2005
Geoff Sanderson LW *,CBJ,NAN,73,15,17,32,-12,16,16:19,4,2,,,,126,11.9,,,,2004-2005
Greg Mauldin,CBJ,C,2,0,0,0,0,0,7:15,0,0,,,,1,0.0,,,,2004-2005
Jamie Pushor D *,CBJ,NAN,13,1,0,1,-4,2,15:17,0,0,,,,14,7.1,,,,2004-2005
Jaroslav Spacek,CBJ,D,56,12,13,25,-5,24,14:46,1,4,,,,103,11.7,,,,2004-2005
Jean-Luc Grand-Pierre RW *,CBJ,NAN,7,0,0,0,-2,2,13:11,0,0,,,,6,0.0,,,,2004-2005
Jeremy Reich,CBJ,C,19,1,0,1,-5,12,8:24,0,0,,,,19,5.3,,,,2004-2005
Jody Shelley,CBJ,LW,64,1,5,6,-11,48,20:07,0,0,,,,34,2.9,,,,2004-2005
Joe Motzko,CBJ,LW,3,0,0,0,-2,0,8:18,0,0,,,,3,0.0,,,,2004-2005
Kent McDonell,CBJ,LW,19,1,2,3,-7,16,9:55,0,0,,,,18,5.6,,,,2004-2005
Lasse Pirjeta C *,CBJ,NAN,47,2,11,13,-16,27,18:19,0,5,,,,74,2.7,,,,2004-2005
Luke Richardson,CBJ,D,34,0,7,7,-15,39,21:10,0,3,,,,43,0.0,,,,2004-2005
Manny Malhotra C *,CBJ,NAN,58,6,20,26,-24,26,19:17,2,13,,,,91,6.6,,,,2004-2005
Mark Hartigan,CBJ,C,77,0,4,4,-23,44,18:58,0,1,,,,35,0.0,,,,2004-2005
Mike Pandolfo,CBJ,LW,2,0,0,0,0,0,14:48,0,0,,,,1,0.0,,,,2004-2005
Nikolay Zherdev,CBJ,RW,82,22,31,53,-26,40,20:22,8,16,,,,158,13.9,,,,2004-2005
Rostislav Klesla,CBJ,D,49,2,13,15,-19,26,21:53,1,6,,,,80,2.5,,,,2004-2005
Scott Lachance,CBJ,D,76,3,3,6,-10,228,7:14,1,0,,,,62,4.8,,,,2004-2005
Tim Jackman,CBJ,RW,50,1,2,3,-3,98,7:45,0,0,,,,45,2.2,,,,2004-2005
Todd Marchant,CBJ,C,57,13,21,34,-11,54,16:10,5,6,,,,137,9.5,,,,2004-2005
Todd Rohloff D *,CBJ,NAN,29,1,2,3,-7,36,10:17,0,0,,,,23,4.3,,,,2004-2005
Trevor Letowski,CBJ,RW,77,9,25,34,-17,34,20:38,4,9,,,,163,5.5,,,,2004-2005
Tyler Wright,CBJ,RW,58,5,17,22,-13,45,23:26,2,8,,,,108,4.6,,,,2004-2005
Zenith Komarniski,CBJ,D,16,0,0,0,-3,12,7:24,0,0,,,,15,0.0,,,,2004-2005
