Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Yao Ming,55,55.0,37.2,22.0,3.1,7.7,10.8,2.3,0.5,2.0,3.3,3.1,0.7,7.9,15.5,50.7,0.0,0.0,0.0,6.3,7.4,85.0,7.9,15.5,50.8,1.419,0.51,C,False
Tracy McGrady,66,62.0,37.0,21.6,0.6,4.5,5.1,5.9,1.0,0.5,2.4,1.4,2.4,8.3,19.8,41.9,1.3,4.5,29.2,3.7,5.4,68.4,7.0,15.3,45.7,1.092,0.45,SG,False
Rafer Alston,74,74.0,34.1,13.1,0.4,3.1,3.5,5.3,1.3,0.2,2.2,1.9,2.5,4.9,12.5,39.4,1.9,5.5,35.1,1.3,1.9,71.5,3.0,7.0,42.7,1.049,0.47,PG,False
Luis Scola,82,39.0,24.7,10.3,2.1,4.3,6.4,1.3,0.7,0.2,1.3,2.9,1.0,4.2,8.2,51.5,0.0,0.0,0.0,1.9,2.9,66.8,4.2,8.1,51.7,1.264,0.51,F,False
Shane Battier,80,78.0,36.3,9.3,1.6,3.5,5.1,1.9,1.0,1.1,1.0,2.5,2.0,3.3,7.7,42.8,1.7,4.6,37.7,0.9,1.3,74.3,1.6,3.1,50.4,1.202,0.54,SF,False
Bonzi Wells,51,7.0,22.0,9.2,1.2,3.9,5.1,1.6,1.0,0.5,1.5,2.2,1.1,3.4,8.1,42.5,0.2,0.7,21.1,2.2,3.4,63.8,3.3,7.3,44.7,1.138,0.43,SG,True
Bobby Jackson,26,5.0,19.2,8.8,0.4,2.3,2.7,2.4,0.5,0.1,1.1,1.4,2.3,3.4,8.1,41.9,1.1,3.2,34.1,0.9,1.2,75.0,2.3,4.9,46.9,1.086,0.49,PG,True
Carl Landry,42,0.0,16.9,8.1,2.3,2.6,4.9,0.5,0.4,0.2,0.6,2.3,0.8,3.2,5.2,61.6,0.0,0.0,0.0,1.7,2.6,66.1,3.2,5.2,61.9,1.562,0.62,PF,False
Luther Head,73,17.0,18.9,7.6,0.2,1.6,1.8,1.9,0.6,0.1,1.0,1.0,2.0,2.8,6.5,43.2,1.1,3.1,35.1,0.9,1.1,81.5,1.7,3.5,50.4,1.168,0.51,PG,False
Mike James,33,1.0,16.3,6.5,0.3,1.2,1.6,1.6,0.5,0.1,0.9,1.3,1.9,2.4,6.8,35.0,0.7,2.2,32.4,1.0,1.3,78.6,1.7,4.6,36.2,0.951,0.4,PG,True
Gerald Green,1,0.0,4.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,2.0,1.0,G,True
Steve Francis,10,3.0,19.9,5.5,0.8,1.5,2.3,3.0,0.9,0.5,1.4,2.5,2.1,1.9,5.7,33.3,0.4,1.7,23.5,1.3,2.3,56.5,1.5,4.0,37.5,0.965,0.37,PG,False
Aaron Brooks,51,0.0,11.9,5.2,0.3,0.8,1.1,1.7,0.3,0.1,0.9,1.4,2.0,1.8,4.4,41.3,0.7,2.1,33.0,0.8,1.0,85.7,1.1,2.3,49.1,1.173,0.49,G,False
Steve Novak,35,0.0,7.5,3.9,0.1,0.9,1.0,0.2,0.1,0.1,0.1,0.5,1.5,1.4,2.9,48.0,1.0,2.0,47.9,0.1,0.1,75.0,0.4,0.9,48.4,1.324,0.65,SF,False
Kirk Snyder,9,0.0,9.0,3.8,0.6,0.8,1.3,0.9,0.1,0.1,0.4,0.7,2.0,1.4,3.1,46.4,0.2,1.0,22.2,0.7,1.2,54.5,1.2,2.1,57.9,1.214,0.5,SG,True
Mike Harris,17,0.0,9.4,3.6,1.4,1.8,3.2,0.2,0.4,0.2,0.5,0.9,0.3,1.6,3.2,50.0,0.0,0.1,0.0,0.5,0.8,61.5,1.6,3.1,51.9,1.148,0.5,SF,False
Dikembe Mutombo,39,25.0,15.9,3.0,1.7,3.4,5.1,0.1,0.3,1.2,0.4,1.4,0.3,1.1,2.1,53.8,0.0,0.0,0.0,0.8,1.2,71.1,1.1,2.1,53.8,1.475,0.54,C,False
Chuck Hayes,79,44.0,19.9,3.0,1.7,3.7,5.4,1.2,1.1,0.5,0.8,2.7,1.5,1.4,2.8,51.1,0.0,0.0,0.0,0.1,0.3,45.8,1.4,2.8,51.8,1.072,0.51,PF,False
Justin Williams,1,0.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,4.0,25.0,1.0,3.0,33.3,1.0,0.33,PF,True
Bobby Jones,4,0.0,2.3,1.0,0.0,0.3,0.3,0.0,0.3,0.0,0.3,0.8,0.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,50.0,1.0,0.5,SF,True
Loren Woods,7,0.0,2.4,0.9,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.3,inf,0.4,0.7,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.7,60.0,1.2,0.6,C,False
Total,82,,,96.7,12.2,32.4,44.6,21.4,7.3,5.1,13.7,19.6,1.6,36.6,81.7,44.8,7.1,20.8,34.2,16.4,22.5,72.6,29.5,60.9,48.5,1.184,0.49,Total,False
