Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Al Jefferson,82,82.0,35.6,21.0,3.8,7.4,11.1,1.4,0.9,1.5,2.0,2.7,0.7,8.8,17.6,50.0,0.0,0.1,0.0,3.5,4.8,72.1,8.8,17.5,50.2,1.198,0.5,C,False
Rashad McCants,75,24.0,26.9,14.9,0.7,2.1,2.7,2.2,0.9,0.2,2.3,3.1,0.9,5.7,12.6,45.3,1.9,4.7,40.7,1.5,2.1,74.8,3.8,7.9,48.1,1.18,0.53,SG,False
Randy Foye,39,31.0,32.3,13.1,0.3,2.9,3.3,4.2,0.9,0.1,2.0,2.6,2.1,5.1,11.8,42.9,1.6,3.8,41.2,1.4,1.7,81.5,3.5,8.1,43.6,1.104,0.49,SG,False
Ryan Gomes,82,74.0,29.7,12.6,1.6,4.2,5.8,1.8,0.8,0.1,1.2,1.9,1.5,4.8,10.5,45.7,0.7,2.2,33.0,2.3,2.8,83.0,4.1,8.3,49.1,1.205,0.49,SF,False
Craig Smith,77,11.0,20.1,9.4,1.6,3.0,4.6,0.8,0.5,0.2,1.2,2.8,0.7,3.9,6.9,56.3,0.0,0.1,0.0,1.7,2.6,66.5,3.9,6.7,57.2,1.377,0.56,PF,False
Sebastian Telfair,60,51.0,32.2,9.3,0.3,2.0,2.3,5.9,1.0,0.2,1.9,2.9,3.2,3.7,9.3,40.1,0.5,1.9,28.1,1.3,1.8,74.3,3.2,7.4,43.2,1.0,0.43,PG,False
Kirk Snyder,27,18.0,25.2,8.4,0.9,3.3,4.2,2.1,0.7,0.5,1.8,1.8,1.2,3.1,6.0,51.6,0.1,0.5,21.4,2.1,2.9,75.3,3.0,5.4,54.4,1.41,0.52,SG,True
Marko Jaric,75,56.0,29.2,8.3,0.5,2.5,3.0,4.1,1.3,0.4,1.7,2.4,2.4,3.0,7.0,43.0,0.6,1.7,36.2,1.6,2.2,74.2,2.4,5.3,45.1,1.176,0.47,PG,False
Antoine Walker,46,1.0,19.4,8.0,1.2,2.4,3.7,1.0,0.7,0.2,1.0,1.7,1.0,3.0,8.2,36.3,1.3,4.1,32.4,0.8,1.4,53.0,1.6,4.1,40.1,0.981,0.44,PF,False
Theo Ratliff,10,6.0,21.4,6.3,1.3,2.6,3.9,0.7,0.3,1.9,1.2,3.0,0.6,2.3,4.5,51.1,0.0,0.1,0.0,1.7,2.5,68.0,2.3,4.4,52.3,1.4,0.51,C,True
Corey Brewer,79,35.0,22.8,5.8,1.0,2.7,3.7,1.4,1.0,0.3,1.1,2.4,1.2,2.3,6.2,37.4,0.1,0.5,19.4,1.1,1.4,80.0,2.2,5.7,38.9,0.944,0.38,F,False
Gerald Green,29,0.0,12.3,5.1,0.4,1.8,2.1,1.0,0.3,0.1,1.1,1.5,0.9,1.7,5.1,33.1,0.5,1.3,38.5,1.2,1.4,82.9,1.2,3.8,31.2,0.993,0.38,G,True
Greg Buckner,31,4.0,16.8,4.0,0.3,1.8,2.1,1.3,0.7,0.1,0.9,2.0,1.3,1.5,3.8,38.5,0.5,1.6,30.0,0.6,0.7,86.4,1.0,2.2,44.8,1.06,0.45,SG,False
Michael Doleac,24,8.0,10.7,2.4,0.7,1.4,2.0,0.3,0.4,0.4,0.5,1.8,0.6,1.2,2.6,44.4,0.0,0.0,0.0,0.0,0.1,50.0,1.2,2.6,44.4,0.905,0.44,C,False
Chris Richard,52,3.0,10.7,1.9,1.0,1.6,2.6,0.3,0.2,0.2,0.5,1.6,0.8,0.8,1.7,47.1,0.0,0.0,0.0,0.3,0.5,59.3,0.8,1.7,47.1,1.126,0.47,PF,False
Mark Madsen,20,6.0,7.6,0.5,0.9,1.0,1.9,0.2,0.2,0.1,0.5,1.3,0.4,0.2,1.0,15.8,0.0,0.0,0.0,0.2,0.6,25.0,0.2,1.0,15.8,0.474,0.16,PF,False
Total,82,,,95.6,11.8,29.6,41.4,19.9,7.5,3.7,14.5,23.0,1.4,37.5,83.1,45.1,5.4,15.4,35.0,15.2,20.6,73.6,32.1,67.8,47.4,1.15,0.48,Total,False
