Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Manu Ginobili,74,23.0,31.0,19.5,0.9,3.9,4.8,4.5,1.5,0.4,2.7,2.3,1.7,6.1,13.3,46.0,2.1,5.3,40.1,5.1,6.0,86.0,4.0,8.0,49.9,1.465,0.54,G,False
Tim Duncan,78,78.0,34.0,19.3,3.0,8.3,11.3,2.8,0.7,1.9,2.3,2.4,1.2,7.5,15.1,49.7,0.0,0.1,0.0,4.3,5.9,73.0,7.5,15.1,49.8,1.28,0.5,C,False
Tony Parker,69,68.0,33.5,18.8,0.4,2.8,3.2,6.0,0.8,0.1,2.4,1.3,2.5,7.5,15.1,49.4,0.2,1.0,25.8,3.6,5.0,71.5,7.2,14.2,51.0,1.242,0.5,G,False
Michael Finley,82,61.0,26.9,10.1,0.3,2.8,3.1,1.4,0.4,0.1,0.7,1.1,2.0,3.8,9.3,41.4,1.6,4.4,37.0,0.8,1.0,80.0,2.2,4.9,45.3,1.085,0.5,SG,False
Brent Barry,31,1.0,17.9,7.1,0.4,1.4,1.8,1.7,0.5,0.1,0.6,1.4,3.0,2.5,5.2,48.1,1.5,3.6,42.9,0.6,0.6,95.0,0.9,1.5,60.4,1.381,0.63,SG,False
Bruce Bowen,81,81.0,30.2,6.0,0.4,2.5,2.9,1.1,0.7,0.3,0.6,2.2,2.0,2.1,5.3,40.7,1.1,2.7,41.9,0.6,0.9,65.2,1.0,2.6,39.4,1.129,0.51,SF,False
Ime Udoka,73,0.0,18.0,5.8,0.5,2.6,3.1,0.9,0.8,0.2,0.8,1.7,1.1,2.2,5.1,42.4,0.8,2.3,37.0,0.6,0.8,75.9,1.3,2.9,46.7,1.128,0.51,F,False
Fabricio Oberto,82,64.0,20.1,4.8,1.9,3.4,5.2,1.2,0.5,0.2,0.6,2.5,1.9,2.2,3.6,60.8,0.0,0.0,0.0,0.5,0.7,60.7,2.2,3.6,61.0,1.341,0.61,C,False
Matt Bonner,68,3.0,12.5,4.8,0.8,2.0,2.8,0.5,0.2,0.3,0.6,1.6,0.8,1.8,4.3,41.6,0.7,2.0,33.6,0.6,0.6,86.4,1.1,2.3,48.7,1.12,0.49,C,False
Kurt Thomas,28,9.0,18.7,4.5,1.3,3.6,4.9,0.5,0.8,0.5,0.6,2.0,0.8,2.0,4.5,44.8,0.0,0.0,0.0,0.5,0.9,58.3,2.0,4.4,45.2,1.008,0.45,PF,True
Jacque Vaughn,74,9.0,15.4,4.1,0.2,0.8,1.0,2.1,0.3,0.0,0.7,1.3,2.9,1.6,3.8,42.8,0.0,0.1,30.0,0.8,1.1,76.3,1.6,3.7,43.2,1.081,0.43,PG,False
Francisco Elson,41,3.0,13.0,3.5,0.8,2.5,3.3,0.4,0.2,0.3,0.7,1.5,0.5,1.5,3.6,41.9,0.0,0.0,0.0,0.5,0.6,83.3,1.5,3.6,41.9,0.973,0.42,C,True
Ian Mahinmi,6,0.0,3.8,3.5,0.0,0.8,0.8,0.2,0.0,0.7,0.3,0.7,0.5,1.0,2.0,50.0,0.0,0.0,0.0,1.5,1.5,100.0,1.0,2.0,50.0,1.75,0.5,C,False
Damon Stoudamire,31,4.0,13.3,3.4,0.2,1.3,1.5,1.7,0.4,0.1,1.0,1.0,1.8,1.4,4.6,30.1,0.5,1.8,25.5,0.2,0.3,75.0,0.9,2.8,33.0,0.741,0.35,PG,True
DerMarr Johnson,5,0.0,5.6,3.4,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.8,inf,1.4,2.8,50.0,0.6,1.8,33.3,0.0,0.4,0.0,0.8,1.0,80.0,1.214,0.61,SF,False
Darius Washington,18,0.0,8.1,2.9,0.2,0.9,1.1,0.8,0.3,0.0,0.8,0.9,1.1,1.2,2.7,43.8,0.2,0.7,33.3,0.4,0.7,53.8,0.9,2.0,47.2,1.104,0.48,PG,False
Robert Horry,45,5.0,13.0,2.5,0.8,1.6,2.4,1.0,0.5,0.4,0.5,1.2,2.1,0.8,2.6,31.9,0.4,1.6,25.7,0.4,0.6,64.3,0.4,1.1,40.8,0.941,0.39,PF,False
Jeremy Richardson,5,1.0,5.8,2.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,1.0,inf,0.6,1.4,42.9,0.4,1.0,40.0,0.4,0.4,100.0,0.2,0.4,50.0,1.429,0.57,SG,True
Keith Langford,2,0.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,25.0,0.5,0.25,SG,False
Bobby Jones,3,0.0,6.7,0.7,0.0,0.7,0.7,0.3,0.7,0.0,0.3,0.3,1.0,0.3,1.3,25.0,0.0,0.7,0.0,0.0,0.0,0.0,0.3,0.7,50.0,0.5,0.25,SF,True
Marcus Williams,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,SG,True
Total,82,,,95.4,9.4,31.9,41.3,21.0,6.4,4.1,12.6,18.7,1.7,35.8,78.3,45.7,7.2,19.6,36.9,16.5,21.6,76.1,28.6,58.7,48.7,1.217,0.5,Total,False
