Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
LeBron James,75,74.0,40.4,30.0,1.8,6.1,7.9,7.2,1.8,1.1,3.4,2.2,2.1,10.6,21.9,48.4,1.5,4.8,31.5,7.3,10.3,71.2,9.1,17.1,53.1,1.37,0.52,F,False
Zydrunas Ilgauskas,73,73.0,30.4,14.1,3.6,5.7,9.3,1.4,0.5,1.6,1.8,3.4,0.8,5.7,12.0,47.4,0.0,0.0,0.0,2.7,3.3,80.2,5.7,12.0,47.5,1.171,0.47,C,False
Larry Hughes,40,32.0,30.3,12.3,0.7,2.9,3.6,2.4,1.5,0.3,1.8,2.3,1.3,4.5,12.0,37.7,1.1,3.2,34.1,2.2,2.7,81.5,3.4,8.8,38.9,1.027,0.42,SG,True
Drew Gooden,51,51.0,30.7,11.3,2.3,6.0,8.3,1.0,0.7,0.6,1.8,2.8,0.5,4.5,10.3,44.4,0.0,0.1,0.0,2.2,3.0,72.8,4.5,10.2,44.6,1.098,0.44,PF,True
Daniel Gibson,58,26.0,30.4,10.4,0.5,1.8,2.3,2.5,0.8,0.2,1.3,2.8,1.9,3.5,8.0,43.2,2.0,4.6,44.0,1.5,1.8,81.0,1.4,3.4,42.1,1.301,0.56,SG,False
Delonte West,26,26.0,31.0,10.3,0.7,3.0,3.7,4.5,1.1,0.7,2.0,2.3,2.3,3.8,8.7,44.0,1.1,3.0,36.7,1.6,2.0,78.8,2.7,5.6,47.9,1.191,0.5,SG,True
Wally Szczerbiak,25,1.0,22.2,8.2,0.7,2.5,3.2,1.4,0.4,0.3,0.8,1.4,1.8,3.0,8.4,35.9,0.8,2.1,36.5,1.4,1.6,87.8,2.2,6.3,35.7,0.981,0.4,SG,True
Joe Smith,27,1.0,21.5,8.1,2.0,3.0,5.0,0.7,0.3,0.6,0.8,2.7,0.9,3.2,6.3,51.2,0.0,0.1,0.0,1.7,2.6,65.2,3.2,6.2,51.8,1.288,0.51,PF,True
Devin Brown,78,20.0,22.6,7.5,0.8,2.5,3.4,2.2,0.7,0.1,1.3,1.8,1.8,2.8,6.8,40.9,0.6,1.9,30.8,1.4,1.8,75.4,2.2,4.9,44.7,1.104,0.45,SG,False
Sasha Pavlovic,51,45.0,23.3,7.4,0.7,1.8,2.5,1.6,0.6,0.1,1.1,2.3,1.5,2.9,7.9,36.2,0.7,2.2,29.8,1.0,1.5,68.8,2.2,5.7,38.8,0.94,0.4,SG,False
Shannon Brown,15,4.0,14.5,7.0,0.3,0.9,1.2,1.1,0.7,0.1,1.3,1.8,0.9,2.7,7.4,36.9,0.6,1.9,31.0,0.9,1.5,60.9,2.1,5.5,39.0,0.946,0.41,PG,True
Anderson Varejao,48,13.0,27.5,6.7,2.8,5.5,8.3,1.1,0.8,0.5,1.2,2.8,0.9,2.8,6.1,46.1,0.0,0.0,0.0,1.0,1.7,59.8,2.8,6.1,46.4,1.088,0.46,C,False
Damon Jones,67,3.0,19.9,6.5,0.1,1.0,1.1,1.9,0.3,0.0,0.5,1.0,3.5,2.3,5.4,41.6,1.7,4.1,41.7,0.3,0.4,71.4,0.5,1.3,41.4,1.204,0.57,PG,False
Ira Newble,41,13.0,15.9,4.3,1.0,1.8,2.8,0.3,0.7,0.2,0.8,1.6,0.5,1.7,3.9,44.9,0.4,1.1,33.3,0.5,0.6,76.9,1.4,2.8,49.6,1.12,0.5,SF,True
Ben Wallace,22,22.0,26.3,4.2,2.7,4.7,7.4,0.6,0.9,1.7,0.8,1.6,0.7,1.7,3.7,45.7,0.0,0.0,0.0,0.9,2.0,43.2,1.7,3.7,45.7,1.148,0.46,PF,True
Donyell Marshall,11,1.0,14.2,3.7,0.8,1.9,2.7,0.5,0.2,0.8,0.5,1.5,0.8,1.2,4.0,29.5,0.7,2.1,34.8,0.6,0.8,77.8,0.5,1.9,23.8,0.932,0.39,PF,True
Billy Thomas,7,0.0,4.9,1.7,0.0,0.3,0.3,0.0,0.1,0.0,0.4,0.6,0.0,0.6,2.0,28.6,0.6,1.9,30.8,0.0,0.0,0.0,0.0,0.1,0.0,0.857,0.43,SG,True
Dwayne Jones II,56,0.0,8.4,1.4,1.2,1.3,2.5,0.2,0.2,0.4,0.3,1.6,0.6,0.4,0.8,53.2,0.0,0.0,0.0,0.5,1.0,48.3,0.4,0.8,54.3,1.66,0.53,PF,False
Eric Snow,22,5.0,13.9,1.0,0.2,0.7,0.9,1.9,0.5,0.2,0.5,1.4,4.2,0.3,1.7,15.8,0.0,0.1,0.0,0.5,1.0,45.5,0.3,1.6,16.7,0.579,0.16,PG,False
Lance Allred,3,0.0,3.3,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.3,1.3,25.0,0.0,0.0,0.0,0.3,0.7,50.0,0.3,1.3,25.0,0.75,0.25,C,False
Demetris Nichols,3,0.0,4.7,0.7,0.0,0.3,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.3,2.7,12.5,0.0,1.0,0.0,0.0,0.0,0.0,0.3,1.7,20.0,0.25,0.13,SF,True
Cedric Simmons,7,0.0,9.7,0.6,0.7,1.4,2.1,0.0,0.3,0.7,0.6,1.0,0.0,0.3,0.9,33.3,0.0,0.0,0.0,0.0,1.1,0.0,0.3,0.9,33.3,0.667,0.33,SF,True
Kaniel Dickens,5,0.0,2.4,0.4,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.2,inf,0.2,0.6,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,33.3,0.667,0.33,SF,False
Total,82,,,96.4,13.3,31.3,44.6,20.0,7.1,5.2,14.0,20.9,1.4,35.8,81.7,43.9,6.7,18.8,35.8,18.0,25.1,71.7,29.1,62.8,46.3,1.18,0.48,Total,False
