Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Kobe Bryant,82,82.0,38.9,28.3,1.1,5.2,6.3,5.4,1.8,0.5,3.1,2.8,1.7,9.5,20.6,45.9,1.8,5.1,36.1,7.6,9.0,84.0,7.6,15.5,49.0,1.375,0.5,SF,False
Pau Gasol,27,27.0,34.0,18.8,2.3,5.6,7.8,3.5,0.5,1.6,1.6,2.0,2.2,7.3,12.3,58.9,0.0,0.0,0.0,4.3,5.4,78.9,7.3,12.3,59.0,1.526,0.59,PF,True
Lamar Odom,77,77.0,37.9,14.2,2.6,8.1,10.6,3.5,1.0,0.9,2.0,2.9,1.8,5.4,10.3,52.5,0.4,1.5,27.4,3.0,4.3,69.8,5.0,8.9,56.6,1.376,0.54,PF,False
Andrew Bynum,35,25.0,28.8,13.1,3.0,7.2,10.2,1.7,0.3,2.1,1.5,2.8,1.2,5.4,8.5,63.6,0.0,0.0,0.0,2.3,3.4,69.5,5.4,8.5,63.6,1.549,0.64,C,False
Derek Fisher,82,82.0,27.4,11.7,0.3,1.8,2.1,2.9,1.0,0.0,1.1,2.3,2.7,4.1,9.5,43.6,1.4,3.4,40.6,2.0,2.3,88.3,2.8,6.1,45.3,1.23,0.51,PG,False
Jordan Farmar,82,0.0,20.6,9.1,0.5,1.8,2.2,2.7,0.9,0.1,1.3,1.3,2.1,3.5,7.7,46.1,1.4,3.7,37.1,0.6,1.0,67.9,2.2,4.0,54.6,1.187,0.55,PG,False
Sasha Vujacic,72,0.0,17.8,8.8,0.3,1.9,2.1,1.0,0.5,0.1,0.7,1.5,1.4,3.0,6.7,45.4,1.6,3.8,43.7,1.1,1.3,83.5,1.4,2.9,47.6,1.311,0.58,SG,False
Vladimir Radmanovic,65,41.0,22.8,8.4,0.9,2.4,3.3,1.9,0.7,0.2,1.1,2.3,1.7,3.0,6.7,45.3,1.5,3.6,40.6,0.8,1.0,80.0,1.6,3.1,50.7,1.243,0.56,SF,False
Luke Walton,74,31.0,23.4,7.2,1.1,2.8,3.9,2.9,0.8,0.2,1.4,1.8,2.2,2.9,6.5,45.0,0.4,1.1,33.3,1.0,1.5,70.6,2.5,5.3,47.5,1.119,0.48,SF,False
Ronny Turiaf,78,21.0,18.7,6.6,1.2,2.7,3.9,1.6,0.4,1.4,0.9,2.6,1.8,2.4,5.1,47.4,0.0,0.0,0.0,1.8,2.4,75.3,2.4,5.1,47.5,1.3,0.47,C,False
Trevor Ariza,24,3.0,18.0,6.5,1.0,2.5,3.5,1.5,1.1,0.3,0.8,1.5,2.0,2.3,4.4,52.4,0.2,0.6,33.3,1.7,2.5,68.3,2.1,3.8,55.6,1.486,0.55,SF,True
Kwame Brown,23,14.0,22.1,5.7,1.3,4.3,5.7,1.2,0.7,0.8,1.6,2.5,0.8,2.3,4.5,51.5,0.0,0.0,0.0,1.1,2.8,40.6,2.3,4.5,51.5,1.282,0.51,C,True
Maurice Evans,7,0.0,13.7,4.4,0.6,0.7,1.3,1.7,0.7,0.1,0.0,1.4,inf,1.3,4.0,32.1,0.1,1.0,14.3,1.7,2.1,80.0,1.1,3.0,38.1,1.107,0.34,SG,True
Chris Mihm,23,5.0,12.1,3.6,1.2,2.1,3.3,0.6,0.2,0.6,0.7,1.8,0.8,1.4,4.1,33.7,0.0,0.0,0.0,0.8,1.2,66.7,1.4,4.1,33.7,0.863,0.34,C,False
Javaris Crittenton,22,0.0,7.8,3.3,0.3,0.6,1.0,0.8,0.3,0.0,1.0,0.5,0.8,1.2,2.4,49.1,0.0,0.1,33.3,0.9,1.3,67.9,1.1,2.3,50.0,1.358,0.5,PG,True
Didier Ilunga-Mbenga,26,0.0,7.5,2.5,0.6,1.0,1.6,0.2,0.2,0.6,0.3,1.5,0.8,1.2,2.3,49.2,0.0,0.0,0.0,0.2,0.4,40.0,1.2,2.3,49.2,1.049,0.49,C,True
Brian Cook,6,2.0,11.7,2.3,0.7,1.0,1.7,0.5,0.3,0.0,0.7,1.0,0.8,0.7,3.5,19.0,0.3,1.7,20.0,0.7,0.7,100.0,0.3,1.8,18.2,0.667,0.24,PF,True
Coby Karl,17,0.0,4.2,1.8,0.2,0.6,0.8,0.5,0.2,0.1,0.3,0.2,1.8,0.5,1.5,34.6,0.2,0.8,30.8,0.5,0.6,80.0,0.3,0.8,38.5,1.154,0.42,PG,False
Ira Newble,6,0.0,5.2,1.2,1.0,0.8,1.8,0.5,0.2,0.2,0.5,0.8,1.0,0.5,1.5,33.3,0.2,0.3,50.0,0.0,0.0,0.0,0.3,1.2,28.6,0.778,0.39,SF,True
Total,82,,,108.6,11.0,33.2,44.1,24.4,8.0,5.3,14.1,20.6,1.7,39.6,83.1,47.6,8.1,21.4,37.8,21.3,27.7,76.9,31.5,61.8,51.0,1.306,0.52,Total,False
