Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Julius Randle,82,49.0,26.7,16.1,2.2,5.8,8.0,2.6,0.5,0.5,2.6,3.3,1.0,6.1,11.0,55.8,0.1,0.5,22.2,3.7,5.2,71.8,6.0,10.5,57.5,1.463,0.56,F,False
Kyle Kuzma,77,37.0,31.2,16.1,1.1,5.1,6.3,1.8,0.6,0.4,1.8,2.1,1.0,6.1,13.5,45.0,2.1,5.6,36.6,1.9,2.7,70.7,4.0,7.9,51.1,1.195,0.53,F,False
Brandon Ingram,59,59.0,33.5,16.1,1.0,4.4,5.3,3.9,0.8,0.7,2.5,2.8,1.5,6.1,12.9,47.0,0.7,1.8,39.0,3.3,4.8,68.1,5.4,11.1,48.3,1.247,0.5,F,False
Isaiah Thomas,17,1.0,26.8,15.6,0.6,1.5,2.1,5.0,0.4,0.1,3.2,1.9,1.6,5.1,13.4,38.3,1.9,5.9,32.7,3.4,3.7,92.1,3.2,7.4,42.9,1.167,0.46,G,True
Jordan Clarkson,53,2.0,23.7,14.5,0.8,2.2,3.0,3.3,0.7,0.1,1.8,1.2,1.8,5.6,12.6,44.8,1.3,4.0,32.4,2.0,2.5,79.5,4.4,8.6,50.5,1.156,0.5,G,True
Kentavious Caldwell-Pope,74,74.0,33.2,13.4,0.8,4.4,5.2,2.2,1.4,0.2,1.3,2.0,1.7,4.6,10.8,42.6,2.1,5.6,38.3,2.1,2.6,78.9,2.4,5.2,47.3,1.243,0.53,G,False
Brook Lopez,74,72.0,23.4,13.0,1.0,3.0,4.0,1.7,0.4,1.3,1.3,2.6,1.3,5.0,10.7,46.5,1.5,4.4,34.5,1.5,2.1,70.3,3.5,6.3,54.9,1.212,0.54,C,False
Andre Ingram,2,0.0,32.0,12.0,0.5,2.5,3.0,3.5,1.5,1.5,1.5,1.5,2.3,4.0,8.5,47.1,2.5,4.5,55.6,1.5,1.5,100.0,1.5,4.0,37.5,1.412,0.62,G,False
Lonzo Ball,52,50.0,34.2,10.2,1.3,5.6,6.9,7.2,1.7,0.8,2.6,2.3,2.8,3.9,10.8,36.0,1.7,5.7,30.5,0.6,1.4,45.1,2.2,5.2,42.0,0.936,0.44,G,False
Larry Nance Jr.,42,17.0,22.0,8.6,2.6,4.2,6.8,1.4,1.4,0.5,1.0,2.7,1.4,3.6,6.0,60.1,0.0,0.1,25.0,1.3,2.1,63.2,3.6,5.9,60.6,1.423,0.6,F,True
Josh Hart,63,23.0,23.2,7.9,0.7,3.5,4.2,1.3,0.7,0.3,0.7,1.7,1.7,2.8,6.0,46.9,1.2,3.1,39.6,1.0,1.5,70.2,1.6,2.8,55.1,1.323,0.57,G,False
Channing Frye,9,0.0,16.7,5.8,0.2,2.6,2.8,1.1,0.1,0.1,0.4,1.7,2.5,2.2,4.8,46.5,1.0,2.8,36.0,0.3,0.4,75.0,1.2,2.0,61.1,1.209,0.57,F,True
Travis Wear,17,0.0,13.4,4.4,0.0,2.2,2.2,0.4,0.2,0.3,0.4,1.8,1.2,1.5,4.2,34.7,1.0,2.8,36.2,0.5,0.5,100.0,0.5,1.5,32.0,1.042,0.47,F,False
Tyler Ennis,54,11.0,12.6,4.1,0.4,1.4,1.8,1.9,0.6,0.2,0.7,1.4,2.8,1.7,4.1,42.0,0.3,1.0,25.0,0.4,0.5,75.9,1.5,3.1,47.6,1.0,0.45,G,False
Ivica Zubac,43,0.0,9.5,3.7,1.0,1.8,2.9,0.6,0.2,0.3,0.6,1.1,1.0,1.4,2.8,50.0,0.0,0.0,0.0,0.9,1.2,76.5,1.4,2.8,50.4,1.32,0.5,C,False
Corey Brewer,54,2.0,12.9,3.7,0.4,1.3,1.7,0.8,0.8,0.1,0.7,1.5,1.1,1.4,3.2,45.3,0.1,0.8,18.6,0.6,0.9,66.7,1.3,2.4,54.3,1.151,0.48,F,True
Alex Caruso,37,7.0,15.2,3.6,0.4,1.4,1.8,2.0,0.6,0.3,1.1,1.4,1.8,1.4,3.1,43.1,0.4,1.2,30.2,0.6,0.8,70.0,1.0,2.0,50.7,1.155,0.49,G,False
Gary Payton II,11,0.0,10.5,3.5,0.8,1.6,2.5,1.1,0.4,0.2,0.4,1.2,3.0,1.5,3.7,41.5,0.4,1.2,30.8,0.1,0.5,16.7,1.2,2.5,46.4,0.951,0.46,G,True
Luol Deng,1,1.0,13.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,0.5,F,False
Andrew Bogut,24,5.0,9.0,1.5,1.1,2.2,3.3,0.6,0.2,0.5,0.8,1.7,0.8,0.7,1.0,68.0,0.0,0.0,0.0,0.1,0.1,100.0,0.7,1.0,68.0,1.44,0.68,C,False
Nigel Hayes-Davis,2,0.0,5.5,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,inf,0.5,1.5,33.3,0.0,1.0,0.0,0.5,0.5,100.0,0.5,0.5,100.0,1.0,0.33,F,True
Thomas Bryant,15,0.0,4.8,1.5,0.2,0.9,1.1,0.4,0.1,0.1,0.1,0.4,3.0,0.5,1.4,38.1,0.1,0.7,10.0,0.3,0.6,55.6,0.5,0.7,63.6,1.048,0.4,C,False
