Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Goran Dragic,75,75.0,31.7,17.3,0.7,3.4,4.1,4.8,0.8,0.2,2.2,2.4,2.2,6.5,14.3,45.0,1.5,4.0,37.0,2.9,3.6,80.1,5.0,10.3,48.1,1.206,0.5,PG,False
Dion Waiters,30,30.0,30.6,14.3,0.3,2.3,2.6,3.8,0.8,0.3,2.3,2.0,1.6,5.4,13.7,39.8,1.7,5.7,30.6,1.7,2.3,73.9,3.7,8.0,46.3,1.046,0.46,G,False
Hassan Whiteside,54,54.0,25.3,14.0,3.2,8.2,11.4,1.0,0.7,1.7,1.7,2.4,0.6,5.8,10.7,54.0,0.0,0.0,100.0,2.4,3.4,70.3,5.7,10.7,53.8,1.304,0.54,C,False
Josh Richardson,81,81.0,33.2,12.9,0.9,2.7,3.5,2.9,1.5,0.9,1.7,2.5,1.7,4.9,10.9,45.1,1.6,4.1,37.8,1.5,1.8,84.5,3.4,6.8,49.5,1.181,0.52,SG,False
Dwyane Wade,21,0.0,22.2,12.0,0.5,2.9,3.4,3.1,0.9,0.7,2.3,1.9,1.4,4.8,11.8,40.9,0.4,2.0,22.0,2.0,2.6,74.5,4.4,9.8,44.7,1.02,0.43,G,True
Tyler Johnson,72,39.0,28.5,11.7,0.5,3.0,3.4,2.3,0.8,0.5,1.1,2.1,2.0,4.3,9.9,43.5,1.7,4.5,36.7,1.5,1.8,82.2,2.6,5.4,49.1,1.186,0.52,G,False
Kelly Olynyk,76,22.0,23.4,11.5,1.2,4.5,5.7,2.7,0.8,0.5,1.9,2.9,1.4,4.2,8.4,49.7,1.4,3.7,37.9,1.8,2.3,77.0,2.8,4.7,59.0,1.371,0.58,F,False
Wayne Ellington,77,2.0,26.5,11.2,0.3,2.5,2.8,1.0,0.7,0.1,0.7,1.2,1.5,3.7,9.1,40.7,2.9,7.5,39.2,0.9,1.0,85.9,0.8,1.6,47.9,1.234,0.57,SG,False
James Johnson,73,41.0,26.6,10.8,0.8,4.1,4.9,3.8,1.0,0.7,1.9,2.6,2.0,4.2,8.4,50.3,0.8,2.5,30.8,1.5,2.2,69.8,3.5,5.9,58.7,1.283,0.55,PF,False
Justise Winslow,68,25.0,24.7,7.8,0.9,4.5,5.4,2.2,0.8,0.5,1.1,2.1,1.9,3.0,7.2,42.4,0.7,1.9,38.0,1.0,1.5,63.5,2.3,5.3,44.0,1.084,0.47,PF,False
Bam Adebayo,69,19.0,19.8,6.9,1.7,3.8,5.5,1.5,0.5,0.6,1.0,2.0,1.5,2.5,4.9,51.2,0.0,0.1,0.0,1.9,2.6,72.1,2.5,4.8,52.3,1.403,0.51,C,False
Rodney McGruder,18,2.0,16.6,5.1,0.6,1.2,1.8,0.9,0.4,0.2,0.2,1.2,4.3,2.0,4.1,49.3,0.8,1.9,42.9,0.2,0.4,50.0,1.2,2.1,55.3,1.247,0.6,G,False
Jordan Mickey,23,3.0,12.3,4.0,0.8,2.7,3.5,0.4,0.3,0.4,0.8,1.6,0.5,1.7,3.6,47.6,0.1,0.7,12.5,0.6,0.8,68.4,1.6,2.9,56.1,1.134,0.49,F,False
Derrick Jones Jr.,14,8.0,15.1,3.7,1.4,1.1,2.4,0.4,0.2,0.6,0.4,1.6,1.0,1.4,3.5,38.8,0.2,1.1,18.8,0.8,1.3,61.1,1.1,2.4,48.5,1.061,0.42,F,True
Okaro White,6,4.0,13.3,3.3,0.5,1.3,1.8,0.3,0.2,0.2,0.2,1.0,2.0,1.2,2.7,43.8,0.7,1.8,36.4,0.3,0.5,66.7,0.5,0.8,60.0,1.25,0.56,PF,False
Luke Babbitt,13,5.0,11.2,2.5,0.2,1.0,1.2,0.4,0.1,0.2,0.3,0.5,1.3,0.8,3.6,23.4,0.8,3.5,24.4,0.0,0.0,0.0,0.0,0.2,0.0,0.702,0.35,F,True
Derrick Walton Jr.,16,0.0,9.2,1.8,0.1,0.9,1.0,1.0,0.4,0.2,0.1,0.4,8.0,0.5,1.6,32.0,0.4,1.1,41.2,0.4,0.4,100.0,0.1,0.5,12.5,1.16,0.46,G,False
Matt Williams Jr.,3,0.0,3.7,1.7,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.3,0.0,0.7,2.0,33.3,0.3,1.7,20.0,0.0,0.0,0.0,0.3,0.3,100.0,0.833,0.42,SG,False
Udonis Haslem,14,0.0,5.1,0.6,0.2,0.5,0.7,0.4,0.0,0.1,0.1,0.2,2.5,0.2,1.1,20.0,0.1,0.6,12.5,0.1,0.1,50.0,0.1,0.5,28.6,0.533,0.23,PF,False
Total,82,,,103.4,9.3,34.2,43.5,22.7,7.6,5.3,13.6,20.1,1.7,38.8,85.3,45.5,11.0,30.6,36.0,14.7,19.5,75.5,27.8,54.8,50.8,1.212,0.52,Total,False
