Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Kemba Walker,80,80.0,34.2,22.1,0.4,2.7,3.1,5.6,1.1,0.3,2.2,1.2,2.5,7.4,17.0,43.1,2.9,7.5,38.4,4.5,5.3,86.4,4.5,9.5,46.9,1.299,0.52,PG,False
Dwight Howard,81,81.0,30.4,16.6,3.1,9.3,12.5,1.3,0.6,1.6,2.6,3.1,0.5,6.2,11.2,55.5,0.0,0.1,14.3,4.1,7.2,57.4,6.2,11.2,55.9,1.479,0.56,C,False
Jeremy Lamb,80,18.0,24.6,12.9,0.6,3.4,4.1,2.3,0.8,0.4,1.2,1.7,2.0,4.8,10.4,45.7,1.2,3.2,37.0,2.2,2.6,86.1,3.6,7.2,49.5,1.242,0.51,SG,False
Nicolas Batum,64,64.0,31.0,11.6,0.9,3.9,4.8,5.5,1.0,0.4,2.0,1.1,2.7,4.2,10.2,41.5,1.4,4.3,33.6,1.7,2.0,83.1,2.8,5.9,47.3,1.138,0.49,F,False
Frank Kaminsky,79,4.0,23.2,11.1,0.6,3.1,3.6,1.6,0.5,0.2,0.8,1.2,2.0,3.9,9.1,42.9,1.3,3.5,38.0,2.0,2.5,79.9,2.6,5.6,45.9,1.219,0.5,F,False
Marvin Williams,78,78.0,25.7,9.5,0.9,3.8,4.7,1.2,0.7,0.5,0.8,1.5,1.5,3.3,7.2,45.8,1.6,3.9,41.3,1.3,1.6,82.9,1.7,3.3,51.2,1.321,0.57,F,False
Michael Kidd-Gilchrist,74,74.0,25.0,9.2,1.1,2.9,4.1,1.0,0.7,0.4,0.7,1.9,1.3,3.8,7.6,50.4,0.0,0.0,0.0,1.6,2.3,68.4,3.8,7.5,50.5,1.216,0.5,F,False
Cody Zeller,33,0.0,19.0,7.1,2.0,3.3,5.4,0.9,0.4,0.6,1.0,2.5,0.9,2.6,4.7,54.5,0.1,0.1,66.7,1.8,2.6,71.8,2.5,4.6,54.2,1.494,0.55,C,False
Malik Monk,63,0.0,13.5,6.7,0.1,0.9,1.0,1.4,0.3,0.1,0.8,1.0,1.9,2.4,6.7,36.0,1.3,3.9,34.2,0.5,0.6,84.2,1.1,2.9,38.5,0.991,0.46,G,False
Willy Hernangomez,22,1.0,11.9,6.1,1.8,3.5,5.3,0.5,0.5,0.4,0.4,1.5,1.3,1.9,3.8,50.6,0.2,0.3,57.1,2.1,2.8,75.8,1.7,3.5,50.0,1.627,0.53,C,True
Johnny O'Bryant III,36,0.0,10.5,4.8,0.8,1.8,2.6,0.4,0.3,0.2,0.4,1.3,0.9,1.9,4.8,39.8,0.4,1.2,32.6,0.6,0.7,84.0,1.5,3.6,42.2,1.0,0.44,F,False
Michael Carter-Williams,52,2.0,16.1,4.6,0.7,1.9,2.7,2.2,0.8,0.4,1.0,1.9,2.2,1.5,4.4,33.2,0.3,1.1,23.7,1.4,1.7,82.0,1.2,3.3,36.5,1.044,0.36,G,False
Treveon Graham,63,2.0,16.7,4.3,0.7,1.3,1.9,0.9,0.5,0.0,0.4,1.7,2.2,1.5,3.5,43.4,0.6,1.5,41.2,0.7,0.9,69.5,0.9,2.0,45.2,1.235,0.52,F,False
Dwayne Bacon,53,6.0,13.5,3.3,0.1,2.3,2.3,0.7,0.3,0.0,0.4,0.9,1.7,1.4,3.6,37.5,0.2,0.8,25.6,0.4,0.5,80.0,1.2,2.8,40.9,0.911,0.4,G,False
Marcus Paige,5,0.0,5.6,2.4,0.0,0.8,0.8,0.6,0.0,0.0,0.0,0.0,inf,0.8,2.8,28.6,0.4,1.6,25.0,0.4,0.4,100.0,0.4,1.2,33.3,0.857,0.36,G,False
Mangok Mathiang,4,0.0,5.0,2.0,0.8,1.8,2.5,0.0,0.3,0.0,0.0,1.3,0.0,1.0,1.8,57.1,0.0,0.0,0.0,0.0,0.3,0.0,1.0,1.8,57.1,1.143,0.57,F,False
Julyan Stone,23,0.0,7.6,0.8,0.0,1.2,1.3,1.1,0.2,0.1,0.3,0.9,3.7,0.3,0.6,46.2,0.3,0.6,46.2,0.0,0.1,50.0,0.0,0.0,0.0,1.462,0.69,G,False
Total,82,,,108.2,10.1,35.4,45.5,21.6,6.8,4.5,12.3,17.2,1.8,39.0,86.7,45.0,10.0,27.2,36.9,20.2,27.0,74.7,28.9,59.4,48.7,1.249,0.51,Total,False
