Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Alysha Clark,27,7,18.0,3.5,0.3,2.0,2.4,1.0,0.7,0.1,0.6,2.0,1.6,1.3,3.3,37.8,0.6,2.0,29.1,0.4,0.5,84.6,0.7,1.3,51.4,1.056,0.47,F,False
Brittney Sykes,14,13,30.0,11.8,0.6,2.1,2.7,3.3,1.2,0.4,2.1,2.3,1.5,3.9,10.0,38.6,0.7,2.6,27.8,3.4,4.4,77.0,3.1,7.4,42.3,1.179,0.42,G,False
Dominique Malonga,42,0,14.3,7.7,1.3,3.4,4.6,0.9,0.4,0.7,1.1,2.1,0.8,3.5,6.3,55.1,0.1,0.4,22.2,0.7,1.2,56.9,3.4,5.8,57.6,1.228,0.56,C,False
Erica Wheeler,44,24,25.6,10.3,0.4,2.3,2.7,3.3,1.3,0.2,1.5,2.5,2.1,3.8,9.5,40.0,1.7,4.6,37.3,1.0,1.1,86.0,2.1,4.9,42.6,1.083,0.49,G,False
Ezi Magbegor,44,44,27.3,8.0,1.9,4.3,6.2,2.1,0.7,2.2,1.0,2.9,2.1,3.2,6.5,49.3,0.3,1.1,29.2,1.3,1.9,68.7,2.9,5.4,53.4,1.234,0.52,F,False
Gabby Williams,44,44,31.6,11.6,0.5,3.8,4.3,4.2,2.3,0.5,1.9,1.5,2.2,4.5,10.7,42.2,1.1,3.7,30.5,1.5,1.7,85.3,3.4,6.9,48.5,1.087,0.48,F,False
Lexie Brown,24,0,9.5,2.1,0.1,0.6,0.7,1.0,0.4,0.0,0.3,0.8,3.8,0.7,2.0,35.4,0.4,1.5,27.0,0.3,0.4,70.0,0.3,0.5,63.6,1.063,0.46,G,False
Li Yueru,9,0,8.7,2.8,0.4,1.1,1.6,0.7,0.1,0.0,0.8,1.4,0.9,0.7,2.2,30.0,0.2,0.4,50.0,1.2,1.3,91.7,0.4,1.8,25.0,1.250,0.35,C,False
Mackenzie Holmes,10,0,5.8,1.0,0.3,0.6,0.9,0.2,0.5,0.1,0.0,0.7,INF,0.5,0.7,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7,71.4,1.429,0.71,F,False
Nneka Ogwumike,44,44,30.9,18.3,1.3,5.7,7.0,2.3,1.1,0.4,1.9,1.9,1.2,7.3,14.0,51.9,1.5,4.1,36.7,2.2,2.7,82.2,5.8,9.9,58.1,1.301,0.57,F,False
Skylar Diggins,43,43,31.2,15.5,0.6,1.9,2.5,6.0,1.2,0.8,2.1,2.3,2.8,5.3,12.5,42.3,1.4,4.0,36.5,3.5,4.4,78.8,3.9,8.6,45.0,1.237,0.48,G,False
Tiffany Mitchell,23,1,13.0,2.9,0.2,0.3,0.6,0.2,0.3,0.2,0.4,1.2,0.5,1.0,2.7,39.3,0.3,0.7,41.2,0.5,0.8,66.7,0.7,1.9,38.6,1.098,0.45,G,False
Total,44,,,82.1,6.9,24.0,30.9,21.3,8.5,5.1,11.6,17.1,1.8,31.1,69.2,45.0,7.5,22.1,34.2,12.3,16.0,77.1,23.6,47.1,50.1,1.187,0.50,,False
Zia Cooke,26,0,10.0,3.5,0.2,0.3,0.5,0.5,0.4,0.0,0.8,1.0,0.6,1.2,3.2,35.7,0.6,1.5,39.5,0.6,0.9,65.2,0.6,1.8,32.6,1.071,0.45,G,False
