Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Alissa Pili,5,0,3.4,3.2,0.0,0.4,0.4,0.0,0.0,0.2,0.2,0.4,0.0,0.6,1.2,50.0,0.0,0.2,0.0,2.0,2.2,90.9,0.6,1.0,60.0,2.667,0.50,F,False
Azura Stevens,44,44,28.4,12.8,1.7,6.3,8.0,2.1,1.2,1.1,1.5,2.2,1.5,4.6,9.7,47.8,1.7,4.4,38.1,1.8,2.3,79.0,3.0,5.3,55.8,1.314,0.56,F,False
Cameron Brink,19,0,12.8,5.1,1.4,2.9,4.3,0.5,0.5,1.4,1.3,2.5,0.4,1.8,4.3,42.7,0.5,1.8,29.4,0.8,1.1,76.2,1.3,2.5,52.1,1.171,0.49,F,False
Dearica Hamby,44,44,31.2,18.4,2.6,5.4,7.9,3.3,1.6,0.5,2.7,2.7,1.2,7.4,12.9,57.2,0.3,1.2,27.8,3.4,5.4,62.7,7.0,11.6,60.4,1.433,0.59,F,False
Emma Cannon,21,0,10.1,4.4,0.5,1.3,1.8,0.4,0.5,0.0,0.8,1.7,0.5,1.5,3.0,50.8,0.7,1.7,38.9,0.7,1.1,65.2,0.9,1.3,66.7,1.476,0.62,F,False
Grace Berger,1,0,16.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.3,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.000,0.00,G,False
Julie Allemand,34,27,28.3,5.4,0.4,3.4,3.7,5.0,1.3,0.0,1.6,1.6,3.2,2.1,4.7,44.0,0.8,3.0,27.7,0.4,0.6,78.9,1.2,1.7,72.4,1.151,0.53,G,False
Julie Vanloo,26,0,10.3,2.2,0.1,0.5,0.6,1.2,0.3,0.0,1.0,1.1,1.2,0.7,2.4,30.2,0.7,2.1,31.5,0.1,0.2,75.0,0.1,0.3,22.2,0.921,0.44,G,False
Kelsey Plum,43,43,35.1,19.5,0.2,2.8,3.1,5.7,1.2,0.1,3.0,2.7,1.9,6.1,14.4,42.2,2.3,6.5,35.5,5.1,5.7,89.3,3.8,7.9,47.8,1.358,0.50,G,False
Liatu King,12,0,10.0,3.0,0.8,1.3,2.1,0.3,0.2,0.0,0.9,1.0,0.4,1.0,2.0,50.0,0.1,0.5,16.7,0.9,1.3,73.3,0.9,1.5,61.1,1.500,0.52,F,False
Mercedes Russell,20,0,8.2,1.7,0.5,0.7,1.2,0.6,0.3,0.2,0.4,0.9,1.7,0.6,1.4,44.4,0.0,0.0,0.0,0.5,0.7,71.4,0.6,1.4,44.4,1.259,0.44,C,False
Odyssey Sims,12,11,29.5,9.8,0.5,2.4,2.9,3.5,0.8,0.1,1.4,2.3,2.5,3.3,8.0,41.7,1.0,2.8,35.3,2.2,2.8,76.5,2.3,5.2,45.2,1.229,0.48,G,False
Rae Burrell,28,1,18.4,7.5,0.6,1.7,2.3,1.2,0.6,0.2,0.9,1.3,1.4,2.8,6.4,43.3,0.8,2.4,32.8,1.3,1.7,74.5,2.0,4.0,49.5,1.185,0.49,G,False
Rickea Jackson,38,37,30.9,14.7,1.0,2.2,3.2,1.7,0.6,0.4,2.1,1.9,0.8,5.4,12.7,42.4,1.7,4.9,34.8,2.2,2.6,84.7,3.7,7.8,47.3,1.155,0.49,F,False
Sania Feagin,16,0,4.8,1.3,0.2,0.5,0.7,0.3,0.0,0.4,0.4,1.0,0.6,0.6,1.8,35.7,0.0,0.3,0.0,0.0,0.1,0.0,0.6,1.5,41.7,0.714,0.36,F,False
Sarah Ashlee Barker,34,8,14.1,3.1,0.3,1.6,1.9,0.9,0.3,0.1,1.1,1.3,0.8,1.0,3.1,33.7,0.5,1.8,29.5,0.5,0.7,70.8,0.5,1.3,39.5,1.010,0.42,G,False
Shey Peddy,6,5,23.0,5.0,1.0,2.0,3.0,2.7,0.3,0.0,0.7,2.2,4.0,1.7,4.0,41.7,0.8,2.2,38.5,0.8,1.0,83.3,0.8,1.8,45.5,1.250,0.52,G,False
Total,44,,,85.7,8.0,25.3,33.3,20.7,7.3,3.1,14.1,16.9,1.5,30.7,67.1,45.7,8.6,25.6,33.7,15.7,20.4,76.9,22.0,41.5,53.1,1.277,0.52,,False
