Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alexandre Carrier,NSH,D,43,2,7,9,0,27,1073.3023,0,0,0,1,1,48,0.04166,2,9,,2022-2023
Cal Foote,NSH,D,50,2,5,7,6,63,907.34,0,0,0,0,0,39,0.05128,2,7,,2022-2023
Cody Glass,NSH,C,72,14,21,35,9,20,886.0277,6,3,0,1,2,131,0.10687,8,26,0.49793,2022-2023
Cole Smith,NSH,R,69,4,13,17,-3,60,764.5507,0,0,0,0,1,64,0.0625,4,15,0.0,2022-2023
Colton Sissons,NSH,C,82,12,18,30,-4,20,949.6463,0,2,1,0,1,87,0.13793,11,27,0.53519,2022-2023
Dante Fabbro,NSH,D,79,2,9,11,-4,50,1046.8481,0,1,0,0,0,101,0.0198,2,10,,2022-2023
Eeli Tolvanen,NSH,R,61,18,13,31,8,14,870.9836,4,3,0,0,4,116,0.15517,14,24,0.25,2022-2023
Egor Afanasyev,NSH,L,17,1,0,1,-7,2,650.8823,0,0,0,0,0,21,0.04761,1,1,,2022-2023
Jake Livingstone,NSH,D,5,0,1,1,-2,2,927.0,0,0,0,0,0,3,0.0,0,1,,2022-2023
Jeremy Lauzon,NSH,D,67,3,9,12,-11,66,1010.5074,0,0,0,0,0,77,0.03896,3,11,,2022-2023
John Leonard,NSH,L,6,1,0,1,0,2,692.3333,0,0,0,0,1,4,0.25,1,1,,2022-2023
Jordan Gross,NSH,D,15,3,0,3,-3,2,1126.8,1,0,0,0,0,24,0.125,2,2,,2022-2023
Juuso Parssinen,NSH,C,45,6,19,25,-1,15,860.0,1,7,0,1,3,49,0.12244,5,17,0.5016,2022-2023
Kevin Gravel,NSH,D,23,0,1,1,-10,4,856.1304,0,0,0,0,0,20,0.0,0,1,,2022-2023
Kiefer Sherwood,NSH,L,32,7,6,13,4,30,815.5,1,1,0,0,0,57,0.1228,6,11,0.6,2022-2023
Luke Evangelista,NSH,R,24,7,8,15,7,6,994.375,0,2,0,0,1,54,0.12962,7,13,,2022-2023
Mark Borowiecki,NSH,D,4,0,0,0,0,12,595.5,0,0,0,0,0,1,0.0,0,0,,2022-2023
Mark Jankowski,NSH,L,50,7,5,12,-1,18,746.38,0,0,3,0,3,57,0.1228,4,9,0.55685,2022-2023
Matt Duchene,NSH,C,71,22,34,56,4,32,1099.1971,5,8,0,1,3,168,0.13095,17,43,0.52895,2022-2023
Mattias Ekholm,NSH,D,78,9,23,32,28,28,1288.2179,0,4,0,0,0,135,0.06666,9,27,,2022-2023
Michael McCarron,NSH,C,32,2,2,4,-3,24,632.5312,0,0,0,0,0,39,0.05128,2,3,0.59433,2022-2023
Mikael Granlund,NSH,C,79,10,31,41,-15,20,1069.5189,1,11,0,0,1,121,0.08264,9,29,0.44531,2022-2023
Nino Niederreiter,NSH,R,78,24,17,41,-13,22,977.2051,4,3,0,0,2,181,0.13259,20,34,0.61538,2022-2023
Philip Tomasino,NSH,R,31,5,13,18,5,6,935.6451,4,2,0,0,0,54,0.09259,1,12,0.55555,2022-2023
Rasmus Asplund,NSH,C,46,2,6,8,-6,4,657.7391,0,0,1,0,0,54,0.03703,1,7,0.4,2022-2023
Roland McKeown,NSH,D,6,0,0,0,1,8,778.6666,0,0,0,0,0,3,0.0,0,0,,2022-2023
Roman Josi,NSH,D,67,18,41,59,5,36,1510.0298,8,16,0,1,5,269,0.06691,10,35,,2022-2023
Ryan Johansen,NSH,C,55,12,16,28,-13,32,945.7636,5,5,0,1,1,86,0.13953,7,18,0.59198,2022-2023
Ryan McDonagh,NSH,D,71,2,18,20,12,22,1291.7464,0,0,0,0,1,78,0.02564,2,20,,2022-2023
Spencer Stastney,NSH,D,8,0,2,2,5,2,1056.625,0,0,0,0,0,9,0.0,0,1,,2022-2023
Tanner Jeannot,NSH,L,76,6,12,18,-7,107,855.1842,0,0,0,0,1,107,0.05607,6,17,0.43478,2022-2023
Thomas Novak,NSH,C,51,17,26,43,5,8,879.196,5,7,0,1,3,93,0.18279,12,31,0.44527,2022-2023
Tyson Barrie,NSH,D,85,13,42,55,-7,36,1186.7058,4,27,0,0,1,163,0.07975,9,23,,2022-2023
Yakov Trenin,NSH,C,77,12,12,24,-7,47,908.8051,0,2,2,0,2,140,0.08571,10,20,0.38888,2022-2023
Zachary Sanford,NSH,L,16,2,1,3,-3,4,809.375,0,0,0,0,1,20,0.1,2,3,0.15384,2022-2023
