Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Colin Miller,DAL,D,89,6,16,22,21,41,1003.0,1,0,0,0,3,119,0.05042,5,21,,2022-2023
Denis Gurianov,DAL,R,66,7,10,17,-9,10,791.7727,1,2,0,0,0,116,0.06034,6,14,0.0,2022-2023
Esa Lindell,DAL,D,101,8,19,27,19,18,1205.3168,0,0,0,0,2,144,0.05555,8,25,,2022-2023
Evgenii Dadonov,DAL,L,16,4,6,10,5,2,928.5625,0,2,0,0,1,29,0.13793,4,8,,2022-2023
Evgenii Dadonov,DAL,L,16,4,6,10,5,2,928.5625,0,2,0,0,1,29,0.13793,4,8,,2022-2023
Evgenii Dadonov,DAL,L,73,7,26,33,-8,18,883.4383,0,8,0,0,0,110,0.06363,7,25,0.25,2022-2023
Fredrik Karlstrom,DAL,C,5,0,0,0,1,0,573.4,0,0,0,0,0,6,0.0,0,0,,2022-2023
Fredrik Olofsson,DAL,L,30,1,3,4,1,2,612.7333,0,0,0,0,1,39,0.02564,1,4,0.375,2022-2023
Jacob Peterson,DAL,C,12,2,6,8,-12,4,1046.3333,2,0,0,0,0,21,0.09523,0,6,0.5,2022-2023
Jamie Benn,DAL,L,99,36,53,89,22,85,952.6868,15,19,2,0,4,227,0.15859,19,52,0.60498,2022-2023
Jani Hakanpää,DAL,D,97,7,11,18,15,76,1170.7938,0,0,0,0,1,99,0.0707,7,18,,2022-2023
Jason Robertson,DAL,L,101,53,74,127,37,22,1129.5643,17,34,0,1,7,370,0.14324,36,76,0.0,2022-2023
Joe Pavelski,DAL,C,96,37,54,91,41,10,1064.3541,17,15,0,1,6,212,0.17452,20,58,0.53966,2022-2023
Joel Hanley,DAL,D,39,0,3,3,10,19,723.0,0,0,0,0,0,19,0.0,0,3,,2022-2023
Joel Kiviranta,DAL,L,85,9,5,14,-9,42,734.3529,0,0,1,0,0,97,0.09278,8,12,0.3,2022-2023
Luke Glendening,DAL,C,87,5,4,9,-14,52,716.3448,0,0,2,0,0,80,0.0625,3,7,0.59224,2022-2023
Marián Studenic,DAL,R,3,0,0,0,-1,0,521.3333,0,0,0,0,0,4,0.0,0,0,,2022-2023
Mason Marchment,DAL,L,86,16,21,37,-14,98,921.4767,2,3,0,0,2,164,0.09756,14,32,0.41935,2022-2023
Matej Blümel,DAL,R,6,1,0,1,-2,0,582.1666,0,0,0,0,0,7,0.14285,1,1,,2022-2023
Max Domi,DAL,C,19,3,10,13,-3,52,890.5263,0,0,0,0,0,34,0.08823,3,13,0.5625,2022-2023
Max Domi,DAL,C,80,20,36,56,-15,82,1066.25,8,11,0,2,4,179,0.11173,12,37,0.53684,2022-2023
Miro Heiskanen,DAL,D,98,12,73,85,6,40,1556.3061,2,41,0,1,2,241,0.04979,10,41,,2022-2023
Nils Lundkvist,DAL,D,60,6,10,16,-5,26,978.5333,1,2,0,1,2,94,0.06382,5,13,,2022-2023
Radek Faksa,DAL,C,100,12,11,23,4,49,822.96,0,0,1,0,3,106,0.1132,11,21,0.56682,2022-2023
Riley Tufte,DAL,L,3,0,0,0,-1,0,477.3333,0,0,0,0,0,1,0.0,0,0,,2022-2023
Roope Hintz,DAL,C,92,47,52,99,35,38,1059.0652,11,20,4,0,5,243,0.19341,32,64,0.52287,2022-2023
Ryan Suter,DAL,D,101,3,28,31,-3,44,1256.3465,0,5,0,0,1,113,0.02654,3,25,,2022-2023
Thomas Harley,DAL,D,25,1,10,11,6,16,978.84,0,0,0,0,0,31,0.03225,1,11,,2022-2023
Ty Dellandrea,DAL,C,97,12,19,31,5,76,862.3092,0,0,0,0,3,117,0.10256,12,28,0.49808,2022-2023
Tyler Seguin,DAL,C,95,26,33,59,-5,28,992.3684,11,5,1,1,5,243,0.10699,14,41,0.54518,2022-2023
Wyatt Johnston,DAL,C,101,28,19,47,2,24,945.7722,3,5,0,0,5,215,0.13023,25,39,0.42757,2022-2023
