Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alex Tuch,BUF,R,74,36,43,79,14,20,1149.2432,8,12,1,1,9,218,0.16513,27,58,0.42666,2022-2023
Anders Bjork,BUF,L,14,2,6,8,4,2,829.6428,0,0,0,0,0,15,0.13333,2,8,0.0,2022-2023
Casey Fitzgerald,BUF,D,27,0,3,3,-2,4,714.9629,0,0,0,0,0,13,0.0,0,3,,2022-2023
Casey Mittelstadt,BUF,C,82,15,44,59,-8,22,943.6951,4,12,1,1,2,135,0.11111,10,42,0.45923,2022-2023
Dylan Cozens,BUF,C,81,31,37,68,-3,41,989.8148,5,13,2,1,1,211,0.14691,24,47,0.48296,2022-2023
Henri Jokiharju,BUF,D,60,3,10,13,-12,30,1261.4666,0,0,0,0,0,79,0.03797,3,13,,2022-2023
Ilya Lyubushkin,BUF,D,68,2,12,14,-2,38,900.5294,0,0,1,1,1,41,0.04878,1,12,,2022-2023
Jack Quinn,BUF,R,75,14,23,37,-7,15,830.8266,1,5,0,0,2,126,0.11111,13,30,0.33333,2022-2023
Jacob Bryson,BUF,D,59,1,8,9,-24,8,875.1694,0,0,0,0,0,27,0.03703,1,8,,2022-2023
Jeff Skinner,BUF,L,79,35,47,82,15,39,1043.8354,8,13,0,1,3,242,0.14462,27,61,0.47333,2022-2023
Jeremy Davies,BUF,D,1,0,0,0,0,2,513.0,0,0,0,0,0,1,0.0,0,0,,2022-2023
JJ Peterka,BUF,R,77,12,20,32,-15,26,818.8311,2,3,0,0,1,125,0.096,10,27,0.55555,2022-2023
Jordan Greenway,BUF,L,62,6,5,11,-6,26,810.2903,0,0,0,0,0,99,0.0606,6,11,0.14285,2022-2023
Kale Clague,BUF,D,33,0,4,4,-3,24,906.2424,0,0,0,0,0,24,0.0,0,4,,2022-2023
Kyle Okposo,BUF,R,75,11,17,28,-7,34,880.0533,1,3,1,0,3,150,0.07333,9,23,0.46857,2022-2023
Lawrence Pilut,BUF,D,17,1,2,3,-4,0,767.7647,0,0,0,0,1,14,0.07142,1,3,,2022-2023
Lukas Rousek,BUF,R,2,1,1,2,2,0,678.5,0,0,0,0,0,3,0.33333,1,2,0.0,2022-2023
Mattias Samuelsson,BUF,D,55,2,8,10,14,20,1330.5636,0,0,0,0,0,76,0.02631,2,9,,2022-2023
Owen Power,BUF,D,79,4,31,35,10,24,1428.1012,0,8,0,1,1,130,0.03076,4,26,,2022-2023
Peyton Krebs,BUF,C,74,9,17,26,-8,50,830.1891,1,2,1,0,0,78,0.11538,7,22,0.45143,2022-2023
Rasmus Asplund,BUF,C,46,2,6,8,-6,4,657.7391,0,0,1,0,0,54,0.03703,1,7,0.4,2022-2023
Rasmus Dahlin,BUF,D,78,15,58,73,12,92,1547.7435,6,26,0,0,2,204,0.07352,9,41,,2022-2023
Riley Sheahan,BUF,C,2,0,0,0,-2,4,498.5,0,0,0,0,0,0,,0,0,0.7,2022-2023
Riley Stillman,BUF,D,50,1,7,8,-13,36,878.56,0,0,0,0,0,37,0.02702,1,8,,2022-2023
Tage Thompson,BUF,C,78,47,47,94,4,39,1115.4102,20,14,1,1,7,295,0.15932,26,59,0.4305,2022-2023
Tyson Jost,BUF,C,71,7,18,25,-13,34,794.6197,0,0,0,0,0,98,0.07142,7,25,0.38802,2022-2023
Victor Olofsson,BUF,L,75,28,12,40,-23,4,861.3066,7,5,0,2,5,161,0.17391,21,28,0.16666,2022-2023
Vinnie Hinostroza,BUF,C,26,2,9,11,-1,6,756.0384,0,0,0,0,1,38,0.05263,2,10,0.25,2022-2023
Zemgus Girgensons,BUF,C,80,10,8,18,-5,14,778.6125,0,1,0,0,0,114,0.08771,10,17,0.4541,2022-2023
